date,gdp_cap
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,0.0008373151203873164
2002-04-01,-0.030415391919701662
2002-07-01,-0.022785345398217416
2002-10-01,0.00015155094419050386
2003-01-01,-0.04702077833478846
2003-04-01,-0.020899991831646147
2003-07-01,-0.02487767734958979
2003-10-01,-0.03479315329572685
2004-01-01,-0.00027668380180401186
2004-04-01,-0.00940996548355244
2004-07-01,-0.0161348638348926
2004-10-01,-0.02699262685830739
2005-01-01,-0.033496008606247685
2005-04-01,-0.014157531693507863
2005-07-01,0.006808073517163393
2005-10-01,0.039567570552588194
2006-01-01,0.046273850498689484
2006-04-01,0.031857516024942356
2006-07-01,0.021221669924120334
2006-10-01,-0.010435639396028762
2007-01-01,-0.02565040948296371
2007-04-01,-0.047529879525450625
2007-07-01,-0.042817959151182805
2007-10-01,-0.01943385252823049
2008-01-01,0.02963513440975518
2008-04-01,0.06679362444313774
2008-07-01,0.05791768860946611
2008-10-01,0.020503297262250086
2009-01-01,-0.07500942069758665
2009-04-01,-0.10015248584598879
2009-07-01,-0.101094593510064
2009-10-01,-0.052132518454115484
2010-01-01,0.03485913673203456
2010-04-01,0.05048712484880191
2010-07-01,0.06397299168600945
2010-10-01,0.04189547421752238
2011-01-01,0.027009911270186038
2011-04-01,0.013777411238311998
2011-07-01,-0.0011099335911097796
2011-10-01,0.00017607868011637606
2012-01-01,-0.04724071402219998
2012-04-01,-0.054008126400427514
2012-07-01,-0.0456121878626643
2012-10-01,-0.04971042141223769
2013-01-01,0.016254149835337017
2013-04-01,0.051634028870671145
2013-07-01,0.058264295698789326
2013-10-01,0.06236457581397303
2014-01-01,0.021965590600567353
2014-04-01,-0.006462020991209627
2014-07-01,-0.023877462339275013
2014-10-01,-0.032117380518609906
2015-01-01,-0.016374591215550183
2015-04-01,-0.015133726576646467
2015-07-01,-0.002201304992347275
2015-10-01,0.019046008966684624
2016-01-01,-0.0070561262680222114
2016-04-01,0.015614314056206169
2016-07-01,0.006424249479877631
2016-10-01,-0.014084434950254021
2017-01-01,0.024560429341383028
2017-04-01,-0.0044428655898141045
2017-07-01,0.006268928169722798
2017-10-01,0.022610130988599764
2018-01-01,0.011458535515439294
2018-04-01,0.03011423526757362
2018-07-01,0.03467056982776029
2018-10-01,0.020224638525251137
2019-01-01,0.01580437392470735
2019-04-01,0.003667782459004343
2019-07-01,-0.0024566471466247464
2019-10-01,-0.00010672405393741258
