date,co2
2000-01-01,5615683081.0
2000-02-01,4956582690.0
2000-03-01,4815360095.0
2000-04-01,4247155404.0
2000-05-01,3567299485.0
2000-06-01,3058267325.0
2000-07-01,3224486613.0
2000-08-01,2849165256.0
2000-09-01,3347766281.0
2000-10-01,4140922007.9999995
2000-11-01,4833892870.0
2000-12-01,5073661666.0
2001-01-01,5470914206.0
2001-02-01,5053050461.0
2001-03-01,4779851714.0
2001-04-01,4646748444.0
2001-05-01,3597037485.0
2001-06-01,3428528719.0
2001-07-01,2980007844.0
2001-08-01,2804729788.0
2001-09-01,3842125933.0
2001-10-01,3870047537.0
2001-11-01,5109718011.0
2001-12-01,5793217780.0
2002-01-01,5588088331.0
2002-02-01,4779854773.0
2002-03-01,4717927688.0
2002-04-01,4306165591.0
2002-05-01,3806308265.0
2002-06-01,2993582662.0
2002-07-01,2977350974.0
2002-08-01,3000329503.0
2002-09-01,3577985366.0
2002-10-01,4204156857.0
2002-11-01,4650105290.0
2002-12-01,5133110609.0
2003-01-01,5773896443.0
2003-02-01,5704577029.0
2003-03-01,4797016242.0
2003-04-01,4432389008.0
2003-05-01,3660066146.0
2003-06-01,2851071557.0
2003-07-01,2833516712.0
2003-08-01,2743867629.0
2003-09-01,3440268119.0
2003-10-01,4712465413.0
2003-11-01,4839071749.0
2003-12-01,5432722916.0
2004-01-01,5599080918.0
2004-02-01,5305689763.0
2004-03-01,5139576487.0
2004-04-01,4412783937.0
2004-05-01,4024728232.0
2004-06-01,3323754896.0
2004-07-01,3093327856.0
2004-08-01,2981057935.0
2004-09-01,3384395233.0
2004-10-01,4106708692.9999995
2004-11-01,4973123087.0
2004-12-01,5458710288.0
2005-01-01,5817227049.0
2005-02-01,5676808924.0
2005-03-01,5102787619.0
2005-04-01,4420833682.0
2005-05-01,3782456942.0
2005-06-01,3169527502.0
2005-07-01,3081730781.0
2005-08-01,3232338694.0
2005-09-01,3384174882.0
2005-10-01,4156025329.0
2005-11-01,5014323808.0
2005-12-01,5843527761.0
2006-01-01,6096535204.0
2006-02-01,5505863066.0
2006-03-01,5410601149.0
2006-04-01,4471125425.0
2006-05-01,3884236577.0
2006-06-01,3278735339.0
2006-07-01,2957337014.0
2006-08-01,3487563121.0
2006-09-01,3265767454.0
2006-10-01,4047349069.0
2006-11-01,4721859344.0
2006-12-01,5377873092.0
2007-01-01,5116476000.0
2007-02-01,4866034826.0
2007-03-01,4883775796.0
2007-04-01,3872791885.0
2007-05-01,3708326407.0
2007-06-01,3297591787.0
2007-07-01,3140192676.0
2007-08-01,3150610958.0
2007-09-01,3662782166.0
2007-10-01,4314832711.0
2007-11-01,5048833445.0
2007-12-01,5492151912.0
2008-01-01,5391252653.0
2008-02-01,5173995055.0
2008-03-01,5143288166.0
2008-04-01,4595677114.0
2008-05-01,3736675746.0
2008-06-01,3307769865.0
2008-07-01,3128143817.0
2008-08-01,3128812376.0
2008-09-01,3771478289.0
2008-10-01,4333129422.0
2008-11-01,5049190897.0
2008-12-01,5577537429.0
2009-01-01,5878748125.0
2009-02-01,5328953618.0
2009-03-01,5049285960.0
2009-04-01,4144254493.0000005
2009-05-01,3544669751.0
2009-06-01,3314405536.0
2009-07-01,3011577207.0
2009-08-01,2828765340.0
2009-09-01,3366235524.0
2009-10-01,4359152777.0
2009-11-01,4661890369.0
2009-12-01,5584302849.0
2010-01-01,5828344612.0
2010-02-01,5311388369.0
2010-03-01,5174343600.0
2010-04-01,4353039203.0
2010-05-01,4063502351.0
2010-06-01,3351161346.0
2010-07-01,2976987982.0
2010-08-01,3170507340.0
2010-09-01,3669625518.0
2010-10-01,4499130702.0
2010-11-01,4986281736.0
2010-12-01,5761706766.0
2011-01-01,5326500248.0
2011-02-01,4812412474.0
2011-03-01,4788163556.0
2011-04-01,3954704238.0
2011-05-01,3576219400.0
2011-06-01,3254501036.0
2011-07-01,3250009621.0
2011-08-01,2854447014.0
2011-09-01,3148745407.0
2011-10-01,4155980428.0
2011-11-01,4534144040.0
2011-12-01,4999083209.0
2012-01-01,5205240304.0
2012-02-01,5630375025.0
2012-03-01,4594213644.0
2012-04-01,4359618087.0
2012-05-01,3737789770.0
2012-06-01,3185047669.0
2012-07-01,3063393827.0
2012-08-01,2872086536.0
2012-09-01,3460467318.0
2012-10-01,4223026884.0
2012-11-01,4679709021.0
2012-12-01,5476653507.0
2013-01-01,5458382470.0
2013-02-01,5404097800.0
2013-03-01,5227776954.0
2013-04-01,4363240323.0
2013-05-01,4159585354.0
2013-06-01,3450453219.0
2013-07-01,2957639893.0
2013-08-01,3008990171.0
2013-09-01,3454753306.0
2013-10-01,4141077481.0000005
2013-11-01,4965841062.0
2013-12-01,5257720892.0
2014-01-01,4840726764.0
2014-02-01,4605617587.0
2014-03-01,4521455254.0
2014-04-01,4007178462.0
2014-05-01,3765816883.0
2014-06-01,3195756343.0
2014-07-01,3134534066.0
2014-08-01,3181470942.0
2014-09-01,3372808726.0
2014-10-01,3928020988.0
2014-11-01,4394823303.0
2014-12-01,4843252494.0
2015-01-01,4876072267.0
2015-02-01,4869571769.0
2015-03-01,4518971749.0
2015-04-01,4021273260.0
2015-05-01,3589915543.0
2015-06-01,3034046076.0
2015-07-01,2812616240.0
2015-08-01,2788938687.0
2015-09-01,3462445632.0
2015-10-01,4145397360.0
2015-11-01,4372751043.0
2015-12-01,4724934795.0
2016-01-01,4982366220.0
2016-02-01,4724387543.0
