date,ind_prod
2000-01-01,0.01966666666666667
2000-04-01,0.011000000000000001
2000-07-01,0.014666666666666666
2000-10-01,0.005
2001-01-01,-0.003333333333333334
2001-04-01,0.010333333333333335
2001-07-01,-0.0076666666666666645
2001-10-01,-0.011000000000000001
2002-01-01,0.015333333333333332
2002-04-01,-0.005
2002-07-01,0.003333333333333334
2002-10-01,-0.007666666666666666
2003-01-01,0.007
2003-04-01,0.0030000000000000005
2003-07-01,0.001666666666666665
2003-10-01,0.011333333333333334
2004-01-01,0.0006666666666666673
2004-04-01,0.009
2004-07-01,0.007
2004-10-01,0.006333333333333334
2005-01-01,-0.001666666666666666
2005-04-01,-0.0006666666666666673
2005-07-01,0.003333333333333334
2005-10-01,0.025666666666666667
2006-01-01,-0.01
2006-04-01,0.008
2006-07-01,0.0
2006-10-01,0.019000000000000003
2007-01-01,-0.0023333333333333335
2007-04-01,0.008
2007-07-01,0.0023333333333333327
2007-10-01,0.011000000000000003
2008-01-01,0.004333333333333334
2008-04-01,-0.0036666666666666666
2008-07-01,0.0023333333333333327
2008-10-01,-0.025666666666666667
2009-01-01,-0.027333333333333334
2009-04-01,0.007999999999999998
2009-07-01,0.008666666666666668
2009-10-01,0.005
2010-01-01,0.016
2010-04-01,0.009333333333333334
2010-07-01,0.0009999999999999998
2010-10-01,0.003999999999999999
2011-01-01,0.021333333333333333
2011-04-01,-0.016333333333333335
2011-07-01,0.006000000000000001
2011-10-01,-0.008
2012-01-01,0.011666666666666667
2012-04-01,-0.010333333333333333
2012-07-01,0.004
2012-10-01,-0.009999999999999998
2013-01-01,0.003333333333333334
2013-04-01,0.005333333333333333
2013-07-01,-0.006666666666666667
2013-10-01,0.012333333333333333
2014-01-01,-0.0033333333333333353
2014-04-01,0.006333333333333334
2014-07-01,-0.0006666666666666649
2014-10-01,-0.009000000000000001
2015-01-01,0.0023333333333333366
2015-04-01,-0.008
2015-07-01,0.011333333333333334
2015-10-01,-0.004
2016-01-01,0.013333333333333336
2016-04-01,-0.0013333333333333322
2016-07-01,0.0003333333333333313
2016-10-01,0.022999999999999996
2017-01-01,-0.012333333333333333
2017-04-01,0.007
2017-07-01,-0.0006666666666666661
2017-10-01,-0.0006666666666666666
2018-01-01,0.007
2018-04-01,-0.009666666666666669
2018-07-01,0.0006666666666666649
2018-10-01,0.002999999999999998
2019-01-01,0.01
2019-04-01,0.021
2019-07-01,-0.004000000000000003
2019-10-01,0.009666666666666665
