date,ind_prod
2000-01-01,0.019
2000-04-01,0.019
2000-07-01,0.019
2000-10-01,0.019
2001-01-01,0.13266666666666668
2001-04-01,0.05266666666666667
2001-07-01,0.022333333333333334
2001-10-01,-0.027
2002-01-01,-0.01966666666666667
2002-04-01,-0.0006666666666666649
2002-07-01,0.008
2002-10-01,0.03966666666666666
2003-01-01,0.019
2003-04-01,0.004
2003-07-01,0.02
2003-10-01,0.018666666666666668
2004-01-01,0.02866666666666667
2004-04-01,0.058
2004-07-01,0.07
2004-10-01,0.09300000000000001
2005-01-01,0.079
2005-04-01,0.032
2005-07-01,0.01
2005-10-01,0.03666666666666667
2006-01-01,0.04033333333333333
2006-04-01,0.07733333333333332
2006-07-01,0.07200000000000001
2006-10-01,0.06333333333333334
2007-01-01,0.07733333333333332
2007-04-01,0.06866666666666667
2007-07-01,0.09000000000000001
2007-10-01,0.074
2008-01-01,0.083
2008-04-01,0.057333333333333326
2008-07-01,0.059000000000000004
2008-10-01,-0.042666666666666665
2009-01-01,-0.14500000000000002
2009-04-01,-0.115
2009-07-01,-0.124
2009-10-01,-0.04933333333333333
2010-01-01,0.08633333333333333
2010-04-01,0.077
2010-07-01,0.09666666666666668
2010-10-01,0.104
2011-01-01,0.08933333333333333
2011-04-01,0.059
2011-07-01,0.05833333333333334
2011-10-01,-0.006666666666666668
2012-01-01,-0.008666666666666668
2012-04-01,-0.019
2012-07-01,-0.018000000000000002
2012-10-01,-0.027333333333333334
2013-01-01,-0.04766666666666666
2013-04-01,0.0033333333333333327
2013-07-01,-0.005000000000000001
2013-10-01,0.054
2014-01-01,0.048999999999999995
2014-04-01,0.024999999999999998
2014-07-01,0.006666666666666665
2014-10-01,-0.026333333333333334
2015-01-01,-0.023000000000000003
2015-04-01,-0.024000000000000004
2015-07-01,-0.012000000000000002
2015-10-01,0.013
2016-01-01,0.03966666666666667
2016-04-01,0.028333333333333335
2016-07-01,0.06566666666666666
2016-10-01,0.04933333333333334
2017-01-01,0.015333333333333332
2017-04-01,0.03966666666666667
2017-07-01,0.042333333333333334
2017-10-01,0.019000000000000003
2018-01-01,0.027333333333333338
2018-04-01,0.014000000000000004
2018-07-01,-0.004666666666666666
2018-10-01,0.010333333333333335
2019-01-01,0.03233333333333333
2019-04-01,0.058666666666666666
2019-07-01,0.041666666666666664
2019-10-01,0.060666666666666674
