date,pop
2000-01-01,10242000000.0
2000-04-01,10247000000.0
2000-07-01,10253000000.0
2000-10-01,10262000000.0
2001-01-01,10271000000.0
2001-04-01,10279000000.0
2001-07-01,10292000000.0
2001-10-01,10304000000.0
2002-01-01,10317000000.0
2002-04-01,10328000000.0
2002-07-01,10338000000.0
2002-10-01,10348000000.0
2003-01-01,10360000000.0
2003-04-01,10370000000.0
2003-07-01,10382000000.0
2003-10-01,10392000000.0
2004-01-01,10403000000.0
2004-04-01,10415000000.0
2004-07-01,10427000000.0
2004-10-01,10439000000.0
2005-01-01,10454000000.0
2005-04-01,10470000000.0
2005-07-01,10486000000.0
2005-10-01,10504000000.0
2006-01-01,10522000000.0
2006-04-01,10539000000.0
2006-07-01,10556000000.0
2006-10-01,10575000000.0
2007-01-01,10595000000.0
2007-04-01,10616000000.0
2007-07-01,10637000000.0
2007-10-01,10655000000.0
2008-01-01,10674000000.0
2008-04-01,10697000000.0
2008-07-01,10722000000.0
2008-10-01,10746000000.0
2009-01-01,10761000000.0
2009-04-01,10785000000.0
2009-07-01,10807000000.0
2009-10-01,10832000000.0
2010-01-01,10856000000.0
2010-04-01,10882000000.0
2010-07-01,10909000000.0
2010-10-01,10935000000.0
2011-01-01,11005000000.0
2011-04-01,11028000000.0
2011-07-01,11055000000.0
2011-10-01,11066000000.0
2012-01-01,11084000000.0
2012-04-01,11099000000.0
2012-07-01,11114000000.0
2012-10-01,11130000000.0
2013-01-01,11144000000.0
2013-04-01,11152000000.0
2013-07-01,11166000000.0
2013-10-01,11176000000.0
2014-01-01,11186000000.0
2014-04-01,11202000000.0
2014-07-01,11216000000.0
2014-10-01,11232000000.0
2015-01-01,11249000000.0
2015-04-01,11266000000.0
2015-07-01,11282000000.0
2015-10-01,11300000000.0
2016-01-01,11314000000.0
2016-04-01,11326000000.0
2016-07-01,11338000000.0
2016-10-01,11348000000.0
2017-01-01,11357000000.0
2017-04-01,11370000000.0
2017-07-01,11381000000.0
2017-10-01,11392000000.0
2018-01-01,11406000000.0
2018-04-01,11419000000.0
2018-07-01,11434000000.0
2018-10-01,11449000000.0
2019-01-01,11464000000.0
2019-04-01,11482000000.0
2019-07-01,11496000000.0
2019-10-01,11513000000.0
