date,country,co2,treatment_dummy,post_dummy,treatment_post_dummy
2010-05-01,austria,0.1198721516172831,0,1,0
2010-06-01,austria,0.0782246497997931,0,1,0
2010-07-01,austria,0.1175097770987108,0,1,0
2010-08-01,austria,0.100553005510978,0,1,0
2010-09-01,austria,0.1146610198628579,0,1,0
2010-10-01,austria,0.0567439686776474,0,1,0
2010-11-01,austria,0.0748126812977183,0,1,0
2010-12-01,austria,0.0952367174379134,0,1,0
2011-01-01,austria,-0.0153040899431005,0,1,0
2011-02-01,austria,-0.0105443069266932,0,1,0
2011-03-01,austria,0.0320292511697459,0,1,0
2011-04-01,austria,-0.0057571848062281,0,1,0
2011-05-01,austria,0.0145169195440537,0,1,0
2011-06-01,austria,-0.020747410899478,0,1,0
2011-07-01,austria,0.0098003211600996,0,1,0
2011-08-01,austria,-0.0366303579057607,0,1,0
2011-09-01,austria,-0.0939491060715909,0,1,0
2011-10-01,austria,-0.0578576362413478,0,1,0
2011-11-01,austria,0.0165222675806901,0,1,0
2011-12-01,austria,-0.0974463772350837,0,1,0
2012-01-01,austria,-0.0599694830849344,0,1,0
2012-02-01,austria,0.0723780283762458,0,1,0
2012-03-01,austria,-0.1068960851227593,0,1,0
2012-04-01,austria,-0.0121534016237028,0,1,0
2012-05-01,austria,-0.0817268113103608,0,1,0
2012-06-01,austria,-0.03687136101885,0,1,0
2012-07-01,austria,-0.0791334056497632,0,1,0
2012-08-01,austria,0.0056139994944395,0,1,0
2012-09-01,austria,0.0223783527028622,0,1,0
2012-10-01,austria,-0.0106525359628513,0,1,0
2012-11-01,austria,-0.0471848219167903,0,1,0
2012-12-01,austria,0.0613051872501557,0,1,0
2013-01-01,austria,0.0596628525263938,0,1,0
2013-02-01,austria,-0.0763549742166311,0,1,0
2013-03-01,austria,0.0992554991788594,0,1,0
2013-04-01,austria,0.0129459135640424,0,1,0
2010-05-01,belgium,0.1668162555044929,0,1,0
2010-06-01,belgium,0.0665755049985286,0,1,0
2010-07-01,belgium,0.0648217226680571,0,1,0
2010-08-01,belgium,0.0416234355230287,0,1,0
2010-09-01,belgium,0.0584725806295765,0,1,0
2010-10-01,belgium,0.0447514857596615,0,1,0
2010-11-01,belgium,0.1118675465195551,0,1,0
2010-12-01,belgium,0.1044239090609124,0,1,0
2011-01-01,belgium,-0.0996882665338994,0,1,0
2011-02-01,belgium,-0.0714265513355201,0,1,0
2011-03-01,belgium,-0.0484933404412046,0,1,0
2011-04-01,belgium,-0.149772385051488,0,1,0
2011-05-01,belgium,-0.1148437559147552,0,1,0
2011-06-01,belgium,-0.0481257253971918,0,1,0
2011-07-01,belgium,-0.0678877363773793,0,1,0
2011-08-01,belgium,-0.06405318864741,0,1,0
2011-09-01,belgium,-0.0758413807241851,0,1,0
2011-10-01,belgium,-0.0629736003892311,0,1,0
2011-11-01,belgium,-0.0536892276249538,0,1,0
2011-12-01,belgium,-0.1741804371781725,0,1,0
2012-01-01,belgium,-0.0858993358011233,0,1,0
2012-02-01,belgium,0.1203011841273671,0,1,0
2012-03-01,belgium,-0.0762883394620566,0,1,0
2012-04-01,belgium,0.1255729220592911,0,1,0
2012-05-01,belgium,-0.0579590168478567,0,1,0
2012-06-01,belgium,-0.0252239386259063,0,1,0
2012-07-01,belgium,-0.0290262741674141,0,1,0
2012-08-01,belgium,-0.0054227810981792,0,1,0
2012-09-01,belgium,0.0242534771015137,0,1,0
2012-10-01,belgium,-0.0141897055205824,0,1,0
2012-11-01,belgium,-0.01156131682594,0,1,0
2012-12-01,belgium,0.000407427547266,0,1,0
2013-01-01,belgium,0.1022756300191467,0,1,0
2013-02-01,belgium,-0.0424640489131675,0,1,0
2013-03-01,belgium,0.1869367520397276,0,1,0
2013-04-01,belgium,0.0032179106851444,0,1,0
2010-05-01,bulgaria,0.0753284268200218,0,1,0
2010-06-01,bulgaria,0.0578947388252224,0,1,0
2010-07-01,bulgaria,0.0754136221282557,0,1,0
2010-08-01,bulgaria,0.0849140945659385,0,1,0
2010-09-01,bulgaria,0.0891480060171048,0,1,0
2010-10-01,bulgaria,0.0779768081445873,0,1,0
2010-11-01,bulgaria,0.0497654411682688,0,1,0
2010-12-01,bulgaria,0.0871551326808663,0,1,0
2011-01-01,bulgaria,0.1121304994382015,0,1,0
2011-02-01,bulgaria,0.1281640035388136,0,1,0
2011-03-01,bulgaria,0.1567047081909862,0,1,0
2011-04-01,bulgaria,0.1110727774739075,0,1,0
2011-05-01,bulgaria,0.1109344475845546,0,1,0
2011-06-01,bulgaria,0.1062445638569862,0,1,0
2011-07-01,bulgaria,0.0970630778948198,0,1,0
2011-08-01,bulgaria,0.0870176392347694,0,1,0
2011-09-01,bulgaria,0.0668560745807305,0,1,0
2011-10-01,bulgaria,0.0320546109237014,0,1,0
2011-11-01,bulgaria,0.172294452480294,0,1,0
2011-12-01,bulgaria,0.0415344434579481,0,1,0
2012-01-01,bulgaria,-0.0666554822309386,0,1,0
2012-02-01,bulgaria,0.0231729337421811,0,1,0
2012-03-01,bulgaria,-0.1487320058161003,0,1,0
2012-04-01,bulgaria,-0.1371672459154922,0,1,0
2012-05-01,bulgaria,-0.1091895012023478,0,1,0
2012-06-01,bulgaria,-0.0874997641250807,0,1,0
2012-07-01,bulgaria,-0.0982592579351582,0,1,0
2012-08-01,bulgaria,-0.0778866828462128,0,1,0
2012-09-01,bulgaria,-0.0935825522034043,0,1,0
2012-10-01,bulgaria,-0.051623796074594,0,1,0
2012-11-01,bulgaria,-0.1338013545684333,0,1,0
2012-12-01,bulgaria,-0.0154409002207103,0,1,0
2013-01-01,bulgaria,-0.0957676841766321,0,1,0
2013-02-01,bulgaria,-0.2045035168736113,0,1,0
2013-03-01,bulgaria,-0.0616745431406684,0,1,0
2013-04-01,bulgaria,-0.0544283851966795,0,1,0
2010-05-01,croatia,-0.0201688815707932,0,1,0
2010-06-01,croatia,-0.0294870880509172,0,1,0
2010-07-01,croatia,-0.0222725393675524,0,1,0
2010-08-01,croatia,-0.0355186736856829,0,1,0
2010-09-01,croatia,-0.0398895855876872,0,1,0
2010-10-01,croatia,0.0097901014480932,0,1,0
2010-11-01,croatia,-0.0764817285012746,0,1,0
2010-12-01,croatia,0.0277904856967339,0,1,0
2011-01-01,croatia,-0.0615369119740059,0,1,0
2011-02-01,croatia,0.0034634959550601,0,1,0
2011-03-01,croatia,-0.018530376108476,0,1,0
2011-04-01,croatia,-0.0813762586126713,0,1,0
2011-05-01,croatia,-0.0152454548056866,0,1,0
2011-06-01,croatia,-0.0218987882781647,0,1,0
2011-07-01,croatia,-0.0308852416880931,0,1,0
2011-08-01,croatia,-0.0203192342283422,0,1,0
2011-09-01,croatia,-0.0186220110362889,0,1,0
2011-10-01,croatia,-0.0546334110914905,0,1,0
2011-11-01,croatia,0.1459069518177997,0,1,0
2011-12-01,croatia,-0.1065819249817821,0,1,0
2012-01-01,croatia,-0.069274297966043,0,1,0
2012-02-01,croatia,0.1083629570346857,0,1,0
2012-03-01,croatia,-0.1465220107746461,0,1,0
2012-04-01,croatia,0.0234248471859856,0,1,0
2012-05-01,croatia,-0.0683858410554485,0,1,0
2012-06-01,croatia,-0.0540669439738543,0,1,0
2012-07-01,croatia,-0.0514113585250655,0,1,0
2012-08-01,croatia,-0.0464056349833157,0,1,0
2012-09-01,croatia,-0.062505344209903,0,1,0
2012-10-01,croatia,-0.1205436090502445,0,1,0
2012-11-01,croatia,-0.2391023799315981,0,1,0
2012-12-01,croatia,0.0174329006673161,0,1,0
2013-01-01,croatia,0.0003893982524232,0,1,0
2013-02-01,croatia,-0.1625463859016065,0,1,0
2013-03-01,croatia,0.1484051781374091,0,1,0
2013-04-01,croatia,-0.0374637000941575,0,1,0
2010-05-01,czech_republic,0.055488332165865,0,1,0
2010-06-01,czech_republic,0.0117872311668207,0,1,0
2010-07-01,czech_republic,0.0616891497330165,0,1,0
2010-08-01,czech_republic,0.0133787079907037,0,1,0
2010-09-01,czech_republic,0.0728354295830229,0,1,0
2010-10-01,czech_republic,0.014263413283917,0,1,0
2010-11-01,czech_republic,0.0305905555452667,0,1,0
2010-12-01,czech_republic,0.0568428185219112,0,1,0
2011-01-01,czech_republic,0.0001910455610207,0,1,0
2011-02-01,czech_republic,0.0272546249147289,0,1,0
2011-03-01,czech_republic,0.0661122919474692,0,1,0
2011-04-01,czech_republic,0.0079293893595107,0,1,0
2011-05-01,czech_republic,0.0317897696971272,0,1,0
2011-06-01,czech_republic,-0.0138008303436443,0,1,0
2011-07-01,czech_republic,-0.0093862016635419,0,1,0
2011-08-01,czech_republic,-0.0384984333514637,0,1,0
2011-09-01,czech_republic,-0.1451101767395108,0,1,0
2011-10-01,czech_republic,-0.0790848298797648,0,1,0
2011-11-01,czech_republic,0.0620697985765694,0,1,0
2011-12-01,czech_republic,-0.1165468060332237,0,1,0
2012-01-01,czech_republic,-0.0893904452961784,0,1,0
2012-02-01,czech_republic,0.0555114532528264,0,1,0
