date,country,co2,treatment_dummy,post_dummy,treatment_post_dummy
2007-05-01,ireland,3889235705.0,1,0,0
2007-06-01,ireland,3508887427.0,1,0,0
2007-07-01,ireland,3455562784.0,1,0,0
2007-08-01,ireland,3390010670.0,1,0,0
2007-09-01,ireland,3650326280.0,1,0,0
2007-10-01,ireland,4157704220.0,1,0,0
2007-11-01,ireland,4433988731.0,1,0,0
2007-12-01,ireland,4532485847.0,1,0,0
2008-01-01,ireland,4364588853.0,1,0,0
2008-02-01,ireland,4308250352.0,1,0,0
2008-03-01,ireland,4497227887.0,1,0,0
2008-04-01,ireland,4255191299.0,1,0,0
2008-05-01,ireland,3661394019.0,1,0,0
2008-06-01,ireland,3559042769.0,1,0,0
2008-07-01,ireland,3327175978.0,1,0,0
2008-08-01,ireland,3232992109.0,1,0,0
2008-09-01,ireland,3579486588.0,1,0,0
2008-10-01,ireland,4189077394.0,1,0,0
2008-11-01,ireland,4373608908.0,1,0,0
2008-12-01,ireland,4568406237.0,1,0,0
2009-01-01,ireland,4258813148.0,1,0,0
2009-02-01,ireland,4016711427.0,1,0,0
2009-03-01,ireland,4000510455.0,1,0,0
2009-04-01,ireland,3723219830.0,1,0,0
2009-05-01,ireland,3421300808.0,1,0,0
2009-06-01,ireland,3034981817.0,1,0,0
2009-07-01,ireland,2945803408.0,1,0,0
2009-08-01,ireland,2842548585.0,1,0,0
2009-09-01,ireland,3163626385.0,1,0,0
2009-10-01,ireland,3558782643.0,1,0,0
2009-11-01,ireland,3812432589.0,1,0,0
2009-12-01,ireland,4347629203.0,1,0,0
2010-01-01,ireland,4265940043.0,1,0,0
2010-02-01,ireland,4043332963.0,1,0,0
2010-03-01,ireland,4054127431.0,1,0,0
2010-04-01,ireland,3585186615.0,1,0,0
