date,gdp
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,0.03516734045903647
2001-04-01,0.04730707367538045
2001-07-01,0.03430354218129139
2001-10-01,0.04633727048888403
2002-01-01,0.058523341934421325
2002-04-01,0.04957622482335822
2002-07-01,0.049081639508795405
2002-10-01,0.031484376013459325
2003-01-01,0.030479739336652045
2003-04-01,0.02226678852143138
2003-07-01,0.028432362014143564
2003-10-01,0.02991260768968118
2004-01-01,0.02641125699226521
2004-04-01,0.038305911401661064
2004-07-01,0.030765047788797517
2004-10-01,0.03226584356086093
2005-01-01,0.044284334057110186
2005-04-01,0.053095992837622674
2005-07-01,0.06118080451968666
2005-10-01,0.07479142612038103
2006-01-01,0.08341108871573155
2006-04-01,0.0918207778739486
2006-07-01,0.08716473912165057
2006-10-01,0.07474617477341639
2007-01-01,0.05832104931094051
2007-04-01,0.03797791079304602
2007-07-01,0.035089122579062604
2007-10-01,0.04409470746445976
2008-01-01,0.04094280047578991
2008-04-01,0.03982422229270455
2008-07-01,0.04532664681495291
2008-10-01,0.022019152881362913
2009-01-01,-0.008336833685525846
2009-04-01,-0.010848106131568613
2009-07-01,-0.00981558042124675
2009-10-01,0.0014249533306589512
2010-01-01,0.034543485346439695
2010-04-01,0.040361194128035294
2010-07-01,0.027407584128599893
2010-10-01,0.019009704537729988
2011-01-01,-0.0035412851620684194
2011-04-01,-0.017002405996155545
2011-07-01,-0.022731726324785484
2011-10-01,-0.0356062532385657
2012-01-01,-0.023900129589669916
2012-04-01,-0.024705799885715862
2012-07-01,-0.016837361146574636
2012-10-01,-0.00035149322084393475
2013-01-01,0.02225305508828157
2013-04-01,0.04872625030544242
2013-07-01,0.05541191228666875
2013-10-01,0.0720221957168512
2014-01-01,0.04132456090837522
2014-04-01,0.025206485735463247
2014-07-01,0.018244879475787457
2014-10-01,0.007569754141876217
2015-01-01,0.018091739217169334
2015-04-01,0.022963868297004808
2015-07-01,0.03062327150547972
2015-10-01,0.037536568757868594
2016-01-01,0.050568977506859625
2016-04-01,0.05895115012842567
2016-07-01,0.06679786105223684
2016-10-01,0.06526307113691132
2017-01-01,0.05784322489431304
2017-04-01,0.041959907678108976
2017-07-01,0.03325246099445778
2017-10-01,0.03490888837719908
2018-01-01,0.03983650351085544
2018-04-01,0.05598052027393052
2018-07-01,0.05919915330008152
2018-10-01,0.06048257013041436
2019-01-01,0.06442440398586413
2019-04-01,0.06369214795863343
2019-07-01,0.06594704221432224
2019-10-01,0.06970936303252628
