date,gdp
2000-01-01,
2000-04-01,0.0032007326576426465
2000-07-01,0.02083130391672583
2000-10-01,0.01044255789680193
2001-01-01,0.0006927459878660613
2001-04-01,0.01534046587398663
2001-07-01,0.00782777242263677
2001-10-01,0.02247628620439457
2002-01-01,0.012878817433403356
2002-04-01,0.006393348762923523
2002-07-01,0.0073331871080739575
2002-10-01,0.004879022709058489
2003-01-01,0.011874180756596076
2003-04-01,-0.0018196020522971423
2003-07-01,0.013498760600786142
2003-10-01,0.006359268384596106
2004-01-01,0.008372830059180103
2004-04-01,0.010075052357098713
2004-07-01,0.005957896987922595
2004-10-01,0.007860064156659519
2005-01-01,0.02039132055542936
2005-04-01,0.0188867111376112
2005-07-01,0.014042708669986581
2005-10-01,0.02147068575735389
2006-01-01,0.02901098315077988
2006-04-01,0.02729640029582825
2006-07-01,0.00938666991768855
2006-10-01,0.009052121409119707
2007-01-01,0.012585857688304003
2007-04-01,0.006953261777933761
2007-07-01,0.006497881703705133
2007-10-01,0.018057706294516862
2008-01-01,0.009433950699634153
2008-04-01,0.0058346835948484
2008-07-01,0.012000306225953494
2008-10-01,-0.0052497876390731335
2009-01-01,-0.020922035867254607
2009-04-01,0.003323411148805633
2009-07-01,0.013032831936275358
2009-10-01,0.005990746112832568
2010-01-01,0.012196496148526137
2010-04-01,0.009141119930401231
2010-07-01,7.922193683995715e-05
2010-10-01,-0.0024071334780373377
2011-01-01,-0.01035449355127227
2011-04-01,-0.004320000903685894
2011-07-01,-0.005650098391789982
2011-10-01,-0.015281660391817553
2012-01-01,0.001351630097623513
2012-04-01,-0.0051256711997318405
2012-07-01,0.002218340347351244
2012-10-01,0.0012042075339131486
2013-01-01,0.023956178406749018
2013-04-01,0.02134752401742901
2013-07-01,0.008904002328577576
2013-10-01,0.017814490964095597
2014-01-01,-0.006741456401726964
2014-04-01,0.005229448844517037
2014-07-01,0.001942396068901786
2014-10-01,0.007139365630184358
2015-01-01,0.0037805286735661525
2015-04-01,0.010101577924352512
2015-07-01,0.0096017992773767
2015-10-01,0.01405266288257323
2016-01-01,0.016812937422557184
2016-04-01,0.018483750545918554
2016-07-01,0.017448510201187872
2016-10-01,0.012517872967247712
2017-01-01,0.009393091179958901
2017-04-01,0.002600433329714491
2017-07-01,0.008741063517536674
2017-10-01,0.01417430034998901
2018-01-01,0.014320706313615261
2018-04-01,0.018744450092789577
2018-07-01,0.01195969654368767
2018-10-01,0.01545771718032185
2019-01-01,0.018262540169065034
2019-04-01,0.018012194065558873
2019-07-01,0.01421459079937648
2019-10-01,0.019220037998525896
