date,unempl
2000-01-01,
2000-04-01,-0.0020000000000000018
2000-07-01,-0.001999999999999995
2000-10-01,-0.0013333333333333322
2001-01-01,-0.0016666666666666705
2001-04-01,-0.000999999999999994
2001-07-01,0.0016666666666666635
2001-10-01,0.0003333333333333313
2002-01-01,0.0003333333333333313
2002-04-01,0.00033333333333333826
2002-07-01,0.0006666666666666765
2002-10-01,-0.001333333333333346
2003-01-01,0.0
2003-04-01,-0.0013333333333333253
2003-07-01,0.0003333333333333313
2003-10-01,-0.0010000000000000009
2004-01-01,-0.0016666666666666635
2004-04-01,0.0
2004-07-01,-0.0010000000000000009
2004-10-01,0.0010000000000000009
2005-01-01,-0.0006666666666666696
2005-04-01,0.0003333333333333313
2005-07-01,0.00033333333333333826
2005-10-01,0.00399999999999999
2006-01-01,0.0010000000000000009
2006-04-01,0.0020000000000000157
2006-07-01,0.0
2006-10-01,0.0
2007-01-01,0.000999999999999987
2007-04-01,-0.0020000000000000018
2007-07-01,-0.0003333333333333313
2007-10-01,-0.002333333333333333
2008-01-01,0.0010000000000000009
2008-04-01,0.0013333333333333322
2008-07-01,0.005333333333333329
2008-10-01,0.0050000000000000044
2009-01-01,0.007333333333333331
2009-04-01,0.006999999999999992
2009-07-01,0.00033333333333333826
2009-10-01,-0.0006666666666666626
2010-01-01,0.002333333333333326
2010-04-01,-0.0013333333333333253
2010-07-01,-0.0016666666666666774
2010-10-01,0.0020000000000000018
2011-01-01,-0.0010000000000000009
2011-04-01,0.00233333333333334
2011-07-01,0.00233333333333334
2011-10-01,0.0016666666666666635
2012-01-01,-0.0016666666666666774
2012-04-01,-0.0026666666666666644
2012-07-01,-0.0020000000000000018
2012-10-01,0.0006666666666666765
2013-01-01,0.0
2013-04-01,-0.00033333333333333826
2013-07-01,-0.00233333333333334
2013-10-01,-0.00399999999999999
2014-01-01,-0.004333333333333328
2014-04-01,-0.004333333333333342
2014-07-01,-0.003333333333333334
2014-10-01,-0.0026666666666666644
2015-01-01,-0.001999999999999995
2015-04-01,0.000999999999999994
2015-07-01,-0.0026666666666666644
2015-10-01,-0.002999999999999989
2016-01-01,-0.00033333333333333826
2016-04-01,-0.0006666666666666626
2016-07-01,-0.0013333333333333391
2016-10-01,-0.0010000000000000009
2017-01-01,-0.0013333333333333322
2017-04-01,-0.0016666666666666705
2017-07-01,-0.0013333333333333322
2017-10-01,0.0
2018-01-01,-0.0003333333333333313
2018-04-01,-0.00233333333333334
2018-07-01,0.00033333333333333826
2018-10-01,-0.0010000000000000009
2019-01-01,-0.0016666666666666635
2019-04-01,0.0003333333333333313
2019-07-01,0.0
2019-10-01,-0.0006666666666666626
