date,co2_cap
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,-0.1153721143615366
2002-04-01,-0.03967150379256201
2002-07-01,-0.0553543895916786
2002-10-01,0.01123741940687506
2003-01-01,0.09974523884161601
2003-04-01,0.03683558654558827
2003-07-01,0.047278994996097445
2003-10-01,0.022259255605223127
2004-01-01,-0.02122048016306277
2004-04-01,-0.01768644095010863
2004-07-01,-0.030107756806809993
2004-10-01,-0.036343422236849166
2005-01-01,-0.03584145011379847
2005-04-01,0.0324934803476532
2005-07-01,-0.009264195531338726
2005-10-01,0.0032453361127368074
2006-01-01,0.06758698150534381
2006-04-01,-0.061644896792992565
2006-07-01,0.021163749654553254
2006-10-01,-0.020913091428603425
2007-01-01,-0.12969989005931248
2007-04-01,0.041221563807161354
2007-07-01,-0.029192890041347286
2007-10-01,0.046931570685298185
2008-01-01,0.06529100855355274
2008-04-01,-0.03150835565524701
2008-07-01,0.00851054245460614
2008-10-01,-0.06081975419652852
2009-01-01,-0.05065192914277972
2009-04-01,-0.09298153538000464
2009-07-01,-0.10118989732700845
2009-10-01,-0.05097260557749861
2010-01-01,0.0993685145101395
2010-04-01,0.15344970878009545
2010-07-01,0.1306848559431586
2010-10-01,0.13470892914205324
2011-01-01,-0.10879699055756886
2011-04-01,-0.1085319949073491
2011-07-01,-0.06177897574479896
2011-10-01,-0.1663495599138861
2012-01-01,0.0821702326033038
2012-04-01,0.1579855360792629
2012-07-01,0.06648214220978654
2012-10-01,0.19663317075011766
2013-01-01,0.043518099415569056
2013-04-01,-0.11500372930543967
2013-07-01,-0.041127140520392735
2013-10-01,-0.1531965427220665
2014-01-01,-0.18205103570294268
2014-04-01,-0.0583032395264409
2014-07-01,-0.02654756704739597
2014-10-01,0.0673985073416632
2015-01-01,0.1370730357086576
2015-04-01,0.08362152880485374
2015-07-01,0.02093033126689231
2015-10-01,-0.07077259840224392
2016-01-01,-0.0787582830834157
2016-04-01,-0.035240389266846195
2016-07-01,-0.05474103321305418
2016-10-01,0.09913990959650754
2017-01-01,0.07676279253019447
2017-04-01,-0.027575764076304188
2017-07-01,0.046436552726078995
2017-10-01,-0.036310305052337566
2018-01-01,-0.02273114211833782
2018-04-01,0.07110954025057331
2018-07-01,0.0451995680554208
2018-10-01,0.015490038423472186
2019-01-01,-0.0034296308837464817
2019-04-01,-0.009432269879326993
2019-07-01,-0.03312577721432153
2019-10-01,-0.022878389752218897
