date,unempl
2000-01-01,-2.870569130599985
2000-04-01,-2.9065011398260485
2000-07-01,-2.94377253462328
2000-10-01,-2.9694149652366177
2001-01-01,-3.0024212617047876
2001-04-01,-3.02276094594191
2001-07-01,-2.9890877308353225
2001-10-01,-2.9824870468039704
2002-01-01,-2.9759296462578115
2002-04-01,-2.9694149652366177
2002-07-01,-2.9565115604007093
2002-10-01,-2.9824870468039704
2003-01-01,-2.9824870468039704
2003-04-01,-3.0091552938861317
2003-07-01,-3.0024212617047876
2003-10-01,-3.02276094594191
2004-01-01,-3.0576076772720784
2004-04-01,-3.0576076772720784
2004-07-01,-3.0791138824930417
2004-10-01,-3.0576076772720784
2005-01-01,-3.071893634519555
2005-04-01,-3.0647251450409425
2005-07-01,-3.0576076772720784
2005-10-01,-2.9759296462578115
2006-01-01,-2.9565115604007097
2006-04-01,-2.9187712324178623
2006-07-01,-2.9187712324178623
2006-10-01,-2.9187712324178623
2007-01-01,-2.900422093749666
2007-04-01,-2.9374633654300153
2007-07-01,-2.94377253462328
2007-10-01,-2.9890877308353225
2008-01-01,-2.9694149652366177
2008-04-01,-2.94377253462328
2008-07-01,-2.8473122684357177
2008-10-01,-2.7646205525906042
2009-01-01,-2.65450943417418
2009-04-01,-2.559630195983937
2009-07-01,-2.555329114084546
2009-10-01,-2.563949857128453
2010-01-01,-2.5340968939787722
2010-04-01,-2.551046452292545
2010-07-01,-2.5726455640960073
2010-10-01,-2.546782053506088
2011-01-01,-2.559630195983937
2011-04-01,-2.5299040157187362
2011-07-01,-2.501036031717884
2011-10-01,-2.480914628518463
2012-01-01,-2.501036031717884
2012-04-01,-2.5340968939787722
2012-07-01,-2.559630195983937
2012-10-01,-2.551046452292545
2013-01-01,-2.551046452292545
2013-04-01,-2.555329114084546
2013-07-01,-2.585832568377961
2013-10-01,-2.640391552628395
2014-01-01,-2.703062659591171
2014-04-01,-2.7699256048202976
2014-07-01,-2.824584017358162
2014-10-01,-2.870569130599985
2015-01-01,-2.906501139826048
2015-04-01,-2.888373755233492
2015-07-01,-2.9374633654300153
2015-10-01,-2.995732273553991
2016-01-01,-3.0024212617047876
2016-04-01,-3.0159349808715104
2016-07-01,-3.0435229373903394
2016-10-01,-3.0647251450409425
2017-01-01,-3.0937126819141945
2017-04-01,-3.131170244449095
2017-07-01,-3.1621804811916556
2017-10-01,-3.1621804811916556
2018-01-01,-3.170085660698769
2018-04-01,-3.2272440745387176
2018-07-01,-3.2188758248682006
2018-10-01,-3.2441936328524905
2019-01-01,-3.287868696355152
2019-04-01,-3.278979748937906
2019-07-01,-3.278979748937906
2019-10-01,-3.2968373663379125
