date,ind_prod
2000-01-01,0.0026666666666666666
2000-04-01,0.0016666666666666668
2000-07-01,-0.0033333333333333335
2000-10-01,0.0026666666666666666
2001-01-01,-0.0026666666666666666
2001-04-01,-0.0026666666666666666
2001-07-01,-0.0016666666666666663
2001-10-01,-0.0036666666666666666
2002-01-01,0.003333333333333334
2002-04-01,-0.012666666666666668
2002-07-01,0.01
2002-10-01,-0.0023333333333333335
2003-01-01,-0.0006666666666666664
2003-04-01,-0.0006666666666666666
2003-07-01,0.0006666666666666666
2003-10-01,0.0030000000000000005
2004-01-01,0.004333333333333334
2004-04-01,-0.0030000000000000005
2004-07-01,-0.004666666666666667
2004-10-01,0.0030000000000000005
2005-01-01,-0.007
2005-04-01,0.007333333333333334
2005-07-01,-0.006333333333333334
2005-10-01,0.007333333333333333
2006-01-01,-0.0006666666666666666
2006-04-01,-0.0003333333333333333
2006-07-01,0.0013333333333333333
2006-10-01,-0.0026666666666666666
2007-01-01,0.002
2007-04-01,-0.00033333333333333365
2007-07-01,-0.0023333333333333335
2007-10-01,0.0030000000000000005
2008-01-01,-0.005
2008-04-01,-0.0013333333333333333
2008-07-01,-0.002
2008-10-01,-0.020666666666666667
2009-01-01,-0.011000000000000001
2009-04-01,0.001333333333333333
2009-07-01,-0.0029999999999999996
2009-10-01,0.0036666666666666666
2010-01-01,0.012000000000000002
2010-04-01,-0.004
2010-07-01,0.004
2010-10-01,0.0036666666666666666
2011-01-01,-0.0036666666666666666
2011-04-01,-0.0006666666666666666
2011-07-01,-0.0030000000000000005
2011-10-01,-0.0013333333333333333
2012-01-01,-0.003666666666666667
2012-04-01,-0.004666666666666667
2012-07-01,-0.0030000000000000005
2012-10-01,0.004
2013-01-01,-0.001666666666666667
2013-04-01,0.0013333333333333337
2013-07-01,0.0026666666666666666
2013-10-01,-0.0003333333333333333
2014-01-01,0.0013333333333333333
2014-04-01,0.0006666666666666666
2014-07-01,0.0013333333333333333
2014-10-01,-0.0003333333333333333
2015-01-01,0.0019999999999999996
2015-04-01,0.0006666666666666666
2015-07-01,-0.000666666666666667
2015-10-01,-0.006333333333333333
2016-01-01,0.004333333333333334
2016-04-01,0.004666666666666665
2016-07-01,0.0003333333333333333
2016-10-01,0.006333333333333333
2017-01-01,-0.005999999999999999
2017-04-01,0.0033333333333333335
2017-07-01,0.005333333333333333
2017-10-01,-0.001
2018-01-01,0.0006666666666666666
2018-04-01,0.0003333333333333328
2018-07-01,0.0006666666666666666
2018-10-01,-0.005333333333333333
2019-01-01,0.008
2019-04-01,-0.007666666666666668
2019-07-01,-0.002
2019-10-01,-0.0033333333333333335
