date,unempl
2000-01-01,-2.608204866132494
2000-04-01,-2.577021938695806
2000-07-01,-2.559630195983937
2000-10-01,-2.563949857128453
2001-01-01,-2.6036901857779675
2001-04-01,-2.6310891599660815
2001-07-01,-2.617295837833746
2001-10-01,-2.555329114084546
2002-01-01,-2.461190123170684
2002-04-01,-2.43802306388915
2002-07-01,-2.4690333006317102
2002-10-01,-2.5726455640960073
2003-01-01,-2.5726455640960073
2003-04-01,-2.559630195983937
2003-07-01,-2.5726455640960073
2003-10-01,-2.513306124309698
2004-01-01,-2.5299040157187362
2004-04-01,-2.546782053506088
2004-07-01,-2.521570634159592
2004-10-01,-2.5299040157187362
2005-01-01,-2.5425357626246368
2005-04-01,-2.617295837833746
2005-07-01,-2.7181005369557116
2005-10-01,-2.6980998702490417
2006-01-01,-2.649781292978234
2006-04-01,-2.664033315685436
2006-07-01,-2.594721515795207
2006-10-01,-2.6450754019408214
2007-01-01,-2.7282529084197296
2007-04-01,-2.7181005369557116
2007-07-01,-2.7699256048202976
2007-10-01,-2.8134107167600364
2008-01-01,-2.888373755233492
2008-04-01,-2.8764688527271733
2008-07-01,-2.900422093749666
2008-10-01,-2.870569130599985
2009-01-01,-2.5299040157187362
2009-04-01,-2.5174298414935605
2009-07-01,-2.461190123170684
2009-10-01,-2.396895772465287
2010-01-01,-2.364460496712133
2010-04-01,-2.419118909249997
2010-07-01,-2.4266377416640244
2010-10-01,-2.419118909249997
2011-01-01,-2.41538058713939
2011-04-01,-2.4005655013542495
2011-07-01,-2.396895772465287
2011-10-01,-2.375155785828881
2012-01-01,-2.419118909249997
2012-04-01,-2.445685936634719
2012-07-01,-2.449539505950709
2012-10-01,-2.449539505950709
2013-01-01,-2.419118909249997
2013-04-01,-2.375155785828881
2013-07-01,-2.4266377416640244
2013-10-01,-2.407945608651872
2014-01-01,-2.441847160327553
2014-04-01,-2.4572914827550267
2014-07-01,-2.4651040224918206
2014-10-01,-2.4572914827550267
2015-01-01,-2.4572914827550267
2015-04-01,-2.4651040224918206
2015-07-01,-2.480914628518463
2015-10-01,-2.509199342357045
2016-01-01,-2.5682882587270512
2016-04-01,-2.612740021297885
2016-07-01,-2.640391552628395
2016-10-01,-2.7181005369557116
2017-01-01,-2.754094139603617
2017-04-01,-2.7806208939370456
2017-07-01,-2.807870536384421
2017-10-01,-2.8473122684357177
2018-01-01,-2.882403588246988
2018-04-01,-2.9374633654300153
2018-07-01,-2.9957322735539913
2018-10-01,-2.9694149652366177
2019-01-01,-3.0024212617047876
2019-04-01,-3.0159349808715104
2019-07-01,-3.029633825229672
2019-10-01,-3.029633825229672
