date,pop
2000-01-01,23.834810316458256
2000-04-01,23.834409447011613
2000-07-01,23.834409447011613
2000-10-01,23.834409447011613
2001-01-01,23.833727599937305
2001-04-01,23.833214794277175
2001-07-01,23.833214794277175
2001-10-01,23.833214794277175
2002-01-01,23.806880774475932
2002-04-01,23.806092817351335
2002-07-01,23.800112551355017
2002-10-01,23.799166964063364
2003-01-01,23.79757821062326
2003-04-01,23.79650529876733
2003-07-01,23.795509976698497
2003-10-01,23.794300369209946
2004-01-01,23.792819970299316
2004-04-01,23.791514101839137
2004-07-01,23.7898618973998
2004-10-01,23.788472865862666
2005-01-01,23.786469825615416
2005-04-01,23.78503862807636
2005-07-01,23.78367568446968
2005-10-01,23.782212317621138
2006-01-01,23.780680995687987
2006-04-01,23.779133200751104
2006-07-01,23.777752749694542
2006-10-01,23.776252353081965
2007-01-01,23.77477807471505
2007-04-01,23.773121645974477
2007-07-01,23.762995856978048
2007-10-01,23.76143480069766
2008-01-01,23.75115063351681
2008-04-01,23.749381815134843
2008-07-01,23.746316540904413
2008-10-01,23.744753572700112
2009-01-01,23.741654505063757
2009-04-01,23.739927553681433
2009-07-01,23.737937620319798
2009-10-01,23.73642536982293
2010-01-01,23.734457988362443
2010-04-01,23.732910877553703
2010-07-01,23.73188965629163
2010-10-01,23.730561001864857
2011-01-01,23.72962642928958
2011-04-01,23.728319530759467
2011-07-01,23.726891872619504
2011-10-01,23.725715498247926
2012-01-01,23.724408448192676
2012-04-01,23.723313784568006
2012-07-01,23.722452138471915
2012-10-01,23.721445114143453
2013-01-01,23.720571871488694
2013-04-01,23.7195079804946
2013-07-01,23.718978110300398
2013-10-01,23.717792383904143
2014-01-01,23.717251586214392
2014-04-01,23.716139027214197
2014-07-01,23.71536150606282
2014-10-01,23.714146359769376
2015-01-01,23.71340248414324
2015-04-01,23.71221515820357
2015-07-01,23.71064330611765
2015-10-01,23.709361830328156
2016-01-01,23.707654008799746
2016-04-01,23.70639401151738
2016-07-01,23.70479776109926
2016-10-01,23.703468142382096
2017-01-01,23.701775651704818
2017-04-01,23.70043691231214
2017-07-01,23.699060674117884
2017-10-01,23.69765700034615
2018-01-01,23.696164394091458
2018-04-01,23.694756646127367
2018-07-01,23.693526444526732
2018-10-01,23.692022518895453
2019-01-01,23.690675793495814
2019-04-01,23.689203630489033
2019-07-01,23.688961494123863
2019-10-01,23.687357793409138
