date,co2
2000-01-01,37495596340.0
2000-04-01,22057119558.0
2000-07-01,20377633191.0
2000-10-01,30643692628.0
2001-01-01,35596728570.0
2001-04-01,24223571222.0
2001-07-01,21386677868.0
2001-10-01,34795684024.0
2002-01-01,35287927500.0
2002-04-01,24333398147.0
2002-07-01,21951387731.0
2002-10-01,33461634335.0
2003-01-01,39283414060.0
2003-04-01,25232362625.0
2003-07-01,22685298983.0
2003-10-01,33619913410.0
2004-01-01,39537136900.0
2004-04-01,25677767678.0
2004-07-01,22550749782.0
2004-10-01,33769019560.0
2005-01-01,39079101100.0
2005-04-01,24954900932.0
2005-07-01,21756034343.0
2005-10-01,34169813300.0
2006-01-01,41939017160.0
2006-04-01,25520429365.0
2006-07-01,22974410320.0
2006-10-01,34351630660.0
2007-01-01,37674541310.0
2007-04-01,24985475221.0
2007-07-01,22735211570.0
2007-10-01,36328789290.0
2008-01-01,39937996660.0
2008-04-01,25213336770.0
2008-07-01,23658610204.0
2008-10-01,35187843560.0
2009-01-01,34943199070.0
2009-04-01,20580852170.0
2009-07-01,18613203144.0
2009-10-01,30192929345.0
2010-01-01,32915538560.0
2010-04-01,20871433093.0
2010-07-01,18632656564.0
2010-10-01,30069519256.0
2011-01-01,34931328410.0
2011-04-01,22976443650.0
2011-07-01,19281871304.0
2011-10-01,30853295315.0
2012-01-01,34665210850.0
2012-04-01,21224375968.0
2012-07-01,18970144634.0
2012-10-01,30759072267.0
2013-01-01,32225938192.0
2013-04-01,19638757042.0
2013-07-01,17990201176.0
2013-10-01,28510638700.0
2014-01-01,30168389860.0
2014-04-01,20571405515.0
2014-07-01,18017880114.0
2014-10-01,29449052973.0
2015-01-01,31704450330.0
2015-04-01,20225793047.0
2015-07-01,17984997607.0
2015-10-01,28797091616.0
2016-01-01,30017841783.0
2016-04-01,19840874977.0
2016-07-01,17820394894.0
2016-10-01,30211825747.0
2017-01-01,32486337016.0
2017-04-01,21751109257.0
2017-07-01,18519695271.0
2017-10-01,29125050053.0
2018-01-01,32824029320.0
2018-04-01,22026451161.0
2018-07-01,18737248520.0
2018-10-01,29510245438.0
2019-01-01,32423798289.0
2019-04-01,21801184980.0
2019-07-01,18528941360.0
2019-10-01,29181175620.0
