,country,series,log,diff_level,diff_order,regression,stationary,p_value
486,hungary,co2,0,4,1,c,1,9.071693969765031e-07
487,hungary,co2,0,4,2,c,1,1.049908086752819e-12
488,hungary,co2,0,8,1,c,0,0.5376442617035987
489,hungary,co2,0,8,2,c,0,0.3541352289370867
490,hungary,co2,1,0,1,c,0,0.5712295694263831
491,hungary,co2,1,0,2,c,0,0.5712295694263831
492,hungary,co2,1,1,1,c,1,1.4731198277616084e-06
493,hungary,co2,1,1,2,c,1,9.657763477806074e-06
494,hungary,co2,1,2,1,c,1,2.916676085233341e-06
495,hungary,co2,1,2,2,c,1,0.0016962293081962028
496,hungary,co2,1,4,1,c,1,1.871406268877175e-06
497,hungary,co2,1,4,2,c,1,8.94738040487082e-13
498,hungary,co2,1,8,1,c,0,0.37118667811191863
499,hungary,co2,1,8,2,c,0,0.38538344078817055
500,hungary,gdp,0,0,1,c,0,0.9986356215947991
501,hungary,gdp,0,0,2,c,0,0.9986356215947991
502,hungary,gdp,0,1,1,c,1,0.006945714438701576
503,hungary,gdp,0,1,2,c,0,0.1665329835060036
504,hungary,gdp,0,2,1,c,0,0.8568170349178739
505,hungary,gdp,0,2,2,c,0,0.1278797784739304
506,hungary,gdp,0,4,1,c,0,0.9944676303024577
507,hungary,gdp,0,4,2,c,0,0.8160317733981608
508,hungary,gdp,0,8,1,c,0,0.9915789169919897
509,hungary,gdp,0,8,2,c,0,0.9649483392725302
510,hungary,gdp,1,0,1,c,0,0.6224103878105529
511,hungary,gdp,1,0,2,c,0,0.6224103878105529
512,hungary,gdp,1,1,1,c,1,1.2838911197983872e-07
513,hungary,gdp,1,1,2,c,0,0.10424770494918567
514,hungary,gdp,1,2,1,c,1,4.0966736880144794e-05
515,hungary,gdp,1,2,2,c,0,0.07274859912486563
516,hungary,gdp,1,4,1,c,0,0.5479504887997573
517,hungary,gdp,1,4,2,c,0,0.2419784341356992
518,hungary,gdp,1,8,1,c,0,0.4993335550104816
519,hungary,gdp,1,8,2,c,0,0.5153691495942383
520,hungary,pop,0,0,1,c,0,0.7649511160558302
521,hungary,pop,0,0,2,c,0,0.7649511160558302
522,hungary,pop,0,1,1,c,0,0.06338265129533152
523,hungary,pop,0,1,2,c,1,4.023667447670316e-10
524,hungary,pop,0,2,1,c,0,0.44013797908795005
525,hungary,pop,0,2,2,c,1,0.008548956704591762
526,hungary,pop,0,4,1,c,0,0.7193014102311597
527,hungary,pop,0,4,2,c,0,0.7475094246150843
528,hungary,pop,0,8,1,c,0,0.3326773193289956
529,hungary,pop,0,8,2,c,0,0.5818079297191233
530,hungary,pop,1,0,1,c,0,0.7854123728902797
531,hungary,pop,1,0,2,c,0,0.7854123728902797
532,hungary,pop,1,1,1,c,0,0.06263707215855666
533,hungary,pop,1,1,2,c,1,4.2209993609471976e-10
534,hungary,pop,1,2,1,c,0,0.43426236601831336
535,hungary,pop,1,2,2,c,1,0.009045464389384925
536,hungary,pop,1,4,1,c,0,0.716205145976862
537,hungary,pop,1,4,2,c,0,0.7547409799588817
538,hungary,pop,1,8,1,c,0,0.335518627635449
539,hungary,pop,1,8,2,c,0,0.5916034449617346
540,ireland,co2,0,0,1,c,0,0.5466969711006185
541,ireland,co2,0,0,2,c,0,0.5466969711006185
542,ireland,co2,0,1,1,c,0,0.5963099197076986
543,ireland,co2,0,1,2,c,1,6.974203161533952e-08
544,ireland,co2,0,2,1,c,0,0.5924488251877219
545,ireland,co2,0,2,2,c,0,0.326977728794644
546,ireland,co2,0,4,1,c,0,0.279167429247403
547,ireland,co2,0,4,2,c,0,0.49763573286155194
548,ireland,co2,0,8,1,c,1,0.010761669102171864
549,ireland,co2,0,8,2,c,0,0.21533894871600123
550,ireland,co2,1,0,1,c,0,0.5194586850330084
551,ireland,co2,1,0,2,c,0,0.5194586850330084
552,ireland,co2,1,1,1,c,0,0.6115015447163192
553,ireland,co2,1,1,2,c,1,7.006722145157306e-08
554,ireland,co2,1,2,1,c,0,0.6066378984951012
555,ireland,co2,1,2,2,c,1,0.01127146897092899
556,ireland,co2,1,4,1,c,0,0.2310852698657352
557,ireland,co2,1,4,2,c,0,0.5368561099848846
558,ireland,co2,1,8,1,c,1,0.023984996309421476
559,ireland,co2,1,8,2,c,0,0.27222815813942114
560,ireland,gdp,0,0,1,c,0,0.9984821537930495
561,ireland,gdp,0,0,2,c,0,0.9984821537930495
562,ireland,gdp,0,1,1,c,1,8.54612081327297e-15
563,ireland,gdp,0,1,2,c,1,1.2161139178582857e-08
564,ireland,gdp,0,2,1,c,1,0.005965637592041086
565,ireland,gdp,0,2,2,c,1,4.433806993444567e-06
566,ireland,gdp,0,4,1,c,0,0.7225621992677913
567,ireland,gdp,0,4,2,c,0,0.5951962311308322
568,ireland,gdp,0,8,1,c,0,0.7629935285191842
569,ireland,gdp,0,8,2,c,0,0.3921754709992861
570,ireland,gdp,1,0,1,c,0,0.9718458829316529
571,ireland,gdp,1,0,2,c,0,0.9718458829316529
572,ireland,gdp,1,1,1,c,1,6.585387305404425e-15
573,ireland,gdp,1,1,2,c,1,1.195002865404405e-07
574,ireland,gdp,1,2,1,c,1,0.0017335537270248506
575,ireland,gdp,1,2,2,c,1,0.0001460960366411313
576,ireland,gdp,1,4,1,c,0,0.4835232416601116
577,ireland,gdp,1,4,2,c,0,0.480240775445562
578,ireland,gdp,1,8,1,c,0,0.5719707440255046
579,ireland,gdp,1,8,2,c,0,0.43503144755296835
580,ireland,pop,0,0,1,c,0,0.4879955792030772
581,ireland,pop,0,0,2,c,0,0.4879955792030772
582,ireland,pop,0,1,1,c,0,0.4703817270142017
583,ireland,pop,0,1,2,c,1,1.0411694276062416e-28
584,ireland,pop,0,2,1,c,0,0.11390575181203527
585,ireland,pop,0,2,2,c,0,0.1598218372791363
586,ireland,pop,0,4,1,c,0,0.20413593305461625
587,ireland,pop,0,4,2,c,0,0.1108826324817001
588,ireland,pop,0,8,1,c,0,0.30882801521968783
589,ireland,pop,0,8,2,c,0,0.10147014684308286
590,ireland,pop,1,0,1,c,0,0.35065058744259625
591,ireland,pop,1,0,2,c,0,0.35065058744259625
592,ireland,pop,1,1,1,c,0,0.5320097739442493
593,ireland,pop,1,1,2,c,1,2.849286678139621e-28
594,ireland,pop,1,2,1,c,0,0.16216038599434623
595,ireland,pop,1,2,2,c,0,0.16018615598687969
596,ireland,pop,1,4,1,c,0,0.2484551326351544
597,ireland,pop,1,4,2,c,0,0.10600481137797113
598,ireland,pop,1,8,1,c,0,0.3898573164869318
599,ireland,pop,1,8,2,c,0,0.11054077112202193
600,italy,co2,0,0,1,c,0,0.9318716419032115
601,italy,co2,0,0,2,c,0,0.9318716419032115
602,italy,co2,0,1,1,c,1,0.03963058989404334
603,italy,co2,0,1,2,c,1,2.6874953396909885e-06
604,italy,co2,0,2,1,c,1,0.0395620182536774
605,italy,co2,0,2,2,c,1,9.201412756451279e-07
606,italy,co2,0,4,1,c,1,0.03260652185028161
607,italy,co2,0,4,2,c,1,0.017976826019719488
608,italy,co2,0,8,1,c,0,0.15145610307656332
609,italy,co2,0,8,2,c,0,0.3346685147941093
610,italy,co2,1,0,1,c,0,0.9273998338542249
611,italy,co2,1,0,2,c,0,0.9273998338542249
612,italy,co2,1,1,1,c,0,0.07855864466852322
613,italy,co2,1,1,2,c,1,1.3394563486013998e-06
614,italy,co2,1,2,1,c,0,0.08013583778562383
615,italy,co2,1,2,2,c,1,0.0074710855036615635
616,italy,co2,1,4,1,c,0,0.06382956085618992
617,italy,co2,1,4,2,c,1,0.001454871091389206
618,italy,co2,1,8,1,c,0,0.06762437645932975
619,italy,co2,1,8,2,c,0,0.35752558398709566
620,italy,gdp,0,0,1,c,0,0.991556963782722
621,italy,gdp,0,0,2,c,0,0.991556963782722
622,italy,gdp,0,1,1,c,1,0.0004058539349024001
623,italy,gdp,0,1,2,c,1,9.961638373666783e-08
624,italy,gdp,0,2,1,c,1,0.017077861810449388
625,italy,gdp,0,2,2,c,1,0.022249942360115668
626,italy,gdp,0,4,1,c,0,0.10257401945914452
627,italy,gdp,0,4,2,c,1,0.006223500777600584
628,italy,gdp,0,8,1,c,0,0.33537582888444617
629,italy,gdp,0,8,2,c,0,0.354725628392324
630,italy,gdp,1,0,1,c,0,0.9658863717822832
631,italy,gdp,1,0,2,c,0,0.9658863717822832
632,italy,gdp,1,1,1,c,1,0.00016517999556356204
633,italy,gdp,1,1,2,c,1,4.443868226651303e-08
634,italy,gdp,1,2,1,c,1,0.01012609808700091
635,italy,gdp,1,2,2,c,1,0.016602383684306662
636,italy,gdp,1,4,1,c,0,0.06326426684450596
637,italy,gdp,1,4,2,c,1,0.004451557924890279
638,italy,gdp,1,8,1,c,0,0.305346055166956
639,italy,gdp,1,8,2,c,0,0.30153179599507873
640,italy,pop,0,0,1,c,1,0.024365518212206783
641,italy,pop,0,0,2,c,1,0.024365518212206783
642,italy,pop,0,1,1,c,0,0.889045957322167
643,italy,pop,0,1,2,c,1,0.005276819115422899
644,italy,pop,0,2,1,c,0,0.9063278024159891
645,italy,pop,0,2,2,c,0,0.07792711764184258
646,italy,pop,0,4,1,c,0,0.9707576455955625
647,italy,pop,0,4,2,c,0,0.059735128832181884
648,italy,pop,0,8,1,c,0,0.8193851966223961
649,italy,pop,0,8,2,c,0,0.7044957722465688
650,italy,pop,1,0,1,c,1,0.023718999357324366
651,italy,pop,1,0,2,c,1,0.023718999357324366
652,italy,pop,1,1,1,c,0,0.8888514458271919
653,italy,pop,1,1,2,c,1,0.0008093830535322679
654,italy,pop,1,2,1,c,0,0.905569887712133
655,italy,pop,1,2,2,c,0,0.06671124396561388
656,italy,pop,1,4,1,c,0,0.9711777101531953
657,italy,pop,1,4,2,c,1,0.049024627944665444
658,italy,pop,1,8,1,c,0,0.8286518104771479
659,italy,pop,1,8,2,c,0,0.6982497817862492
660,lithuania,co2,0,0,1,c,0,0.5676059201196018
661,lithuania,co2,0,0,2,c,0,0.5676059201196018
662,lithuania,co2,0,1,1,c,1,9.098068137195769e-06
663,lithuania,co2,0,1,2,c,1,1.7031274553830495e-06
664,lithuania,co2,0,2,1,c,1,3.7178141782548953e-06
665,lithuania,co2,0,2,2,c,1,3.865850333234251e-06
666,lithuania,co2,0,4,1,c,1,2.4409462790119686e-06
667,lithuania,co2,0,4,2,c,1,2.7007537284066942e-05
668,lithuania,co2,0,8,1,c,0,0.21803400330582173
669,lithuania,co2,0,8,2,c,0,0.060939112950542336
670,lithuania,co2,1,0,1,c,0,0.3177812555710543
671,lithuania,co2,1,0,2,c,0,0.3177812555710543
672,lithuania,co2,1,1,1,c,1,0.0005718701899882695
673,lithuania,co2,1,1,2,c,1,7.509047421824388e-07
674,lithuania,co2,1,2,1,c,1,0.000455506018743691
675,lithuania,co2,1,2,2,c,1,0.0008953919328515947
676,lithuania,co2,1,4,1,c,1,0.0003022645990577275
677,lithuania,co2,1,4,2,c,1,2.191640087782637e-06
678,lithuania,co2,1,8,1,c,1,0.016160851000847853
679,lithuania,co2,1,8,2,c,1,0.0001805964278867264
680,lithuania,gdp,0,0,1,c,0,0.9907693400590499
681,lithuania,gdp,0,0,2,c,0,0.9907693400590499
682,lithuania,gdp,0,1,1,c,1,1.7951840411010894e-06
683,lithuania,gdp,0,1,2,c,1,3.1265092552790735e-24
684,lithuania,gdp,0,2,1,c,1,0.0017275979302491136
685,lithuania,gdp,0,2,2,c,1,0.013251847563067716
686,lithuania,gdp,0,4,1,c,1,0.02888871785456966
687,lithuania,gdp,0,4,2,c,1,0.002773400017419252
688,lithuania,gdp,0,8,1,c,0,0.10494061635201019
689,lithuania,gdp,0,8,2,c,1,0.014107708366084265
690,lithuania,gdp,1,0,1,c,0,0.5660179182331919
691,lithuania,gdp,1,0,2,c,0,0.5660179182331919
692,lithuania,gdp,1,1,1,c,1,5.837250810341444e-07
693,lithuania,gdp,1,1,2,c,1,5.675820054033682e-25
694,lithuania,gdp,1,2,1,c,1,0.0017708580258743284
695,lithuania,gdp,1,2,2,c,1,0.01011551825878488
696,lithuania,gdp,1,4,1,c,1,0.027573520960306176
697,lithuania,gdp,1,4,2,c,0,0.11874302096457379
698,lithuania,gdp,1,8,1,c,0,0.19006901988948338
699,lithuania,gdp,1,8,2,c,1,0.036757356115171266
700,lithuania,pop,0,0,1,c,0,0.28486259179155987
701,lithuania,pop,0,0,2,c,0,0.28486259179155987
702,lithuania,pop,0,1,1,c,0,0.6151341485049188
703,lithuania,pop,0,1,2,c,1,0.000183446643109048
704,lithuania,pop,0,2,1,c,0,0.607272189873219
705,lithuania,pop,0,2,2,c,1,0.018260016779388627
706,lithuania,pop,0,4,1,c,0,0.5914853202535248
707,lithuania,pop,0,4,2,c,0,0.09819196480217712
708,lithuania,pop,0,8,1,c,0,0.8552560224327692
709,lithuania,pop,0,8,2,c,0,0.2615248995318208
710,lithuania,pop,1,0,1,c,0,0.45606614393304945
711,lithuania,pop,1,0,2,c,0,0.45606614393304945
712,lithuania,pop,1,1,1,c,0,0.4595452457115176
713,lithuania,pop,1,1,2,c,1,0.0002102784400498117
714,lithuania,pop,1,2,1,c,0,0.4494101846895659
715,lithuania,pop,1,2,2,c,1,0.02017733233111238
716,lithuania,pop,1,4,1,c,0,0.4294718641470168
717,lithuania,pop,1,4,2,c,0,0.10980399834886584
718,lithuania,pop,1,8,1,c,0,0.715050187863506
719,lithuania,pop,1,8,2,c,0,0.2989599885326488
720,netherlands,co2,0,0,1,c,0,0.5578005202831983
721,netherlands,co2,0,0,2,c,0,0.5578005202831983
722,netherlands,co2,0,1,1,c,0,0.3003112032051395
723,netherlands,co2,0,1,2,c,1,2.987514951195874e-10
724,netherlands,co2,0,2,1,c,0,0.3019009947976803
725,netherlands,co2,0,2,2,c,1,0.002628191041537836
726,netherlands,co2,0,4,1,c,0,0.276320915065251
727,netherlands,co2,0,4,2,c,0,0.13290938001629365
728,netherlands,co2,0,8,1,c,1,0.00710601191226061
729,netherlands,co2,0,8,2,c,1,0.00489873516425232
730,netherlands,co2,1,0,1,c,0,0.5896056055837545
731,netherlands,co2,1,0,2,c,0,0.5896056055837545
732,netherlands,co2,1,1,1,c,0,0.29876790200815434
733,netherlands,co2,1,1,2,c,1,8.097004158632053e-10
734,netherlands,co2,1,2,1,c,0,0.17196982596553623
735,netherlands,co2,1,2,2,c,1,0.003663875223146964
736,netherlands,co2,1,4,1,c,0,0.1567036383506289
737,netherlands,co2,1,4,2,c,0,0.14513238400261563
738,netherlands,co2,1,8,1,c,0,0.08328484489977867
739,netherlands,co2,1,8,2,c,0,0.07698964112776224
740,netherlands,gdp,0,0,1,c,0,0.9946619211853588
741,netherlands,gdp,0,0,2,c,0,0.9946619211853588
742,netherlands,gdp,0,1,1,c,1,0.00037916421406201874
743,netherlands,gdp,0,1,2,c,1,6.113225451054972e-20
744,netherlands,gdp,0,2,1,c,0,0.19572331443240293
745,netherlands,gdp,0,2,2,c,1,0.010128368635385984
746,netherlands,gdp,0,4,1,c,0,0.06977335793974561
747,netherlands,gdp,0,4,2,c,1,0.02073882815508573
748,netherlands,gdp,0,8,1,c,0,0.21508962456130193
749,netherlands,gdp,0,8,2,c,0,0.08034658289829993
750,netherlands,gdp,1,0,1,c,0,0.9505391373750834
751,netherlands,gdp,1,0,2,c,0,0.9505391373750834
752,netherlands,gdp,1,1,1,c,1,0.00012707484899659324
753,netherlands,gdp,1,1,2,c,1,4.944398204851769e-19
754,netherlands,gdp,1,2,1,c,0,0.10611200535645704
755,netherlands,gdp,1,2,2,c,1,0.01829995783385632
756,netherlands,gdp,1,4,1,c,1,0.029778379254076837
757,netherlands,gdp,1,4,2,c,1,0.018342744914850436
758,netherlands,gdp,1,8,1,c,0,0.12654616404116198
759,netherlands,gdp,1,8,2,c,1,0.04858816430100066
760,netherlands,pop,0,0,1,c,0,0.9990818727890217
761,netherlands,pop,0,0,2,c,0,0.9990818727890217
762,netherlands,pop,0,1,1,c,0,0.05284788942588316
763,netherlands,pop,0,1,2,c,0,0.36720670836403535
764,netherlands,pop,0,2,1,c,0,0.502107531156293
765,netherlands,pop,0,2,2,c,0,0.10535247439296797
766,netherlands,pop,0,4,1,c,0,0.8251702746094944
767,netherlands,pop,0,4,2,c,0,0.19497463247562052
768,netherlands,pop,0,8,1,c,0,0.8580011293440535
769,netherlands,pop,0,8,2,c,1,0.04803936316232733
770,netherlands,pop,1,0,1,c,0,0.9990166333776247
771,netherlands,pop,1,0,2,c,0,0.9990166333776247
772,netherlands,pop,1,1,1,c,1,0.02518330604098823
773,netherlands,pop,1,1,2,c,0,0.36006428709349625
774,netherlands,pop,1,2,1,c,0,0.348878979953662
775,netherlands,pop,1,2,2,c,0,0.09600405431689596
776,netherlands,pop,1,4,1,c,0,0.4099773475164084
777,netherlands,pop,1,4,2,c,0,0.17719320191784754
778,netherlands,pop,1,8,1,c,0,0.7612204458436047
779,netherlands,pop,1,8,2,c,1,0.0374069826740388
780,portugal,co2,0,0,1,c,0,0.7499971100379216
781,portugal,co2,0,0,2,c,0,0.7499971100379216
782,portugal,co2,0,1,1,c,1,0.0006089475953982516
783,portugal,co2,0,1,2,c,1,4.482532215693784e-06
784,portugal,co2,0,2,1,c,1,0.0013337331199610525
785,portugal,co2,0,2,2,c,1,3.608188486501489e-07
786,portugal,co2,0,4,1,c,1,0.0009913416382414557
787,portugal,co2,0,4,2,c,0,0.05729076535061207
788,portugal,co2,0,8,1,c,0,0.1506859079028362
789,portugal,co2,0,8,2,c,0,0.0881693883397695
790,portugal,co2,1,0,1,c,0,0.7584082381661761
791,portugal,co2,1,0,2,c,0,0.7584082381661761
792,portugal,co2,1,1,1,c,1,0.0025550031199298847
793,portugal,co2,1,1,2,c,1,1.3359923728262494e-05
794,portugal,co2,1,2,1,c,1,0.004298523416882902
795,portugal,co2,1,2,2,c,1,1.1308886215723484e-06
796,portugal,co2,1,4,1,c,1,0.003310617004789963
797,portugal,co2,1,4,2,c,0,0.13621833220508783
798,portugal,co2,1,8,1,c,0,0.19659363650238654
799,portugal,co2,1,8,2,c,0,0.18728670498574884
800,portugal,gdp,0,0,1,c,0,0.9955144619299579
801,portugal,gdp,0,0,2,c,0,0.9955144619299579
802,portugal,gdp,0,1,1,c,1,0.00047123547464251396
803,portugal,gdp,0,1,2,c,1,3.5196493709272724e-07
804,portugal,gdp,0,2,1,c,0,0.32324913269679045
805,portugal,gdp,0,2,2,c,0,0.42962780054636013
806,portugal,gdp,0,4,1,c,0,0.8880048152276518
807,portugal,gdp,0,4,2,c,0,0.3466657568892232
808,portugal,gdp,0,8,1,c,0,0.4452863694764679
809,portugal,gdp,0,8,2,c,0,0.4817853522624444
810,portugal,gdp,1,0,1,c,0,0.9394154303333919
811,portugal,gdp,1,0,2,c,0,0.9394154303333919
812,portugal,gdp,1,1,1,c,1,2.912158542106498e-05
813,portugal,gdp,1,1,2,c,1,4.403483912435298e-14
814,portugal,gdp,1,2,1,c,0,0.1322379820254414
815,portugal,gdp,1,2,2,c,0,0.36124712029482375
816,portugal,gdp,1,4,1,c,0,0.6699025699593373
817,portugal,gdp,1,4,2,c,0,0.2627487184850829
818,portugal,gdp,1,8,1,c,0,0.5077895691137031
819,portugal,gdp,1,8,2,c,0,0.38105442797170047
820,portugal,pop,0,0,1,c,0,0.5590730056307551
821,portugal,pop,0,0,2,c,0,0.5590730056307551
822,portugal,pop,0,1,1,c,0,0.3113528584618055
823,portugal,pop,0,1,2,c,0,0.44089638151845356
824,portugal,pop,0,2,1,c,0,0.6934429979736069
825,portugal,pop,0,2,2,c,0,0.3900903300616194
826,portugal,pop,0,4,1,c,0,0.6833170947680152
827,portugal,pop,0,4,2,c,0,0.8129044810473907
828,portugal,pop,0,8,1,c,0,0.3669383250352347
829,portugal,pop,0,8,2,c,0,0.15570220161961013
830,portugal,pop,1,0,1,c,0,0.5533966548689057
831,portugal,pop,1,0,2,c,0,0.5533966548689057
832,portugal,pop,1,1,1,c,0,0.31505855370687574
833,portugal,pop,1,1,2,c,0,0.4477002626060045
834,portugal,pop,1,2,1,c,0,0.6925792406222785
835,portugal,pop,1,2,2,c,0,0.39610385789208863
836,portugal,pop,1,4,1,c,0,0.6830798196284729
837,portugal,pop,1,4,2,c,0,0.8207944027932244
838,portugal,pop,1,8,1,c,0,0.37193756439191283
839,portugal,pop,1,8,2,c,0,0.1642678951410219
840,romania,co2,0,0,1,c,0,0.7871483709180485
841,romania,co2,0,0,2,c,0,0.7871483709180485
842,romania,co2,0,1,1,c,1,2.3669956996451167e-05
843,romania,co2,0,1,2,c,1,1.2894224826412788e-06
844,romania,co2,0,2,1,c,1,7.341289430299078e-06
845,romania,co2,0,2,2,c,1,0.0025703788480967156
846,romania,co2,0,4,1,c,1,5.1570112042892155e-06
847,romania,co2,0,4,2,c,1,0.0006766856486070011
848,romania,co2,0,8,1,c,1,0.01080801561959336
849,romania,co2,0,8,2,c,0,0.06831073549129378
850,romania,co2,1,0,1,c,0,0.5803864018619276
851,romania,co2,1,0,2,c,0,0.5803864018619276
852,romania,co2,1,1,1,c,1,0.00013814074592843602
853,romania,co2,1,1,2,c,1,1.9905300427818404e-06
854,romania,co2,1,2,1,c,1,3.351695590746125e-05
855,romania,co2,1,2,2,c,1,0.00387502400550277
856,romania,co2,1,4,1,c,1,0.005238868250725913
857,romania,co2,1,4,2,c,1,0.03736470926181466
858,romania,co2,1,8,1,c,0,0.19904947606051687
859,romania,co2,1,8,2,c,0,0.13090724874650267
860,romania,gdp,0,0,1,c,0,0.9984430229102658
861,romania,gdp,0,0,2,c,0,0.9984430229102658
862,romania,gdp,0,1,1,c,1,0.00787019970465137
863,romania,gdp,0,1,2,c,1,1.5800222573450977e-05
864,romania,gdp,0,2,1,c,0,0.8113830460326702
865,romania,gdp,0,2,2,c,0,0.13297183473143215
866,romania,gdp,0,4,1,c,0,0.40587872966788063
867,romania,gdp,0,4,2,c,0,0.5944554442857573
868,romania,gdp,0,8,1,c,0,0.5851051652904965
869,romania,gdp,0,8,2,c,0,0.5057668477091336
870,romania,gdp,1,0,1,c,0,0.7703381982758952
871,romania,gdp,1,0,2,c,0,0.7703381982758952
872,romania,gdp,1,1,1,c,1,2.96660143976215e-06
873,romania,gdp,1,1,2,c,1,2.9807762577695867e-06
874,romania,gdp,1,2,1,c,0,0.15942213163059182
875,romania,gdp,1,2,2,c,0,0.09922334632828167
876,romania,gdp,1,4,1,c,0,0.18856490532340003
877,romania,gdp,1,4,2,c,0,0.5090303005348372
878,romania,gdp,1,8,1,c,0,0.33696590129808524
879,romania,gdp,1,8,2,c,0,0.5216516760991314
880,romania,pop,0,0,1,c,0,0.11173718045904202
881,romania,pop,0,0,2,c,0,0.11173718045904202
882,romania,pop,0,1,1,c,1,0.0008611292696643334
883,romania,pop,0,1,2,c,1,5.148322555221575e-07
884,romania,pop,0,2,1,c,1,0.008170031598004064
885,romania,pop,0,2,2,c,1,3.405379540920914e-08
886,romania,pop,0,4,1,c,1,0.042923730103836384
887,romania,pop,0,4,2,c,1,0.0025317358684637846
888,romania,pop,0,8,1,c,0,0.05298789822312887
889,romania,pop,0,8,2,c,1,0.0016491888480025503
890,romania,pop,1,0,1,c,0,0.15537423716856258
891,romania,pop,1,0,2,c,0,0.15537423716856258
892,romania,pop,1,1,1,c,1,0.0007640447085560972
893,romania,pop,1,1,2,c,1,5.4988783553204e-07
894,romania,pop,1,2,1,c,1,0.006902233798723568
895,romania,pop,1,2,2,c,1,4.743739206410963e-08
896,romania,pop,1,4,1,c,1,0.046817121431251815
897,romania,pop,1,4,2,c,0,0.13654158087338053
898,romania,pop,1,8,1,c,0,0.050692425048496866
899,romania,pop,1,8,2,c,1,0.0021155944805413434
900,slovakia,co2,0,0,1,c,0,0.6111602318683653
901,slovakia,co2,0,0,2,c,0,0.6111602318683653
902,slovakia,co2,0,1,1,c,1,4.7603356385540615e-07
903,slovakia,co2,0,1,2,c,1,4.387716888005759e-06
904,slovakia,co2,0,2,1,c,0,0.1448032045135092
905,slovakia,co2,0,2,2,c,1,1.5950974230070872e-09
906,slovakia,co2,0,4,1,c,1,0.00048731882833264015
907,slovakia,co2,0,4,2,c,1,0.006977633811824595
908,slovakia,co2,0,8,1,c,1,1.601339357589709e-05
909,slovakia,co2,0,8,2,c,0,0.12651826712461361
910,slovakia,co2,1,0,1,c,0,0.41204399562368577
911,slovakia,co2,1,0,2,c,0,0.41204399562368577
912,slovakia,co2,1,1,1,c,0,0.1679721950404644
913,slovakia,co2,1,1,2,c,1,1.6505711475688157e-07
914,slovakia,co2,1,2,1,c,0,0.16360135606766302
915,slovakia,co2,1,2,2,c,1,6.191518762986794e-10
916,slovakia,co2,1,4,1,c,0,0.12673027041259144
917,slovakia,co2,1,4,2,c,1,0.002639440495375563
918,slovakia,co2,1,8,1,c,1,0.00021490124897552873
919,slovakia,co2,1,8,2,c,0,0.18722382005455618
920,slovakia,gdp,0,0,1,c,0,0.8845379769882276
921,slovakia,gdp,0,0,2,c,0,0.8845379769882276
922,slovakia,gdp,0,1,1,c,1,9.880362390125234e-12
923,slovakia,gdp,0,1,2,c,1,1.2463644430097296e-06
924,slovakia,gdp,0,2,1,c,1,0.00023409294231035305
925,slovakia,gdp,0,2,2,c,1,5.685805224356959e-08
926,slovakia,gdp,0,4,1,c,0,0.16636769711971539
927,slovakia,gdp,0,4,2,c,0,0.13466043336356487
928,slovakia,gdp,0,8,1,c,0,0.3478661168352337
929,slovakia,gdp,0,8,2,c,0,0.5134516772489358
930,slovakia,gdp,1,0,1,c,1,0.045512218735443095
931,slovakia,gdp,1,0,2,c,1,0.045512218735443095
932,slovakia,gdp,1,1,1,c,1,8.733852445666749e-11
933,slovakia,gdp,1,1,2,c,1,3.159081089494926e-06
934,slovakia,gdp,1,2,1,c,0,0.07689457139442661
935,slovakia,gdp,1,2,2,c,1,2.3848056018395902e-08
936,slovakia,gdp,1,4,1,c,0,0.33433309746126494
937,slovakia,gdp,1,4,2,c,0,0.1002655940933595
938,slovakia,gdp,1,8,1,c,0,0.6453799963292506
939,slovakia,gdp,1,8,2,c,0,0.4829528149325258
940,slovakia,pop,0,0,1,c,0,0.9532239255394718
941,slovakia,pop,0,0,2,c,0,0.9532239255394718
942,slovakia,pop,0,1,1,c,1,1.3948186551687626e-14
943,slovakia,pop,0,1,2,c,1,1.1752855277230196e-08
944,slovakia,pop,0,2,1,c,1,2.0882535755696088e-05
945,slovakia,pop,0,2,2,c,1,7.694236180247739e-05
946,slovakia,pop,0,4,1,c,0,0.051068464653244015
947,slovakia,pop,0,4,2,c,0,0.10080609259758311
948,slovakia,pop,0,8,1,c,0,0.18847336032602668
949,slovakia,pop,0,8,2,c,0,0.19888827049102525
950,slovakia,pop,1,0,1,c,0,0.9525754021444175
951,slovakia,pop,1,0,2,c,0,0.9525754021444175
952,slovakia,pop,1,1,1,c,1,1.3847795706129523e-14
953,slovakia,pop,1,1,2,c,1,1.1723930606827702e-08
954,slovakia,pop,1,2,1,c,1,2.041814916136576e-05
955,slovakia,pop,1,2,2,c,1,7.727167111367437e-05
956,slovakia,pop,1,4,1,c,0,0.05078279919975638
957,slovakia,pop,1,4,2,c,0,0.10085176523731304
958,slovakia,pop,1,8,1,c,0,0.1864112407086574
959,slovakia,pop,1,8,2,c,0,0.1985689221583274
960,spain,co2,0,0,1,c,0,0.8212347569617332
961,spain,co2,0,0,2,c,0,0.8212347569617332
962,spain,co2,0,1,1,c,1,0.0009707143959376964
963,spain,co2,0,1,2,c,1,3.598620693639948e-16
964,spain,co2,0,2,1,c,1,0.0031958354465169993
965,spain,co2,0,2,2,c,1,8.255089098174443e-05
966,spain,co2,0,4,1,c,1,0.0026908223104272202
967,spain,co2,0,4,2,c,1,0.015076675240331124
968,spain,co2,0,8,1,c,0,0.44205485412041334
