date,gdp
2000-01-01,0.02706146586
2000-02-01,0.014894289916666666
2000-03-01,0.0027271139733333304
2000-04-01,-0.00944006197
2000-05-01,-0.0025121579999999996
2000-06-01,0.004415745970000001
2000-07-01,0.01134364994
2000-08-01,0.00992393747
2000-09-01,0.008504225
2000-10-01,0.00708451253
2000-11-01,0.007732115953333334
2000-12-01,0.008379719376666667
2001-01-01,0.009027322800000001
2001-02-01,0.009115006903333334
2001-03-01,0.009202691006666668
2001-04-01,0.00929037511
2001-05-01,0.00880461903
2001-06-01,0.00831886295
2001-07-01,0.00783310687
2001-08-01,0.007630344606666666
2001-09-01,0.007427582343333333
2001-10-01,0.0072248200799999995
2001-11-01,0.011853083963333334
2001-12-01,0.016481347846666668
2002-01-01,0.021109611730000002
2002-02-01,0.01883310178
2002-03-01,0.01655659183
2002-04-01,0.01428008188
2002-05-01,0.01601238790666667
2002-06-01,0.017744693933333333
2002-07-01,0.01947699996
2002-08-01,0.017273210083333334
2002-09-01,0.015069420206666666
2002-10-01,0.01286563033
2002-11-01,0.013217480486666667
2002-12-01,0.013569330643333334
2003-01-01,0.0139211808
2003-02-01,0.014727056093333335
2003-03-01,0.015532931386666667
2003-04-01,0.01633880668
2003-05-01,0.013132833013333334
2003-06-01,0.009926859346666667
2003-07-01,0.006720885680000001
2003-08-01,0.007484205066666668
2003-09-01,0.008247524453333335
2003-10-01,0.009010843840000001
2003-11-01,0.011094923486666667
2003-12-01,0.013179003133333332
2004-01-01,0.01526308278
2004-02-01,0.011626340406666666
2004-03-01,0.007989598033333333
2004-04-01,0.00435285566
2004-05-01,0.005527907986666666
2004-06-01,0.006702960313333332
2004-07-01,0.00787801264
2004-08-01,0.011311107106666666
2004-09-01,0.014744201573333332
2004-10-01,0.01817729604
2004-11-01,0.007947161433333334
2004-12-01,-0.002282973173333331
2005-01-01,-0.01251310778
2005-02-01,0.004220664729999999
2005-03-01,0.02095443724
2005-04-01,0.03768820975
2005-05-01,0.028366022650000003
2005-06-01,0.019043835550000002
2005-07-01,0.00972164845
2005-08-01,0.01053070428
2005-09-01,0.01133976011
2005-10-01,0.01214881594
2005-11-01,0.009642151996666667
2005-12-01,0.007135488053333333
2006-01-01,0.00462882411
2006-02-01,0.007740723486666667
2006-03-01,0.010852622863333333
2006-04-01,0.013964522239999999
2006-05-01,0.013863280586666667
2006-06-01,0.013762038933333333
2006-07-01,0.013660797280000001
2006-08-01,0.013331374383333334
2006-09-01,0.013001951486666668
2006-10-01,0.01267252859
2006-11-01,0.015828405843333334
2006-12-01,0.01898428309666667
2007-01-01,0.022140160350000004
2007-02-01,0.017254599330000002
2007-03-01,0.012369038310000002
2007-04-01,0.00748347729
2007-05-01,0.005621495663333333
2007-06-01,0.0037595140366666665
2007-07-01,0.0018975324099999998
2007-08-01,0.0012865236066666665
2007-09-01,0.0006755148033333333
2007-10-01,6.4506e-05
2007-11-01,0.009056166106666668
2007-12-01,0.018047826213333333
2008-01-01,0.02703948632
2008-02-01,0.019692174813333334
2008-03-01,0.012344863306666667
2008-04-01,0.0049975518000000005
2008-05-01,-0.0019702263633333333
2008-06-01,-0.008938004526666668
2008-07-01,-0.015905782690000002
2008-08-01,-0.018385347476666668
2008-09-01,-0.020864912263333337
2008-10-01,-0.023344477050000003
2008-11-01,-0.03168478018666667
2008-12-01,-0.040025083323333335
2009-01-01,-0.04836538646
2009-02-01,-0.030810494589999998
2009-03-01,-0.013255602719999995
2009-04-01,0.004299289150000001
2009-05-01,-0.0008127485733333334
2009-06-01,-0.005924786296666667
2009-07-01,-0.01103682402
2009-08-01,-0.0047388530733333345
2009-09-01,0.0015591178733333315
2009-10-01,0.00785708882
2009-11-01,0.001876050866666667
2009-12-01,-0.004104987086666666
2010-01-01,-0.01008602504
2010-02-01,-0.010164866513333332
2010-03-01,-0.010243707986666666
2010-04-01,-0.010322549459999998
2010-05-01,-0.0018264394766666654
2010-06-01,0.006669670506666668
2010-07-01,0.015165780490000001
2010-08-01,0.00610818433
2010-09-01,-0.00294941183
2010-10-01,-0.01200700799
2010-11-01,-0.009246309913333334
2010-12-01,-0.006485611836666667
2011-01-01,-0.00372491376
2011-02-01,0.0026005128833333333
2011-03-01,0.008925939526666666
2011-04-01,0.01525136617
2011-05-01,0.008707739813333334
2011-06-01,0.002164113456666665
2011-07-01,-0.0043795129
2011-08-01,-0.005200889726666667
2011-09-01,-0.006022266553333333
2011-10-01,-0.00684364338
2011-11-01,-0.00854323956
2011-12-01,-0.010242835740000001
2012-01-01,-0.011942431920000001
2012-02-01,-0.010962840210000002
2012-03-01,-0.0099832485
2012-04-01,-0.00900365679
2012-05-01,-0.0050072373133333336
2012-06-01,-0.0010108178366666672
2012-07-01,0.00298560164
2012-08-01,-0.0006581285233333337
2012-09-01,-0.0043018586866666675
2012-10-01,-0.007945588850000001
2012-11-01,-0.0034217741266666666
2012-12-01,0.0011020405966666678
2013-01-01,0.00562585532
2013-02-01,0.00405819949
2013-03-01,0.00249054366
2013-04-01,0.00092288783
2013-05-01,-0.0012040357233333338
2013-06-01,-0.0033309592766666675
2013-07-01,-0.005457882830000001
2013-08-01,-0.004603035133333334
2013-09-01,-0.0037481874366666673
2013-10-01,-0.00289333974
2013-11-01,-0.0029313814833333333
2013-12-01,-0.002969423226666667
2014-01-01,-0.00300746497
2014-02-01,-0.00022388691666666702
2014-03-01,0.002559691136666666
2014-04-01,0.0053432691899999996
2014-05-01,0.0022827488566666662
2014-06-01,-0.0007777714766666671
2014-07-01,-0.0038382918100000004
