date,unempl
2000-01-01,0.146
2000-02-01,0.14800000000000002
2000-03-01,0.15
2000-04-01,0.153
2000-05-01,0.155
2000-06-01,0.157
2000-07-01,0.158
2000-08-01,0.16
2000-09-01,0.161
2000-10-01,0.163
2000-11-01,0.165
2000-12-01,0.163
2001-01-01,0.163
2001-02-01,0.162
2001-03-01,0.161
2001-04-01,0.161
2001-05-01,0.159
2001-06-01,0.158
2001-07-01,0.159
2001-08-01,0.158
2001-09-01,0.158
2001-10-01,0.157
2001-11-01,0.156
2001-12-01,0.157
2002-01-01,0.158
2002-02-01,0.158
2002-03-01,0.158
2002-04-01,0.156
2002-05-01,0.155
2002-06-01,0.155
2002-07-01,0.153
2002-08-01,0.152
2002-09-01,0.15
2002-10-01,0.147
2002-11-01,0.145
2002-12-01,0.14400000000000002
2003-01-01,0.142
2003-02-01,0.141
2003-03-01,0.141
2003-04-01,0.141
2003-05-01,0.14
2003-06-01,0.141
2003-07-01,0.14
2003-08-01,0.14
2003-09-01,0.14
2003-10-01,0.139
2003-11-01,0.141
2003-12-01,0.141
2004-01-01,0.14
2004-02-01,0.14
2004-03-01,0.141
2004-04-01,0.14
2004-05-01,0.139
2004-06-01,0.139
2004-07-01,0.138
2004-08-01,0.138
2004-09-01,0.13699999999999998
2004-10-01,0.13699999999999998
2004-11-01,0.136
2004-12-01,0.136
2005-01-01,0.136
2005-02-01,0.135
2005-03-01,0.135
2005-04-01,0.133
2005-05-01,0.132
2005-06-01,0.132
2005-07-01,0.13
2005-08-01,0.129
2005-09-01,0.127
2005-10-01,0.126
2005-11-01,0.126
2005-12-01,0.125
2006-01-01,0.12300000000000001
2006-02-01,0.122
2006-03-01,0.121
2006-04-01,0.12
2006-05-01,0.11800000000000001
2006-06-01,0.11699999999999999
2006-07-01,0.114
2006-08-01,0.114
2006-09-01,0.114
2006-10-01,0.11199999999999999
2006-11-01,0.111
2006-12-01,0.109
2007-01-01,0.105
2007-02-01,0.10300000000000001
2007-03-01,0.102
2007-04-01,0.1
2007-05-01,0.099
2007-06-01,0.099
2007-07-01,0.10400000000000001
2007-08-01,0.10400000000000001
2007-09-01,0.09699999999999999
2007-10-01,0.095
2007-11-01,0.094
2007-12-01,0.09300000000000001
2008-01-01,0.091
2008-02-01,0.08900000000000001
2008-03-01,0.08800000000000001
2008-04-01,0.087
2008-05-01,0.087
2008-06-01,0.087
2008-07-01,0.086
2008-08-01,0.085
2008-09-01,0.085
2008-10-01,0.083
2008-11-01,0.083
2008-12-01,0.083
2009-01-01,0.084
2009-02-01,0.085
2009-03-01,0.087
2009-04-01,0.09
2009-05-01,0.09300000000000001
2009-06-01,0.094
2009-07-01,0.095
2009-08-01,0.095
2009-09-01,0.09699999999999999
2009-10-01,0.099
2009-11-01,0.1
2009-12-01,0.10099999999999999
2010-01-01,0.10400000000000001
2010-02-01,0.107
2010-03-01,0.109
2010-04-01,0.113
2010-05-01,0.115
2010-06-01,0.11800000000000001
2010-07-01,0.11900000000000001
2010-08-01,0.121
2010-09-01,0.12300000000000001
2010-10-01,0.127
2010-11-01,0.128
2010-12-01,0.129
2011-01-01,0.132
2011-02-01,0.132
2011-03-01,0.133
2011-04-01,0.132
2011-05-01,0.135
2011-06-01,0.13699999999999998
2011-07-01,0.14
2011-08-01,0.14
2011-09-01,0.139
2011-10-01,0.139
2011-11-01,0.14
2011-12-01,0.142
2012-01-01,0.146
2012-02-01,0.14800000000000002
2012-03-01,0.15
2012-04-01,0.152
2012-05-01,0.153
2012-06-01,0.155
2012-07-01,0.159
2012-08-01,0.161
2012-09-01,0.163
2012-10-01,0.166
2012-11-01,0.168
2012-12-01,0.17
2013-01-01,0.17300000000000001
2013-02-01,0.17300000000000001
2013-03-01,0.17300000000000001
2013-04-01,0.17500000000000002
2013-05-01,0.174
2013-06-01,0.17300000000000001
2013-07-01,0.172
2013-08-01,0.172
2013-09-01,0.174
2013-10-01,0.17500000000000002
2013-11-01,0.17600000000000002
2013-12-01,0.17600000000000002
2014-01-01,0.17600000000000002
2014-02-01,0.17800000000000002
2014-03-01,0.179
2014-04-01,0.17600000000000002
2014-05-01,0.17500000000000002
2014-06-01,0.172
2014-07-01,0.17
2014-08-01,0.16899999999999998
2014-09-01,0.168
2014-10-01,0.168
2014-11-01,0.168
2014-12-01,0.16899999999999998
2015-01-01,0.17
2015-02-01,0.17
2015-03-01,0.16899999999999998
2015-04-01,0.166
2015-05-01,0.16399999999999998
2015-06-01,0.161
2015-07-01,0.159
2015-08-01,0.158
2015-09-01,0.157
2015-10-01,0.156
2015-11-01,0.155
2015-12-01,0.152
2016-01-01,0.14800000000000002
2016-02-01,0.145
2016-03-01,0.141
2016-04-01,0.13699999999999998
2016-05-01,0.134
2016-06-01,0.133
2016-07-01,0.131
2016-08-01,0.129
2016-09-01,0.127
2016-10-01,0.127
2016-11-01,0.126
2016-12-01,0.126
2017-01-01,0.12400000000000001
2017-02-01,0.122
2017-03-01,0.11900000000000001
2017-04-01,0.11599999999999999
2017-05-01,0.11199999999999999
2017-06-01,0.11
2017-07-01,0.10800000000000001
2017-08-01,0.107
2017-09-01,0.105
2017-10-01,0.102
2017-11-01,0.10099999999999999
2017-12-01,0.098
2018-01-01,0.095
2018-02-01,0.09300000000000001
2018-03-01,0.09
2018-04-01,0.087
2018-05-01,0.085
2018-06-01,0.085
2018-07-01,0.083
2018-08-01,0.081
2018-09-01,0.079
2018-10-01,0.077
2018-11-01,0.076
2018-12-01,0.07400000000000001
2019-01-01,0.073
2019-02-01,0.07200000000000001
2019-03-01,0.07
2019-04-01,0.067
2019-05-01,0.066
2019-06-01,0.066
2019-07-01,0.066
2019-08-01,0.066
2019-09-01,0.065
2019-10-01,0.064
