,country,date,pop_quarterly
832,ireland,2008-01,4472100.0
833,ireland,2008-04,4491700.0
834,ireland,2008-07,4504600.0
835,ireland,2008-12,4515800.0
836,ireland,2009-01,4526600.0
837,ireland,2009-04,4537800.0
838,ireland,2009-07,4545200.0
839,ireland,2009-12,4547000.0
840,ireland,2010-01,4552200.0
841,ireland,2010-04,4556700.0
842,ireland,2010-07,4562100.0
843,ireland,2010-12,4567900.0
844,ireland,2011-01,4572200.0
845,ireland,2011-04,4576900.0
846,ireland,2011-07,4580500.0
847,ireland,2011-12,4584600.0
848,ireland,2012-01,4590000.0
849,ireland,2012-04,4594800.0
850,ireland,2012-07,4600100.0
851,ireland,2012-12,4604800.0
852,ireland,2013-01,4610300.0
853,ireland,2013-04,4616100.0
854,ireland,2013-07,4623100.0
855,ireland,2013-12,4630500.0
856,ireland,2014-01,4638300.0
857,ireland,2014-04,4647100.0
858,ireland,2014-07,4657000.0
859,ireland,2014-12,4667400.0
860,ireland,2015-01,4677800.0
861,ireland,2015-04,4689500.0
862,ireland,2015-07,4702000.0
863,ireland,2015-12,4713900.0
864,ireland,2016-01,4726000.0
865,ireland,2016-04,4741200.0
866,ireland,2016-07,4758000.0
867,ireland,2016-12,4771300.0
868,ireland,2017-01,4783400.0
869,ireland,2017-04,4793700.0
870,ireland,2017-07,4807100.0
871,ireland,2017-12,4825300.0
872,ireland,2018-01,4828900.0
873,ireland,2018-04,4857800.0
874,ireland,2018-07,4870600.0
875,ireland,2018-12,4885500.0
876,ireland,2019-01,4902400.0
877,ireland,2019-04,4922100.0
878,ireland,2019-07,4935100.0
879,ireland,2019-12,4949100.0
880,italy,2000-01,56929000.0
881,italy,2000-04,56937600.0
882,italy,2000-07,56946400.0
883,italy,2000-12,56955400.0
884,italy,2001-01,56964700.0
885,italy,2001-04,56974500.0
886,italy,2001-07,56984700.0
887,italy,2001-12,56995300.0
888,italy,2002-01,57015800.0
889,italy,2002-04,57065400.0
890,italy,2002-07,57114500.0
891,italy,2002-12,57163500.0
892,italy,2003-01,57239900.0
893,italy,2003-04,57345600.0
894,italy,2003-07,57452200.0
895,italy,2003-12,57559100.0
896,italy,2004-01,57666100.0
897,italy,2004-04,57773800.0
898,italy,2004-07,57882300.0
899,italy,2004-12,57990700.0
900,italy,2005-01,58074900.0
901,italy,2005-04,58135800.0
902,italy,2005-07,58197400.0
903,italy,2005-12,58258700.0
904,italy,2006-01,58316300.0
905,italy,2006-04,58371500.0
906,italy,2006-07,58427700.0
907,italy,2006-12,58484100.0
908,italy,2007-01,58572700.0
909,italy,2007-04,58694100.0
910,italy,2007-07,58817400.0
911,italy,2007-12,58940600.0
912,italy,2008-01,59054800.0
913,italy,2008-04,59158300.0
914,italy,2008-07,59263300.0
915,italy,2008-12,59368500.0
916,italy,2009-01,59454500.0
917,italy,2009-04,59521300.0
918,italy,2009-07,59589300.0
919,italy,2009-12,59656900.0
920,italy,2010-01,59723500.0
921,italy,2010-04,59787200.0
922,italy,2010-07,59851100.0
923,italy,2010-12,59915700.0
924,italy,2011-01,59967900.0
925,italy,2011-04,60006500.0
926,italy,2011-07,60046500.0
927,italy,2011-12,60086300.0
928,italy,2012-01,60126800.0
929,italy,2012-04,60169500.0
930,italy,2012-07,60212900.0
931,italy,2012-12,60255600.0
932,italy,2013-01,60285500.0
933,italy,2013-04,60302700.0
934,italy,2013-07,60320200.0
935,italy,2013-12,60338000.0
936,italy,2014-01,60339100.0
937,italy,2014-04,60327100.0
938,italy,2014-07,60314900.0
939,italy,2014-12,60301700.0
940,italy,2015-01,60279500.0
941,italy,2015-04,60246500.0
942,italy,2015-07,60212800.0
943,italy,2015-12,60179700.0
944,italy,2016-01,60150900.0
945,italy,2016-04,60127000.0
946,italy,2016-07,60103600.0
947,italy,2016-12,60079200.0
948,italy,2017-01,60052200.0
949,italy,2017-04,60019900.0
950,italy,2017-07,59986100.0
951,italy,2017-12,59951000.0
952,italy,2018-01,59916200.0
953,italy,2018-04,59886800.0
954,italy,2018-07,59863100.0
955,italy,2018-12,59842700.0
956,italy,2019-01,59800700.0
957,italy,2019-04,59740100.0
958,italy,2019-07,59702300.0
959,italy,2019-12,59673200.0
960,lithuania,2000-01,3499500.0
961,lithuania,2000-04,3499500.0
962,lithuania,2000-07,3499500.0
963,lithuania,2000-12,3499500.0
964,lithuania,2001-01,3470800.0
965,lithuania,2001-04,3470800.0
966,lithuania,2001-07,3470800.0
967,lithuania,2001-12,3470800.0
968,lithuania,2002-01,3443100.0
969,lithuania,2002-04,3443100.0
970,lithuania,2002-07,3443100.0
971,lithuania,2002-12,3443100.0
972,lithuania,2003-01,3415200.0
973,lithuania,2003-04,3415200.0
974,lithuania,2003-07,3415200.0
975,lithuania,2003-12,3415200.0
976,lithuania,2004-01,3377100.0
977,lithuania,2004-04,3377100.0
978,lithuania,2004-07,3377100.0
979,lithuania,2004-12,3377100.0
980,lithuania,2005-01,3322500.0
981,lithuania,2005-04,3322500.0
982,lithuania,2005-07,3322500.0
983,lithuania,2005-12,3322500.0
984,lithuania,2006-01,3269900.0
985,lithuania,2006-04,3269900.0
986,lithuania,2006-07,3269900.0
987,lithuania,2006-12,3269900.0
988,lithuania,2007-01,3231300.0
989,lithuania,2007-04,3231300.0
990,lithuania,2007-07,3231300.0
991,lithuania,2007-12,3231300.0
992,lithuania,2008-01,3198200.0
993,lithuania,2008-04,3198200.0
994,lithuania,2008-07,3198200.0
995,lithuania,2008-12,3198200.0
996,lithuania,2009-01,3162900.0
997,lithuania,2009-04,3162900.0
998,lithuania,2009-07,3162900.0
999,lithuania,2009-12,3162900.0
1000,lithuania,2010-01,3097300.0
1001,lithuania,2010-04,3097300.0
1002,lithuania,2010-07,3097300.0
1003,lithuania,2010-12,3097300.0
1004,lithuania,2011-01,3028100.0
1005,lithuania,2011-04,3028100.0
1006,lithuania,2011-07,3028100.0
1007,lithuania,2011-12,3028100.0
1008,lithuania,2012-01,2987800.0
1009,lithuania,2012-04,2987800.0
1010,lithuania,2012-07,2987800.0
1011,lithuania,2012-12,2987800.0
1012,lithuania,2013-01,2957700.0
1013,lithuania,2013-04,2957700.0
1014,lithuania,2013-07,2957700.0
1015,lithuania,2013-12,2957700.0
1016,lithuania,2014-01,2932400.0
1017,lithuania,2014-04,2932400.0
1018,lithuania,2014-07,2932400.0
1019,lithuania,2014-12,2932400.0
1020,lithuania,2015-01,2904900.0
1021,lithuania,2015-04,2904900.0
1022,lithuania,2015-07,2904900.0
1023,lithuania,2015-12,2904900.0
1024,lithuania,2016-01,2868200.0
1025,lithuania,2016-04,2868200.0
1026,lithuania,2016-07,2868200.0
1027,lithuania,2016-12,2868200.0
1028,lithuania,2017-01,2828400.0
1029,lithuania,2017-04,2828400.0
1030,lithuania,2017-07,2828400.0
1031,lithuania,2017-12,2828400.0
1032,lithuania,2018-01,2801500.0
1033,lithuania,2018-04,2801500.0
1034,lithuania,2018-07,2801500.0
1035,lithuania,2018-12,2801500.0
1036,lithuania,2019-01,2794100.0
1037,lithuania,2019-04,2794100.0
1038,lithuania,2019-07,2794100.0
1039,lithuania,2019-12,2794100.0
1040,netherlands,2000-01,15880000.0
1041,netherlands,2000-04,15907000.0
1042,netherlands,2000-07,15940000.0
1043,netherlands,2000-12,15975000.0
1044,netherlands,2001-01,16003000.0
1045,netherlands,2001-04,16028000.0
1046,netherlands,2001-07,16060000.0
1047,netherlands,2001-12,16094000.0
1048,netherlands,2002-01,16117000.0
1049,netherlands,2002-04,16135000.0
1050,netherlands,2002-07,16159000.0
1051,netherlands,2002-12,16184000.0
1052,netherlands,2003-01,16201000.0
1053,netherlands,2003-04,16215000.0
1054,netherlands,2003-07,16233000.0
1055,netherlands,2003-12,16252000.0
1056,netherlands,2004-01,16266000.0
1057,netherlands,2004-04,16273000.0
1058,netherlands,2004-07,16286000.0
1059,netherlands,2004-12,16303000.0
1060,netherlands,2005-01,16309000.0
1061,netherlands,2005-04,16313000.0
1062,netherlands,2005-07,16323000.0
1063,netherlands,2005-12,16334000.0
1064,netherlands,2006-01,16339000.0
1065,netherlands,2006-04,16340000.0
1066,netherlands,2006-07,16347000.0
1067,netherlands,2006-12,16358000.0
1068,netherlands,2007-01,16364000.0
1069,netherlands,2007-04,16373000.0
1070,netherlands,2007-07,16387000.0
1071,netherlands,2007-12,16403000.0
1072,netherlands,2008-01,16416000.0
1073,netherlands,2008-04,16431000.0
1074,netherlands,2008-07,16455000.0
1075,netherlands,2008-12,16480000.0
1076,netherlands,2009-01,16497000.0
1077,netherlands,2009-04,16515000.0
1078,netherlands,2009-07,16541000.0
1079,netherlands,2009-12,16568000.0
1080,netherlands,2010-01,16585000.0
1081,netherlands,2010-04,16601000.0
1082,netherlands,2010-07,16626000.0
1083,netherlands,2010-12,16650000.0
1084,netherlands,2011-01,16665000.0
1085,netherlands,2011-04,16680000.0
1086,netherlands,2011-07,16703000.0
1087,netherlands,2011-12,16725000.0
1088,netherlands,2012-01,16736000.0
1089,netherlands,2012-04,16744000.0
1090,netherlands,2012-07,16761000.0
1091,netherlands,2012-12,16779000.0
1092,netherlands,2013-01,16786000.0
1093,netherlands,2013-04,16793000.0
1094,netherlands,2013-07,16810000.0
1095,netherlands,2013-12,16829000.0
1096,netherlands,2014-01,16838000.0
1097,netherlands,2014-04,16853000.0
1098,netherlands,2014-07,16874000.0
1099,netherlands,2014-12,16895000.0
1100,netherlands,2015-01,16913000.0
1101,netherlands,2015-04,16923000.0
1102,netherlands,2015-07,16947000.0
1103,netherlands,2015-12,16976000.0
1104,netherlands,2016-01,16992000.0
1105,netherlands,2016-04,17011000.0
1106,netherlands,2016-07,17043000.0
1107,netherlands,2016-12,17075000.0
1108,netherlands,2017-01,17094000.0
1109,netherlands,2017-04,17112000.0
1110,netherlands,2017-07,17144000.0
1111,netherlands,2017-12,17176000.0
1112,netherlands,2018-01,17194000.0
1113,netherlands,2018-04,17210000.0
1114,netherlands,2018-07,17244000.0
1115,netherlands,2018-12,17278000.0
1116,netherlands,2019-01,17294000.0
1117,netherlands,2019-04,17317000.0
1118,netherlands,2019-07,17357000.0
1119,netherlands,2019-12,17396000.0
1120,portugal,2000-01,10260900.0
1121,portugal,2000-04,10280500.0
1122,portugal,2000-07,10299900.0
1123,portugal,2000-12,10318200.0
1124,portugal,2001-01,10339100.0
1125,portugal,2001-04,10354900.0
1126,portugal,2001-07,10370900.0
1127,portugal,2001-12,10386000.0
1128,portugal,2002-01,10400600.0
1129,portugal,2002-04,10414000.0
1130,portugal,2002-07,10426500.0
1131,portugal,2002-12,10437400.0
1132,portugal,2003-01,10449000.0
1133,portugal,2003-04,10456800.0
1134,portugal,2003-07,10461500.0
1135,portugal,2003-12,10467900.0
1136,portugal,2004-01,10475100.0
1137,portugal,2004-04,10480700.0
1138,portugal,2004-07,10486900.0
1139,portugal,2004-12,10492900.0
1140,portugal,2005-01,10496200.0
1141,portugal,2005-04,10500200.0
1142,portugal,2005-07,10506200.0
1143,portugal,2005-12,10510800.0
1144,portugal,2006-01,10516400.0
1145,portugal,2006-04,10520500.0
1146,portugal,2006-07,10523500.0
1147,portugal,2006-12,10528700.0
1148,portugal,2007-01,10534400.0
1149,portugal,2007-04,10541100.0
1150,portugal,2007-07,10546400.0
1151,portugal,2007-12,10549900.0
1152,portugal,2008-01,10553800.0
1153,portugal,2008-04,10557200.0
1154,portugal,2008-07,10560000.0
1155,portugal,2008-12,10561600.0
1156,portugal,2009-01,10564100.0
1157,portugal,2009-04,10566900.0
1158,portugal,2009-07,10569500.0
1159,portugal,2009-12,10572400.0
1160,portugal,2010-01,10573700.0
1161,portugal,2010-04,10573300.0
1162,portugal,2010-07,10572400.0
1163,portugal,2010-12,10573000.0
1164,portugal,2011-01,10567500.0
1165,portugal,2011-04,10561600.0
1166,portugal,2011-07,10554900.0
1167,portugal,2011-12,10546200.0
1168,portugal,2012-01,10534000.0
1169,portugal,2012-04,10521400.0
1170,portugal,2012-07,10508800.0
1171,portugal,2012-12,10495100.0
1172,portugal,2013-01,10478800.0
1173,portugal,2013-04,10464900.0
1174,portugal,2013-07,10450200.0
1175,portugal,2013-12,10435300.0
1176,portugal,2014-01,10419400.0
1177,portugal,2014-04,10406400.0
1178,portugal,2014-07,10394700.0
1179,portugal,2014-12,10383800.0
1180,portugal,2015-01,10374800.0
1181,portugal,2015-04,10363800.0
1182,portugal,2015-07,10352700.0
1183,portugal,2015-12,10341000.0
1184,portugal,2016-01,10339000.0
1185,portugal,2016-04,10329600.0
1186,portugal,2016-07,10320800.0
1187,portugal,2016-12,10312500.0
1188,portugal,2017-01,10308000.0
1189,portugal,2017-04,10301000.0
1190,portugal,2017-07,10297200.0
1191,portugal,2017-12,10295000.0
1192,portugal,2018-01,10284500.0
1193,portugal,2018-04,10282600.0
1194,portugal,2018-07,10283300.0
1195,portugal,2018-12,10284900.0
1196,portugal,2019-01,10286100.0
1197,portugal,2019-04,10287200.0
1198,portugal,2019-07,10286700.0
1199,portugal,2019-12,10285000.0
1200,romania,2000-01,22455700.0
1201,romania,2000-04,22446700.0
1202,romania,2000-07,22446700.0
1203,romania,2000-12,22446700.0
1204,romania,2001-01,22431400.0
1205,romania,2001-04,22419900.0
1206,romania,2001-07,22419900.0
1207,romania,2001-12,22419900.0
1208,romania,2002-01,21837200.0
1209,romania,2002-04,21820000.0
1210,romania,2002-07,21689900.0
1211,romania,2002-12,21669400.0
1212,romania,2003-01,21635000.0
1213,romania,2003-04,21611800.0
1214,romania,2003-07,21590300.0
1215,romania,2003-12,21564200.0
1216,romania,2004-01,21532300.0
1217,romania,2004-04,21504200.0
1218,romania,2004-07,21468700.0
1219,romania,2004-12,21438900.0
1220,romania,2005-01,21396000.0
1221,romania,2005-04,21365400.0
1222,romania,2005-07,21336300.0
1223,romania,2005-12,21305100.0
1224,romania,2006-01,21272500.0
1225,romania,2006-04,21239600.0
1226,romania,2006-07,21210300.0
1227,romania,2006-12,21178500.0
1228,romania,2007-01,21147300.0
1229,romania,2007-04,21112300.0
1230,romania,2007-07,20899600.0
1231,romania,2007-12,20867000.0
1232,romania,2008-01,20653500.0
1233,romania,2008-04,20617000.0
1234,romania,2008-07,20553900.0
1235,romania,2008-12,20521800.0
1236,romania,2009-01,20458300.0
1237,romania,2009-04,20423000.0
1238,romania,2009-07,20382400.0
1239,romania,2009-12,20351600.0
1240,romania,2010-01,20311600.0
1241,romania,2010-04,20280200.0
1242,romania,2010-07,20259500.0
1243,romania,2010-12,20232600.0
1244,romania,2011-01,20213700.0
1245,romania,2011-04,20187300.0
1246,romania,2011-07,20158500.0
1247,romania,2011-12,20134800.0
1248,romania,2012-01,20108500.0
1249,romania,2012-04,20086500.0
1250,romania,2012-07,20069200.0
1251,romania,2012-12,20049000.0
1252,romania,2013-01,20031500.0
1253,romania,2013-04,20010200.0
1254,romania,2013-07,19999600.0
1255,romania,2013-12,19975900.0
1256,romania,2014-01,19965100.0
1257,romania,2014-04,19942900.0
1258,romania,2014-07,19927400.0
1259,romania,2014-12,19903200.0
1260,romania,2015-01,19888400.0
1261,romania,2015-04,19864800.0
1262,romania,2015-07,19833600.0
1263,romania,2015-12,19808200.0
1264,romania,2016-01,19774400.0
1265,romania,2016-04,19749500.0
1266,romania,2016-07,19718000.0
1267,romania,2016-12,19691800.0
1268,romania,2017-01,19658500.0
1269,romania,2017-04,19632200.0
1270,romania,2017-07,19605200.0
1271,romania,2017-12,19577700.0
1272,romania,2018-01,19548500.0
1273,romania,2018-04,19521000.0
1274,romania,2018-07,19497000.0
1275,romania,2018-12,19467700.0
1276,romania,2019-01,19441500.0
1277,romania,2019-04,19412900.0
1278,romania,2019-07,19408200.0
1279,romania,2019-12,19377100.0
1280,slovakia,2000-01,5398900.0
1281,slovakia,2000-04,5400200.0
1282,slovakia,2000-07,5401400.0
1283,slovakia,2000-12,5402300.0
1284,slovakia,2001-01,5379400.0
1285,slovakia,2001-04,5379700.0
1286,slovakia,2001-07,5379700.0
1287,slovakia,2001-12,5379400.0
1288,slovakia,2002-01,5379000.0
1289,slovakia,2002-04,5378800.0
1290,slovakia,2002-07,5378400.0
1291,slovakia,2002-12,5378500.0
1292,slovakia,2003-01,5378900.0
1293,slovakia,2003-04,5379000.0
1294,slovakia,2003-07,5379500.0
1295,slovakia,2003-12,5380000.0
1296,slovakia,2004-01,5380700.0
1297,slovakia,2004-04,5381700.0
1298,slovakia,2004-07,5382900.0
1299,slovakia,2004-12,5384200.0
1300,slovakia,2005-01,5385500.0
1301,slovakia,2005-04,5386600.0
1302,slovakia,2005-07,5387700.0
1303,slovakia,2005-12,5388600.0
1304,slovakia,2006-01,5389400.0
1305,slovakia,2006-04,5390300.0
1306,slovakia,2006-07,5391300.0
1307,slovakia,2006-12,5392600.0
1308,slovakia,2007-01,5394000.0
1309,slovakia,2007-04,5395600.0
1310,slovakia,2007-07,5397400.0
1311,slovakia,2007-12,5399300.0
1312,slovakia,2008-01,5401800.0
1313,slovakia,2008-04,5404300.0
1314,slovakia,2008-07,5407200.0
1315,slovakia,2008-12,5410100.0
1316,slovakia,2009-01,5413000.0
1317,slovakia,2009-04,5416100.0
1318,slovakia,2009-07,5419300.0
1319,slovakia,2009-12,5422600.0
1320,slovakia,2010-01,5425900.0
1321,slovakia,2010-04,5428800.0
1322,slovakia,2010-07,5431400.0
1323,slovakia,2010-12,5433800.0
1324,slovakia,2011-01,5393900.0
1325,slovakia,2011-04,5396800.0
1326,slovakia,2011-07,5399700.0
1327,slovakia,2011-12,5402000.0
1328,slovakia,2012-01,5404100.0
1329,slovakia,2012-04,5405500.0
1330,slovakia,2012-07,5406800.0
1331,slovakia,2012-12,5408500.0
1332,slovakia,2013-01,5410400.0
1333,slovakia,2013-04,5412200.0
1334,slovakia,2013-07,5413800.0
1335,slovakia,2013-12,5415600.0
1336,slovakia,2014-01,5416600.0
1337,slovakia,2014-04,5418300.0
1338,slovakia,2014-07,5419200.0
1339,slovakia,2014-12,5420200.0
1340,slovakia,2015-01,5420700.0
1341,slovakia,2015-04,5421400.0
1342,slovakia,2015-07,5422700.0
1343,slovakia,2015-12,5424500.0
1344,slovakia,2016-01,5427300.0
1345,slovakia,2016-04,5429800.0
1346,slovakia,2016-07,5431900.0
1347,slovakia,2016-12,5434300.0
1348,slovakia,2017-01,5435300.0
1349,slovakia,2017-04,5437500.0
1350,slovakia,2017-07,5439400.0
1351,slovakia,2017-12,5441300.0
1352,slovakia,2018-01,5443400.0
1353,slovakia,2018-04,5445100.0
1354,slovakia,2018-07,5446900.0
1355,slovakia,2018-12,5448600.0
1356,slovakia,2019-01,5450300.0
1357,slovakia,2019-04,5452100.0
1358,slovakia,2019-07,5454200.0
1359,slovakia,2019-12,5456400.0
1360,spain,2000-01,40478600.0
1361,spain,2000-04,40526400.0
1362,spain,2000-07,40579600.0
1363,spain,2000-12,40633000.0
1364,spain,2001-01,40674000.0
1365,spain,2001-04,40720500.0
1366,spain,2001-07,40775500.0
1367,spain,2001-12,40894100.0
1368,spain,2002-01,41120800.0
1369,spain,2002-04,41319300.0
1370,spain,2002-07,41516800.0
1371,spain,2002-12,41737100.0
1372,spain,2003-01,41922300.0
1373,spain,2003-04,42112900.0
1374,spain,2003-07,42285600.0
1375,spain,2003-12,42464200.0
1376,spain,2004-01,42595000.0
1377,spain,2004-04,42746800.0
1378,spain,2004-07,42926300.0
1379,spain,2004-12,43168700.0
1380,spain,2005-01,43378300.0
1381,spain,2005-04,43584800.0
1382,spain,2005-07,43751400.0
1383,spain,2005-12,43936000.0
1384,spain,2006-01,44079700.0
1385,spain,2006-04,44248200.0
1386,spain,2006-07,44441400.0
1387,spain,2006-12,44672800.0
1388,spain,2007-01,44898300.0
1389,spain,2007-04,45116200.0
1390,spain,2007-07,45342100.0
1391,spain,2007-12,45587500.0
1392,spain,2008-01,45752700.0
1393,spain,2008-04,45913100.0
1394,spain,2008-07,46062900.0
1395,spain,2008-12,46203900.0
1396,spain,2009-01,46270700.0
1397,spain,2009-04,46334500.0
1398,spain,2009-07,46398500.0
1399,spain,2009-12,46466600.0
1400,spain,2010-01,46495700.0
1401,spain,2010-04,46533600.0
1402,spain,2010-07,46578900.0
1403,spain,2010-12,46641700.0
1404,spain,2011-01,46669600.0
1405,spain,2011-04,46706500.0
1406,spain,2011-07,46755700.0
1407,spain,2011-12,46813200.0
1408,spain,2012-01,46797500.0
1409,spain,2012-04,46771200.0
1410,spain,2012-07,46753200.0
1411,spain,2012-12,46743800.0
1412,spain,2013-01,46680000.0
1413,spain,2013-04,46609800.0
1414,spain,2013-07,46553400.0
1415,spain,2013-12,46529700.0
1416,spain,2014-01,46481400.0
1417,spain,2014-04,46463800.0
1418,spain,2014-07,46454800.0
1419,spain,2014-12,46420500.0
1420,spain,2015-01,46415800.0
1421,spain,2015-04,46396100.0
1422,spain,2015-07,46397000.0
1423,spain,2015-12,46431700.0
1424,spain,2016-01,46423200.0
1425,spain,2016-04,46426000.0
1426,spain,2016-07,46448900.0
1427,spain,2016-12,46501400.0
1428,spain,2017-01,46503800.0
1429,spain,2017-04,46502500.0
1430,spain,2017-07,46532300.0
1431,spain,2017-12,46592900.0
1432,spain,2018-01,46639600.0
1433,spain,2018-04,46674500.0
1434,spain,2018-07,46746200.0
1435,spain,2018-12,46855000.0
1436,spain,2019-01,46957200.0
1437,spain,2019-04,47046700.0
1438,spain,2019-07,47149700.0
1439,spain,2019-12,47267900.0
1440,switzerland,2000-01,7239400.0
1441,switzerland,2000-04,7249200.0
1442,switzerland,2000-07,7257000.0
1443,switzerland,2000-12,7264800.0
1444,switzerland,2001-01,7272600.0
1445,switzerland,2001-04,7280500.0
1446,switzerland,2001-07,7293800.0
1447,switzerland,2001-12,7307100.0
1448,switzerland,2002-01,7320400.0
1449,switzerland,2002-04,7333700.0
1450,switzerland,2002-07,7347300.0
1451,switzerland,2002-12,7360900.0
1452,switzerland,2003-01,7374400.0
1453,switzerland,2003-04,7388000.0
1454,switzerland,2003-07,7400600.0
1455,switzerland,2003-12,7413200.0
1456,switzerland,2004-01,7425800.0
1457,switzerland,2004-04,7438400.0
1458,switzerland,2004-07,7449400.0
1459,switzerland,2004-12,7460400.0
1460,switzerland,2005-01,7471400.0
1461,switzerland,2005-04,7482400.0
1462,switzerland,2005-07,7493100.0
1463,switzerland,2005-12,7503800.0
1464,switzerland,2006-01,7514400.0
1465,switzerland,2006-04,7525100.0
1466,switzerland,2006-07,7541000.0
1467,switzerland,2006-12,7556900.0
1468,switzerland,2007-01,7572800.0
1469,switzerland,2007-04,7588700.0
1470,switzerland,2007-07,7611500.0
1471,switzerland,2007-12,7634400.0
1472,switzerland,2008-01,7657200.0
1473,switzerland,2008-04,7680100.0
1474,switzerland,2008-07,7703700.0
1475,switzerland,2008-12,7727300.0
1476,switzerland,2009-01,7750900.0
1477,switzerland,2009-04,7774500.0
1478,switzerland,2009-07,7788600.0
1479,switzerland,2009-12,7802700.0
1480,switzerland,2010-01,7816700.0
1481,switzerland,2010-04,7830800.0
1482,switzerland,2010-07,7844900.0
1483,switzerland,2010-12,7858900.0
1484,switzerland,2011-01,7873000.0
1485,switzerland,2011-04,7892500.0
1486,switzerland,2011-07,7917500.0
1487,switzerland,2011-12,7941000.0
1488,switzerland,2012-01,7961500.0
1489,switzerland,2012-04,7981000.0
1490,switzerland,2012-07,8002000.0
1491,switzerland,2012-12,8024500.0
1492,switzerland,2013-01,8047000.0
1493,switzerland,2013-04,8071500.0
1494,switzerland,2013-07,8098500.0
1495,switzerland,2013-12,8124000.0
1496,switzerland,2014-01,8148000.0
1497,switzerland,2014-04,8171500.0
1498,switzerland,2014-07,8197000.0
1499,switzerland,2014-12,8223500.0
1500,switzerland,2015-01,8246000.0
1501,switzerland,2015-04,8279700.000000001
1502,switzerland,2015-07,8306200.000000001
1503,switzerland,2015-12,8325200.000000001
1504,switzerland,2016-01,8341600.0
1505,switzerland,2016-04,8364100.0
1506,switzerland,2016-07,8392000.0
1507,switzerland,2016-12,8417700.0
1508,switzerland,2017-01,8431700.0
1509,switzerland,2017-04,8448600.0
1510,switzerland,2017-07,8465200.0
1511,switzerland,2017-12,8482200.0
1512,switzerland,2018-01,8493000.0
1513,switzerland,2018-04,8508900.0
1514,switzerland,2018-07,8526900.0
1515,switzerland,2018-12,8542300.0
1516,switzerland,2019-01,8555500.0
1517,switzerland,2019-04,8570100.0
1518,switzerland,2019-07,8586500.0
1519,switzerland,2019-12,8603900.0
