,country,date,co2_q
963,lithuania,2000-12,4243375.334000001
964,lithuania,2001-01,4723075.377
965,lithuania,2001-04,3481474.296
966,lithuania,2001-07,3085189.3833
967,lithuania,2001-12,4617648.169
968,lithuania,2002-01,4591708.936
969,lithuania,2002-04,3533146.745
970,lithuania,2002-07,3286539.6219999995
971,lithuania,2002-12,4857189.437
972,lithuania,2003-01,5054047.326
973,lithuania,2003-04,3596765.012
974,lithuania,2003-07,3215652.778
975,lithuania,2003-12,4562039.654
976,lithuania,2004-01,5044217.056
977,lithuania,2004-04,3955062.334
978,lithuania,2004-07,3475783.916
979,lithuania,2004-12,4740224.3780000005
980,lithuania,2005-01,5563918.483
981,lithuania,2005-04,4041040.216
982,lithuania,2005-07,3540036.2520000003
983,lithuania,2005-12,5030902.979
984,lithuania,2006-01,5730513.14
985,lithuania,2006-04,4301186.692
986,lithuania,2006-07,3645559.932
987,lithuania,2006-12,4799534.965
988,lithuania,2007-01,5868976.9290000005
989,lithuania,2007-04,4551032.3100000005
990,lithuania,2007-07,4069871.1210000003
991,lithuania,2007-12,5600954.717
992,lithuania,2008-01,5975146.761
993,lithuania,2008-04,4596910.035
994,lithuania,2008-07,4223009.93
995,lithuania,2008-12,5696524.936000001
996,lithuania,2009-01,5467431.384
997,lithuania,2009-04,3904951.7399999998
998,lithuania,2009-07,3578038.1720000003
999,lithuania,2009-12,5204067.271
1000,lithuania,2010-01,5596707.7870000005
1001,lithuania,2010-04,4133208.3600000003
1002,lithuania,2010-07,3705654.0700000003
1003,lithuania,2010-12,5403647.886
1004,lithuania,2011-01,6024238.240999999
1005,lithuania,2011-04,4151074.5479999995
1006,lithuania,2011-07,3673151.738
1007,lithuania,2011-12,5160033.157
1008,lithuania,2012-01,5786073.035
1009,lithuania,2012-04,4552883.057
1010,lithuania,2012-07,4001514.522
1011,lithuania,2012-12,5541566.533
1012,lithuania,2013-01,5768888.012
1013,lithuania,2013-04,4258449.035
1014,lithuania,2013-07,3798212.3489999995
1015,lithuania,2013-12,5098840.24
1016,lithuania,2014-01,5459279.199
1017,lithuania,2014-04,4375488.545
1018,lithuania,2014-07,3888995.018
1019,lithuania,2014-12,5442401.691
1020,lithuania,2015-01,5646863.845000001
1021,lithuania,2015-04,4698391.172
1022,lithuania,2015-07,4186514.755
1023,lithuania,2015-12,5675682.792
1024,lithuania,2016-01,5632956.821
1025,lithuania,2016-04,4479262.778
1026,lithuania,2016-07,4035504.673
1027,lithuania,2016-12,5814472.647999999
1028,lithuania,2017-01,5826557.611
1029,lithuania,2017-04,4871309.0770000005
1030,lithuania,2017-07,4331548.612
1031,lithuania,2017-12,5742448.208
1032,lithuania,2018-01,5800704.443
1033,lithuania,2018-04,4955743.178
1034,lithuania,2018-07,4313115.486
1035,lithuania,2018-12,5719884.825
1036,lithuania,2019-01,5881533.800000001
1037,lithuania,2019-04,5023206.808
1038,lithuania,2019-07,4490383.071
1039,lithuania,2019-12,5758264.764
1040,netherlands,2000-01,54004609.36
1041,netherlands,2000-04,41351736.79
1042,netherlands,2000-07,37878016.72
1043,netherlands,2000-12,48544449.120000005
1044,netherlands,2001-01,55771386.13
1045,netherlands,2001-04,42874836.41
1046,netherlands,2001-07,39316195.04
1047,netherlands,2001-12,48768166.98
1048,netherlands,2002-01,54029604.019999996
1049,netherlands,2002-04,43156682.08
1050,netherlands,2002-07,39176640.7
1051,netherlands,2002-12,51411563.05
1052,netherlands,2003-01,56122384.800000004
1053,netherlands,2003-04,43059624.15
1054,netherlands,2003-07,39520807.16
1055,netherlands,2003-12,51042984.2
1056,netherlands,2004-01,56784331.67
1057,netherlands,2004-04,44248453.31
1058,netherlands,2004-07,40480558.78
1059,netherlands,2004-12,51604283.599999994
1060,netherlands,2005-01,56328473.22
1061,netherlands,2005-04,43586325.68
1062,netherlands,2005-07,39790127.08
1063,netherlands,2005-12,50415111.88
1064,netherlands,2006-01,57895032.230000004
1065,netherlands,2006-04,42319331.25
1066,netherlands,2006-07,38793659.17
1067,netherlands,2006-12,47027765.11
1068,netherlands,2007-01,53379641.33
1069,netherlands,2007-04,42240310.730000004
1070,netherlands,2007-07,40025153.5
1071,netherlands,2007-12,51867838.989999995
1072,netherlands,2008-01,54584189.22
1073,netherlands,2008-04,43414636.04
1074,netherlands,2008-07,40377799.06
1075,netherlands,2008-12,51604430.3
1076,netherlands,2009-01,56195957.66
1077,netherlands,2009-04,41179136.95
1078,netherlands,2009-07,39240804.07
1079,netherlands,2009-12,49960627.54
1080,netherlands,2010-01,58523270.239999995
1081,netherlands,2010-04,45279493.269999996
1082,netherlands,2010-07,41340134.28
1083,netherlands,2010-12,53429603.760000005
1084,netherlands,2011-01,55878900.900000006
1085,netherlands,2011-04,41883405.6
1086,netherlands,2011-07,39666050.63
1087,netherlands,2011-12,49473137.37
1088,netherlands,2012-01,54791692.78
1089,netherlands,2012-04,42930129.21
1090,netherlands,2012-07,39403734.78
1091,netherlands,2012-12,49266503.04
1092,netherlands,2013-01,57294246.39
1093,netherlands,2013-04,42357729.62
1094,netherlands,2013-07,38296750.26
1095,netherlands,2013-12,47677791.150000006
1096,netherlands,2014-01,51347191.3
1097,netherlands,2014-04,40421181.08
1098,netherlands,2014-07,37786097.519999996
1099,netherlands,2014-12,48357680.08
1100,netherlands,2015-01,55192932.480000004
1101,netherlands,2015-04,42832945.019999996
1102,netherlands,2015-07,39815928.8
1103,netherlands,2015-12,47570079.61
1104,netherlands,2016-01,52738605.190000005
1105,netherlands,2016-04,42022126.120000005
1106,netherlands,2016-07,38900511.61
1107,netherlands,2016-12,52714666.22
1108,netherlands,2017-01,54287255.78
1109,netherlands,2017-04,42542764.010000005
1110,netherlands,2017-07,37917712.02
1111,netherlands,2017-12,50368054.870000005
1112,netherlands,2018-01,53283376.75
1113,netherlands,2018-04,40689833.44
1114,netherlands,2018-07,37210756.66
1115,netherlands,2018-12,48955796.67
1116,netherlands,2019-01,51519412.04
1117,netherlands,2019-04,40854503.14
1118,netherlands,2019-07,36442587.13
1119,netherlands,2019-12,48388302.88
1120,portugal,2000-01,22488354.832
1121,portugal,2000-04,18174252.108999997
1122,portugal,2000-07,17108340.648000002
1123,portugal,2000-12,21160389.615000002
1124,portugal,2001-01,18790360.516
1125,portugal,2001-04,18479479.086
1126,portugal,2001-07,17789604.274
1127,portugal,2001-12,23091937.128
1128,portugal,2002-01,23881836.529
1129,portugal,2002-04,20387942.297
1130,portugal,2002-07,18361159.574
1131,portugal,2002-12,20167919.379
1132,portugal,2003-01,20351769.645
1133,portugal,2003-04,18256653.145
1134,portugal,2003-07,18456090.312
1135,portugal,2003-12,20678600.645
1136,portugal,2004-01,21440315.256
1137,portugal,2004-04,18629657.434
1138,portugal,2004-07,17529962.836
1139,portugal,2004-12,22007029.255
1140,portugal,2005-01,24667886.306
1141,portugal,2005-04,19056584.26
1142,portugal,2005-07,17751256.044
1143,portugal,2005-12,21504131.046
1144,portugal,2006-01,23558041.801
1145,portugal,2006-04,18195946.288
1146,portugal,2006-07,18004697.975
1147,portugal,2006-12,18863306.967
1148,portugal,2007-01,21469750.027999997
1149,portugal,2007-04,18187505.814
1150,portugal,2007-07,16838128.329
1151,portugal,2007-12,21416152.093000002
1152,portugal,2008-01,21245626.955
1153,portugal,2008-04,16891184.208
1154,portugal,2008-07,16875859.677
1155,portugal,2008-12,20772939.457000002
1156,portugal,2009-01,21096408.447
1157,portugal,2009-04,18397755.863
1158,portugal,2009-07,17056376.244
1159,portugal,2009-12,19042135.033999998
1160,portugal,2010-01,17912999.462
1161,portugal,2010-04,15970279.623
1162,portugal,2010-07,17100551.644
1163,portugal,2010-12,19284456.993
1164,portugal,2011-01,19067099.165
1165,portugal,2011-04,16141169.682
1166,portugal,2011-07,15830106.742
1167,portugal,2011-12,17871023.934
1168,portugal,2012-01,19477397.173
1169,portugal,2012-04,14663628.718
1170,portugal,2012-07,15580709.279
1171,portugal,2012-12,16104210.771
1172,portugal,2013-01,18084846.5
1173,portugal,2013-04,14722552.353999998
1174,portugal,2013-07,14813425.106
1175,portugal,2013-12,17196370.774
1176,portugal,2014-01,16678525.817
1177,portugal,2014-04,14923997.651
1178,portugal,2014-07,15230251.04
1179,portugal,2014-12,17600306.331
1180,portugal,2015-01,18626207.181
1181,portugal,2015-04,15863902.952
1182,portugal,2015-07,15929373.485
1183,portugal,2015-12,17827215.358
1184,portugal,2016-01,17264953.918
1185,portugal,2016-04,14894038.816
1186,portugal,2016-07,16563577.768
1187,portugal,2016-12,18626476.365000002
1188,portugal,2017-01,19512613.766
1189,portugal,2017-04,16874942.607
1190,portugal,2017-07,17116048.277000003
1191,portugal,2017-12,18644130.405
1192,portugal,2018-01,18580446.976
1193,portugal,2018-04,15862124.682999998
1194,portugal,2018-07,15974661.64
1195,portugal,2018-12,17663782.136
1196,portugal,2019-01,17667560.56
1197,portugal,2019-04,14858970.657
1198,portugal,2019-07,14741054.178
1199,portugal,2019-12,16688991.201000001
1200,romania,2000-01,37495596.339999996
1201,romania,2000-04,22057119.558
1202,romania,2000-07,20377633.191
1203,romania,2000-12,30643692.628
1204,romania,2001-01,35596728.57
1205,romania,2001-04,24223571.222
1206,romania,2001-07,21386677.867999997
1207,romania,2001-12,34795684.024000004
1208,romania,2002-01,35287927.5
1209,romania,2002-04,24333398.147
1210,romania,2002-07,21951387.731
1211,romania,2002-12,33461634.335
1212,romania,2003-01,39283414.06
1213,romania,2003-04,25232362.625
1214,romania,2003-07,22685298.983
1215,romania,2003-12,33619913.41
1216,romania,2004-01,39537136.9
1217,romania,2004-04,25677767.678
1218,romania,2004-07,22550749.781999998
1219,romania,2004-12,33769019.56
1220,romania,2005-01,39079101.1
1221,romania,2005-04,24954900.932
1222,romania,2005-07,21756034.343000002
1223,romania,2005-12,34169813.3
1224,romania,2006-01,41939017.16
1225,romania,2006-04,25520429.365000002
1226,romania,2006-07,22974410.32
1227,romania,2006-12,34351630.660000004
1228,romania,2007-01,37674541.31
1229,romania,2007-04,24985475.221
1230,romania,2007-07,22735211.57
1231,romania,2007-12,36328789.29
1232,romania,2008-01,39937996.66
1233,romania,2008-04,25213336.77
1234,romania,2008-07,23658610.204
1235,romania,2008-12,35187843.56
1236,romania,2009-01,34943199.07
1237,romania,2009-04,20580852.17
1238,romania,2009-07,18613203.144
1239,romania,2009-12,30192929.345
1240,romania,2010-01,32915538.560000002
1241,romania,2010-04,20871433.093
1242,romania,2010-07,18632656.564
1243,romania,2010-12,30069519.256
1244,romania,2011-01,34931328.41
1245,romania,2011-04,22976443.65
1246,romania,2011-07,19281871.304
1247,romania,2011-12,30853295.314999998
1248,romania,2012-01,34665210.85
1249,romania,2012-04,21224375.968
1250,romania,2012-07,18970144.634
1251,romania,2012-12,30759072.267
1252,romania,2013-01,32225938.192
1253,romania,2013-04,19638757.042
1254,romania,2013-07,17990201.176
1255,romania,2013-12,28510638.700000003
1256,romania,2014-01,30168389.86
1257,romania,2014-04,20571405.515
1258,romania,2014-07,18017880.114
1259,romania,2014-12,29449052.972999997
1260,romania,2015-01,31704450.33
1261,romania,2015-04,20225793.047
1262,romania,2015-07,17984997.607
1263,romania,2015-12,28797091.616
1264,romania,2016-01,30017841.783
1265,romania,2016-04,19840874.977
1266,romania,2016-07,17820394.894
1267,romania,2016-12,30211825.747
1268,romania,2017-01,32486337.016000003
1269,romania,2017-04,21751109.257
1270,romania,2017-07,18519695.271
1271,romania,2017-12,29125050.053000003
1272,romania,2018-01,32824029.32
1273,romania,2018-04,22026451.161
1274,romania,2018-07,18737248.52
1275,romania,2018-12,29510245.438
1276,romania,2019-01,32423798.289000005
1277,romania,2019-04,21801184.98
1278,romania,2019-07,18528941.36
1279,romania,2019-12,29181175.619999997
1280,slovakia,2000-01,14109798.698
1281,slovakia,2000-04,8582239.901999999
1282,slovakia,2000-07,7622484.067
1283,slovakia,2000-12,11690159.995000001
1284,slovakia,2001-01,13473813.344
1285,slovakia,2001-04,9457113.831
1286,slovakia,2001-07,8188573.4
1287,slovakia,2001-12,12977374.242
1288,slovakia,2002-01,13021944.515
1289,slovakia,2002-04,9530088.044
1290,slovakia,2002-07,8346006.3719999995
1291,slovakia,2002-12,12595935.21
1292,slovakia,2003-01,13605528.042
1293,slovakia,2003-04,9674791.952
1294,slovakia,2003-07,8351639.65
1295,slovakia,2003-12,12209638.465
1296,slovakia,2004-01,13664949.98
1297,slovakia,2004-04,10005799.866
1298,slovakia,2004-07,8735042.883000001
1299,slovakia,2004-12,12290629.32
1300,slovakia,2005-01,13895705.092
1301,slovakia,2005-04,9983819.635
1302,slovakia,2005-07,8672148.899999999
1303,slovakia,2005-12,12805157.09
1304,slovakia,2006-01,14188504.529
1305,slovakia,2006-04,9728815.15
1306,slovakia,2006-07,8610174.553
1307,slovakia,2006-12,12103413.537
1308,slovakia,2007-01,12990021.76
1309,slovakia,2007-04,9897885.726
1310,slovakia,2007-07,8879644.275
1311,slovakia,2007-12,12867910.458
1312,slovakia,2008-01,13591111.952
1313,slovakia,2008-04,10040597.624
1314,slovakia,2008-07,8996097.21
1315,slovakia,2008-12,12463824.381000001
1316,slovakia,2009-01,13153623.137
1317,slovakia,2009-04,9034767.498
1318,slovakia,2009-07,7999094.197
1319,slovakia,2009-12,11820743.932
1320,slovakia,2010-01,13482409.047
1321,slovakia,2010-04,9917700.947
1322,slovakia,2010-07,8827310.592
1323,slovakia,2010-12,12826871.235
1324,slovakia,2011-01,13152363.738
1325,slovakia,2011-04,9838095.561999999
1326,slovakia,2011-07,8437030.692
1327,slovakia,2011-12,12084748.388
1328,slovakia,2012-01,12444236.657
1329,slovakia,2012-04,9233507.921
1330,slovakia,2012-07,8184987.314
1331,slovakia,2012-12,11739002.264
1332,slovakia,2013-01,12897555.787
1333,slovakia,2013-04,9246308.966
1334,slovakia,2013-07,8189435.121
1335,slovakia,2013-12,11517127.28
1336,slovakia,2014-01,11551914.947
1337,slovakia,2014-04,9081916.352
1338,slovakia,2014-07,7920850.642999999
1339,slovakia,2014-12,11260950.985
1340,slovakia,2015-01,12109342.122
1341,slovakia,2015-04,9169621.041
1342,slovakia,2015-07,8174142.012
1343,slovakia,2015-12,11407555.029
1344,slovakia,2016-01,12169305.717999998
1345,slovakia,2016-04,9464763.54
1346,slovakia,2016-07,8363424.2
1347,slovakia,2016-12,11895840.533
1348,slovakia,2017-01,12840330.818
1349,slovakia,2017-04,10097540.593
1350,slovakia,2017-07,8928224.825
1351,slovakia,2017-12,12004843.629
1352,slovakia,2018-01,12673452.695
1353,slovakia,2018-04,9978100.842
1354,slovakia,2018-07,8862574.096
1355,slovakia,2018-12,11930902.401999999
1356,slovakia,2019-01,13027994.065
1357,slovakia,2019-04,9753151.221
1358,slovakia,2019-07,8533852.566
1359,slovakia,2019-12,12069458.741999999
1360,spain,2000-01,88634471.08
1361,spain,2000-04,79229480.19999999
1362,spain,2000-07,79169320.00999999
1363,spain,2000-12,84665905.76
1364,spain,2001-01,80560815.30000001
1365,spain,2001-04,78146561.92
1366,spain,2001-07,80851542.47
1367,spain,2001-12,92557274.11
1368,spain,2002-01,93783088.00999999
1369,spain,2002-04,84803048.97
1370,spain,2002-07,83235545.88
1371,spain,2002-12,89007543.35
1372,spain,2003-01,93994923.74000001
1373,spain,2003-04,86132398.55
1374,spain,2003-07,87989924.25999999
1375,spain,2003-12,93208145.83
1376,spain,2004-01,98134227.65
1377,spain,2004-04,89831959.60000001
1378,spain,2004-07,90375607.52000001
1379,spain,2004-12,99356518.22
1380,spain,2005-01,105296341.6
1381,spain,2005-04,92917676.65
1382,spain,2005-07,93007772.5
1383,spain,2005-12,102033918.69999999
1384,spain,2006-01,105372703.38
1385,spain,2006-04,90541174.03999999
1386,spain,2006-07,91949042.82
1387,spain,2006-12,96338934.74
1388,spain,2007-01,101557660.53
1389,spain,2007-04,95365797.57
1390,spain,2007-07,94960442.59
1391,spain,2007-12,107468742.24000001
1392,spain,2008-01,96860238.83
1393,spain,2008-04,87241008.02
1394,spain,2008-07,87265230.88
1395,spain,2008-12,97191506.31
1396,spain,2009-01,89184910.16
1397,spain,2009-04,79837206.57000001
1398,spain,2009-07,79629178.84
1399,spain,2009-12,85288743.05
1400,spain,2010-01,85237613.3
1401,spain,2010-04,74567668.31
1402,spain,2010-07,77675152.91
1403,spain,2010-12,84303171.47999999
1404,spain,2011-01,92120436.3
1405,spain,2011-04,76758409.03999999
1406,spain,2011-07,76662792.79
1407,spain,2011-12,85170696.69
1408,spain,2012-01,89706384.76
1409,spain,2012-04,76539813.08
1410,spain,2012-07,76206481.42
1411,spain,2012-12,83259565.13
1412,spain,2013-01,80840361.22999999
1413,spain,2013-04,69572800.8
1414,spain,2013-07,69410815.25
1415,spain,2013-12,78381563.4
1416,spain,2014-01,78744017.99000001
1417,spain,2014-04,68195399.52
1418,spain,2014-07,70575861.51
1419,spain,2014-12,78324630.68
1420,spain,2015-01,83082024.73
1421,spain,2015-04,71790272.22999999
1422,spain,2015-07,75107568.99
1423,spain,2015-12,80772082.99000001
1424,spain,2016-01,81180074.9
1425,spain,2016-04,69992073.47
1426,spain,2016-07,71124384.83000001
1427,spain,2016-12,82169463.33
1428,spain,2017-01,85093426.55
1429,spain,2017-04,74974803.12
1430,spain,2017-07,75098630.65
1431,spain,2017-12,88159196.38
1432,spain,2018-01,85045175.76
1433,spain,2018-04,73292358.62
1434,spain,2018-07,74212983.39999999
1435,spain,2018-12,85914547.91
1436,spain,2019-01,79993389.67
1437,spain,2019-04,69892728.25999999
1438,spain,2019-07,70543024.26
1439,spain,2019-12,81389251.08
1440,switzerland,2000-01,15387625.866
1441,switzerland,2000-04,10872722.214
1442,switzerland,2000-07,9421418.15
1443,switzerland,2000-12,14048476.544
1444,switzerland,2001-01,15303816.381000001
1445,switzerland,2001-04,11672314.648
1446,switzerland,2001-07,9626863.565
1447,switzerland,2001-12,14772983.328000002
1448,switzerland,2002-01,15085870.792
1449,switzerland,2002-04,11106056.518
1450,switzerland,2002-07,9555665.843
1451,switzerland,2002-12,13987372.756000001
1452,switzerland,2003-01,16275489.714
1453,switzerland,2003-04,10943526.711000001
1454,switzerland,2003-07,9017652.46
1455,switzerland,2003-12,14984260.077999998
1456,switzerland,2004-01,16044347.168000001
1457,switzerland,2004-04,11761267.065
1458,switzerland,2004-07,9458781.024
1459,switzerland,2004-12,14538542.068
1460,switzerland,2005-01,16596823.592
1461,switzerland,2005-04,11372818.126
1462,switzerland,2005-07,9698244.357
1463,switzerland,2005-12,15013876.898
1464,switzerland,2006-01,17012999.419
1465,switzerland,2006-04,11634097.341
1466,switzerland,2006-07,9710667.589
1467,switzerland,2006-12,14147081.505
1468,switzerland,2007-01,14866286.622000001
1469,switzerland,2007-04,10878710.079
1470,switzerland,2007-07,9953585.8
1471,switzerland,2007-12,14855818.068
1472,switzerland,2008-01,15708535.874000002
1473,switzerland,2008-04,11640122.725
1474,switzerland,2008-07,10028434.482
1475,switzerland,2008-12,14959857.748
1476,switzerland,2009-01,16256987.703
1477,switzerland,2009-04,11003329.780000001
1478,switzerland,2009-07,9206578.071
1479,switzerland,2009-12,14605345.995000001
1480,switzerland,2010-01,16314076.581
1481,switzerland,2010-04,11767702.9
1482,switzerland,2010-07,9817120.84
1483,switzerland,2010-12,15247119.204
1484,switzerland,2011-01,14927076.278
1485,switzerland,2011-04,10785424.674
1486,switzerland,2011-07,9253202.042
1487,switzerland,2011-12,13689207.677000001
1488,switzerland,2012-01,15429828.973000001
1489,switzerland,2012-04,11282455.526
1490,switzerland,2012-07,9395947.681
1491,switzerland,2012-12,14379389.412
1492,switzerland,2013-01,16090257.224
1493,switzerland,2013-04,11973278.896
1494,switzerland,2013-07,9421383.370000001
1495,switzerland,2013-12,14364639.435000002
1496,switzerland,2014-01,13967799.605
1497,switzerland,2014-04,10968751.688
1498,switzerland,2014-07,9688813.734000001
1499,switzerland,2014-12,13166096.785
1500,switzerland,2015-01,14264615.785
1501,switzerland,2015-04,10645234.879
1502,switzerland,2015-07,9064000.559
1503,switzerland,2015-12,13243083.197999999
1504,switzerland,2016-01,14528336.675999999
1505,switzerland,2016-04,11016011.837
1506,switzerland,2016-07,8790613.149
1507,switzerland,2016-12,13942653.283
1508,switzerland,2017-01,14205852.752
1509,switzerland,2017-04,10542447.035
1510,switzerland,2017-07,9138438.196
1511,switzerland,2017-12,13680147.892
1512,switzerland,2018-01,13718300.492
1513,switzerland,2018-04,10253939.648
1514,switzerland,2018-07,8964454.726
1515,switzerland,2018-12,13239769.013
1516,switzerland,2019-01,13627001.227
1517,switzerland,2019-04,10377947.933
1518,switzerland,2019-07,9078898.322999999
1519,switzerland,2019-12,13268185.513
