country,date,co2_monthly,pop_monthly,gdp_monthly,co2_monthly_cap,gdp_monthly_cap
croatia,2011-10-01,2184311.572,4280360.0,91318500000.0,0.5103102477361717,21334.303656701773
croatia,2011-11-01,2723472.944,4279980.0,91322600000.0,0.6363284277029332,21337.15578110178
croatia,2011-12-01,2732691.518,4279600.0,91326700000.0,0.6385390031778672,21340.008412001123
croatia,2012-01-01,2748747.763,4274000.0,90967100000.0,0.6431323731867103,21283.83247543285
croatia,2012-02-01,3118758.0840000003,4272233.333333333,90954466666.66667,0.730006495587788,21289.67674986541
croatia,2012-03-01,2252083.056,4270466.666666667,90941833333.33333,0.5273622842156204,21295.52585978113
croatia,2012-04-01,1998031.647,4268700.0,90929200000.0,0.46806560475086095,21301.37981118373
croatia,2012-05-01,1647993.661,4268500.0,91309666666.66667,0.3860826194213424,21391.511459919566
croatia,2012-06-01,1625279.809,4268300.0,91690133333.33333,0.3807791882013916,21481.651555263998
croatia,2012-07-01,1615206.33,4268100.0,92070600000.0,0.3784368524636255,21571.80009840444
croatia,2012-08-01,1588848.1260000002,4267520.0,92129480000.0,0.3723118171678165,21588.529169166166
croatia,2012-09-01,1646285.421,4266940.0,92188360000.0,0.3858234287334718,21605.262787852655
croatia,2012-10-01,1936257.72,4266360.0,92247240000.0,0.45384302309228475,21622.000956318734
croatia,2012-11-01,2144283.585,4265780.0,92306120000.0,0.5026709265362959,21638.743676420258
croatia,2012-12-01,2780747.922,4265200.0,92365000000.0,0.6519619061239801,21655.490950014067
croatia,2013-01-01,2749818.3290000004,4256600.0,93835000000.0,0.6460128574449092,22044.58957853686
croatia,2013-02-01,2650871.5870000003,4256266.666666667,94021533333.33333,0.6228161425505921,22090.141595138146
croatia,2013-03-01,2612377.611,4255933.333333333,94208066666.66667,0.613820143877567,22135.700747192157
croatia,2013-04-01,1924562.789,4255600.0,94394600000.0,0.45224240741611055,22181.2670363756
croatia,2013-05-01,1638060.658,4255166.666666667,94346100000.0,0.38495804896008773,22172.128001253375
croatia,2013-06-01,1595831.441,4254733.333333333,94297600000.0,0.37507202355024216,22162.987104558062
croatia,2013-07-01,1590002.311,4254300.0,94249100000.0,0.37374005382789177,22153.8443457208
croatia,2013-08-01,1558474.4149999998,4253340.0,94277820000.0,0.3664119057023421,22165.596919127085
croatia,2013-09-01,1634152.738,4252380.0,94306540000.0,0.38429132344710487,22177.35479895964
croatia,2013-10-01,1850487.7719999999,4251420.0,94335260000.0,0.43526345832686486,22189.11798881315
croatia,2013-11-01,2284216.008,4250460.0,94363980000.0,0.5374044239917561,22200.88649228554
croatia,2013-12-01,2642155.523,4249500.0,94392700000.0,0.6217568003294506,22212.660312977998
croatia,2014-01-01,2495981.187,4242000.0,94204100000.0,0.5883972623762376,22207.472890146157
croatia,2014-02-01,2319878.157,4241266.666666667,94429766666.66667,0.5469776694855311,22264.520033323377
croatia,2014-03-01,2216450.278,4240533.333333333,94655433333.33333,0.5226819609168658,22321.586907307257
croatia,2014-04-01,1884641.585,4239800.0,94881100000.0,0.4445119074012925,22378.67352233596
croatia,2014-05-01,1638064.0229999998,4237500.0,94827466666.66667,0.38656378123893803,22378.163225172077
croatia,2014-06-01,1550556.127,4235200.0,94773833333.33333,0.3661116658009067,22377.652373756453
croatia,2014-07-01,1526335.683,4232900.0,94720200000.0,0.36058864679061636,22377.140967185616
croatia,2014-08-01,1484588.05,4232180.0,94815740000.0,0.35078565892755037,22403.52253448577
croatia,2014-09-01,1586887.948,4231460.0,94911280000.0,0.3750213751282064,22429.913079646267
croatia,2014-10-01,1859209.447,4230740.0,95006820000.0,0.43945254187210747,22456.31260725074
croatia,2014-11-01,2167198.7600000002,4230020.0,95102360000.0,0.5123377099871869,22482.72112188595
croatia,2014-12-01,2637024.555,4229300.0,95197900000.0,0.6235132421440901,22509.138628141773
croatia,2015-01-01,2629643.776,4221000.0,95741700000.0,0.6229907074153045,22682.231698649608
croatia,2015-02-01,2599236.484,4217366.666666667,96296233333.33333,0.6163174059642272,22833.260881592778
croatia,2015-03-01,2379805.0979999998,4213733.333333333,96850766666.66667,0.5647735415941525,22984.55051735595
croatia,2015-04-01,1969592.828,4210100.0,97405300000.0,0.46782566399847986,23136.101280254625
croatia,2015-05-01,1590879.508,4207966.666666667,98130600000.0,0.3780637143830353,23320.194234745202
croatia,2015-06-01,1562725.581,4205833.333333333,98855900000.0,0.37156146170001986,23504.473944917776
croatia,2015-07-01,1564277.671,4203700.0,99581200000.0,0.3721192451887623,23688.940695101934
croatia,2015-08-01,1529744.59,4202400.0,99550060000.0,0.364016892727965,23688.85874738245
croatia,2015-09-01,1610096.426,4201100.0,99518920000.0,0.38325591535550213,23688.776748946704
croatia,2015-10-01,1995540.236,4199800.0,99487780000.0,0.47515125386923185,23688.694699747608
croatia,2015-11-01,2297517.672,4198500.0,99456640000.0,0.5472234540907467,23688.612599738
croatia,2015-12-01,2592478.679,4197200.0,99425500000.0,0.6176686074049367,23688.530448870675
croatia,2016-01-01,2747863.766,4183500.0,102661000000.0,0.6568336957093343,24539.500418310028
croatia,2016-02-01,2284337.804,4180900.0,103270233333.33333,0.5463746571312397,24700.47916317858
croatia,2016-03-01,2391788.209,4178300.0,103879466666.66667,0.5724309429672354,24861.65825016554
croatia,2016-04-01,1855883.421,4175700.0,104488700000.0,0.4444484567856887,25023.03805350001
croatia,2016-05-01,1611597.744,4173166.666666667,105018233333.33333,0.3861810161747673,25165.118415272173
croatia,2016-06-01,1586409.827,4170633.3333333335,105547766666.66667,0.3803762402992351,25307.371382443915
croatia,2016-07-01,1569474.129,4168100.0000000005,106077300000.0,0.3765442597346512,25449.797269739207
croatia,2016-08-01,1540106.76,4166640.0000000005,106547480000.0,0.3696279880191233,25571.558857976688
croatia,2016-09-01,1644138.554,4165180.0000000005,107017660000.0,0.3947340940847694,25693.405807192004
croatia,2016-10-01,2112228.171,4163720.0,107487840000.0,0.5072935190166485,25815.338207180117
croatia,2016-11-01,2392664.466,4162260.0,107958020000.0,0.5748474304824783,25937.356147861978
croatia,2016-12-01,2892837.028,4160800.0,108428200000.0,0.6952598125360507,26059.459719284754
croatia,2017-01-01,3225539.221,4139899.9999999995,110365400000.0,0.7791345735404237,26658.95311480954
croatia,2017-02-01,2412119.627,4137599.9999999995,110599400000.0,0.5829755479021655,26730.326759474094
croatia,2017-03-01,2181099.697,4135300.0,110833400000.0,0.5274344538485721,26801.779798321768
croatia,2017-04-01,1993371.423,4133000.0,111067400000.0,0.48230617541737236,26873.312363900313
croatia,2017-05-01,1659450.136,4130800.0,111732100000.0,0.40172609082986344,27048.537813498595
croatia,2017-06-01,1635736.1539999999,4128599.9999999995,112396800000.0,0.3961963265998159,27223.95000726639
croatia,2017-07-01,1633044.237,4126399.9999999995,113061500000.0,0.39575519508530443,27399.549243892983
croatia,2017-08-01,1573224.309,4125139.9999999995,113256500000.0,0.38137476764424966,27455.1893996325
croatia,2017-09-01,1645336.473,4123880.0,113451500000.0,0.3989777765114407,27510.86355568057
croatia,2017-10-01,1999237.659,4122620.0,113646500000.0,0.4849434725975229,27566.57174321184
croatia,2017-11-01,2411980.4009999996,4121360.0000000005,113841500000.0,0.5852389504920704,27622.313993439057
croatia,2017-12-01,2657776.737,4120100.0000000005,114036500000.0,0.645075783840198,27678.09033761316
croatia,2018-01-01,3100052.994,4099399.9999999995,114406900000.0,0.7562211528516369,27908.206078938383
croatia,2018-02-01,2325083.794,4097433.333333333,115505466666.66667,0.5674488404936424,28189.712258893782
croatia,2018-03-01,2113108.778,4095466.6666666665,116604033333.33333,0.5159628804206277,28471.48880062508
croatia,2018-04-01,1940628.477,4093500.0,117702600000.0,0.4740756020520337,28753.536093807255
croatia,2018-05-01,1619270.448,4091666.6666666665,118189633333.33333,0.3957483783299389,28885.450101832994
croatia,2018-06-01,1592011.487,4089833.3333333335,118676666666.66667,0.38926072464240596,29017.482374994906
croatia,2018-07-01,1585418.601,4088000.0,119163700000.0,0.38782255406066535,29149.633072407047
croatia,2018-08-01,1532845.9109999998,4086920.0,119564360000.0,0.3750613936656455,29255.37079267517
croatia,2018-09-01,1607389.529,4085840.0,119965020000.0,0.39340491282086426,29361.164411724396
croatia,2018-10-01,1943910.081,4084760.0,120365680000.0,0.47589334036761033,29467.013973893205
croatia,2018-11-01,2336590.3600000003,4083680.0,120766340000.0,0.5721776338988365,29572.91952356698
croatia,2018-12-01,2559675.976,4082600.0,121167000000.0,0.626972021750845,29678.881105178072
croatia,2019-01-01,3113793.7,4074300.0,125186700000.0,0.7642524360012763,30725.940652382003
croatia,2019-02-01,2354343.683,4072600.0,126062400000.0,0.5780935233020675,30953.78873446938
croatia,2019-03-01,2149633.643,4070900.0,126938100000.0,0.5280487467144858,31181.827114397307
croatia,2019-04-01,1976952.1360000002,4069200.0,127813800000.0,0.4858331210065861,31410.05603066942
croatia,2019-05-01,1661600.508,4067733.3333333335,128356033333.33333,0.4084831457322669,31554.68237839255
croatia,2019-06-01,1632776.548,4066266.6666666665,128898266666.66667,0.4015419257631898,31699.413057022004
croatia,2019-07-01,1629444.2100000002,4064800.0,129440500000.0,0.40086700698681366,31844.248179492224
croatia,2019-08-01,1574024.6970000002,4063940.0,129800420000.0,0.3873149448564694,31939.551272902652
croatia,2019-09-01,1650836.3260000001,4063080.0,130160340000.0,0.4063017036336966,32034.894710416727
croatia,2019-10-01,1987930.4279999998,4062220.0,130520260000.0,0.489370449655607,32130.278517657833
croatia,2019-11-01,2376235.31,4061360.0,130880180000.0,0.585083644394981,32225.70272027104
croatia,2019-12-01,2587369.423,4060500.0,131240100000.0,0.6372046356360054,32321.167343923164
czech republic,2000-01-01,15722476.940000001,10274000.0,162390900000.0,1.5303170079813122,15806.005450652132
czech republic,2000-02-01,13901964.25,10273333.333333334,163201766666.66666,1.3532087199870213,15885.960415314728
czech republic,2000-03-01,13708966.53,10272666.666666666,164012633333.33334,1.3345090398468427,15965.92575767409
czech republic,2000-04-01,10826953.98,10272000.0,164823500000.0,1.0540258936915887,16045.901479750779
czech republic,2000-05-01,9551626.366,10272000.0,165969733333.33334,0.9298701680295951,16157.489615784008
czech republic,2000-06-01,9034564.778,10272000.0,167115966666.66666,0.879533175428349,16269.077751817236
czech republic,2000-07-01,8688454.179,10272000.0,168262200000.0,0.8458386077686916,16380.665887850468
czech republic,2000-08-01,8709286.319,10271400.0,168804360000.0,0.8479161865957903,16434.406215316314
czech republic,2000-09-01,9930632.397,10270800.0,169346520000.0,0.9668801258908751,16488.152821591306
czech republic,2000-10-01,11346823.32,10270200.0,169888680000.0,1.1048298299935737,16541.905707775895
czech republic,2000-11-01,12711678.86,10269600.0,170430840000.0,1.2377968820596712,16595.66487497079
czech republic,2000-12-01,14128198.850000001,10269000.0,170973000000.0,1.3758105803875744,16649.43032427695
czech republic,2001-01-01,15586488.79,10231000.0,176095700000.0,1.5234570217965007,17211.973414133518
czech republic,2001-02-01,14092391.86,10229666.666666666,177049200000.0,1.3776002991299814,17307.42611359119
czech republic,2001-03-01,13206679.58,10228333.333333334,178002700000.0,1.2911858803975884,17402.90369887567
czech republic,2001-04-01,11444277.13,10227000.0,178956200000.0,1.1190258267331574,17498.406179720347
czech republic,2001-05-01,9352389.691,10225000.0,179858166666.66666,0.9146591384841075,17590.04074979625
czech republic,2001-06-01,9072235.381000001,10223000.0,180760133333.33334,0.8874337651374353,17681.711174149794
czech republic,2001-07-01,8155050.069,10221000.0,181662100000.0,0.7978720349280892,17773.41747382839
czech republic,2001-08-01,8285693.436,10219400.0,182083580000.0,0.8107808125721666,17817.443294126857
czech republic,2001-09-01,9562851.975,10217800.0,182505060000.0,0.9359012678854548,17861.482902386033
czech republic,2001-10-01,10959637.7,10216200.0,182926540000.0,1.072770472386993,17905.536305084082
czech republic,2001-11-01,13958590.58,10214600.0,183348020000.0,1.3665332543614044,17949.60350870323
czech republic,2001-12-01,15110729.600000001,10213000.0,183769500000.0,1.479558366787428,17993.684519729755
czech republic,2002-01-01,13855472.09,10203000.0,183202400000.0,1.3579802107223367,17955.738508281876
czech republic,2002-02-01,12561504.58,10202333.333333334,183774066666.66666,1.2312384010193747,18012.944751200703
czech republic,2002-03-01,12946896.52,10201666.666666666,184345733333.33334,1.2690962117301094,18070.1584708381
czech republic,2002-04-01,11838693.950000001,10201000.0,184917400000.0,1.1605424909322617,18127.379668659934
czech republic,2002-05-01,9279624.819,10201000.0,185539566666.66666,0.9096779550044114,18188.370421200536
czech republic,2002-06-01,8628731.946,10201000.0,186161733333.33334,0.8458711838055093,18249.361173741137
czech republic,2002-07-01,8522618.527,10201000.0,186783900000.0,0.8354689272620333,18310.351926281735
czech republic,2002-08-01,8472862.417,10201400.0,187315220000.0,0.8305587877154116,18361.717019232656
czech republic,2002-09-01,9620180.298999999,10201800.0,187846540000.0,0.9429885215354152,18413.07808425964
czech republic,2002-10-01,11950359.06,10202200.0,188377860000.0,1.1713511850385212,18464.435121836468
czech republic,2002-11-01,12544134.09,10202600.0,188909180000.0,1.229503664752122,18515.788132436828
czech republic,2002-12-01,14520819.38,10203000.0,189440500000.0,1.4231911575026954,18567.13711653435
czech republic,2003-01-01,16145144.13,10198000.0,194084800000.0,1.5831676926848401,19031.653265346147
czech republic,2003-02-01,15402279.1,10198333.333333334,195318500000.0,1.5102741395652883,19152.001961104754
czech republic,2003-03-01,13053424.49,10198666.666666666,196552200000.0,1.2799148081448557,19272.34278990718
czech republic,2003-04-01,11200188.58,10199000.0,197785900000.0,1.098165367192862,19392.675752524756
czech republic,2003-05-01,9209086.968,10201333.333333334,198841166666.66666,0.9027336591295255,19491.684093582535
czech republic,2003-06-01,8510646.686,10203666.666666666,199896433333.33334,0.8340772943713045,19590.647152984224
czech republic,2003-07-01,8396431.737000002,10206000.0,200951700000.0,0.8226956434450325,19689.564961787182
czech republic,2003-08-01,8665398.863,10207000.0,201508740000.0,0.848966284216714,19742.21024786911
czech republic,2003-09-01,9225353.153,10208000.0,202065780000.0,0.9037375737656741,19794.845219435738
czech republic,2003-10-01,12433820.77,10209000.0,202622820000.0,1.2179273944558722,19847.469879518074
czech republic,2003-11-01,12615222.180000002,10210000.0,203179860000.0,1.235575140058766,19900.084231145935
czech republic,2003-12-01,13782496.870000001,10211000.0,203736900000.0,1.3497695495054354,19952.68827734796
czech republic,2004-01-01,16292723.27,10207000.0,208142300000.0,1.5962303585774469,20392.113255608896
czech republic,2004-02-01,14663469.440000001,10206666.666666666,209075133333.33334,1.4366560522534293,20484.173742651863
czech republic,2004-03-01,13748471.100000001,10206333.333333334,210007966666.66666,1.3470529181227344,20576.24024298638
czech republic,2004-04-01,11199548.2,10206000.0,210940800000.0,1.097349421908681,20668.312757201646
czech republic,2004-05-01,10147013.69,10207333.333333334,212100200000.0,0.9940905580954867,20779.197962249364
czech republic,2004-06-01,9275306.451000001,10208666.666666666,213259600000.0,0.9085717806112455,20890.054202311763
czech republic,2004-07-01,8590421.528,10210000.0,214419000000.0,0.8413733132223311,21000.881488736533
czech republic,2004-08-01,8662515.78,10211400.0,215289120000.0,0.8483181326752453,21083.21287972266
czech republic,2004-09-01,9603144.925,10212800.0,216159240000.0,0.9403048062235626,21165.521698261007
czech republic,2004-10-01,11603308.26,10214200.0,217029360000.0,1.1359977541070274,21247.80795363318
czech republic,2004-11-01,13012532.4,10215600.0,217899480000.0,1.2737903206860097,21330.071655115706
czech republic,2004-12-01,14089751.879999999,10217000.0,218769600000.0,1.3790498071841049,21412.312811980035
czech republic,2005-01-01,14650845.92,10222000.0,220776500000.0,1.4332660849148895,21598.170612404618
czech republic,2005-02-01,14245535.78,10224000.0,221552066666.66666,1.393342701486698,21669.803077725614
czech republic,2005-03-01,13554115.0,10226000.0,222327633333.33334,1.3254561901036575,21741.407523306607
czech republic,2005-04-01,11244903.94,10228000.0,223103200000.0,1.099423537348455,21812.98396558467
czech republic,2005-05-01,9905599.184999999,10231666.666666666,224154600000.0,0.9681315378726176,21907.926372373353
czech republic,2005-06-01,9041925.722,10235333.333333334,225206000000.0,0.8834031513710674,22002.80075555266
czech republic,2005-07-01,8488122.06,10239000.0,226257400000.0,0.8289991268678583,22097.60718820197
czech republic,2005-08-01,8800195.474,10241200.0,227308420000.0,0.8592933908135765,22195.486857008946
czech republic,2005-09-01,9350979.938000001,10243400.0,228359440000.0,0.9128785303707754,22293.324482105552
czech republic,2005-10-01,11377098.66,10245600.0,229410460000.0,1.1104375204966035,22391.120090575467
czech republic,2005-11-01,12808512.74,10247800.0,230461480000.0,1.2498792657936337,22488.873709479107
czech republic,2005-12-01,14055724.58,10250000.0,231512500000.0,1.3712902029268292,22586.585365853658
czech republic,2006-01-01,15875514.010000002,10254000.0,236192800000.0,1.54822644919056,23034.211039594305
czech republic,2006-02-01,13870414.049999999,10256666.666666666,238306966666.66666,1.3523315615859604,23234.34839129022
czech republic,2006-03-01,13751173.61,10259333.333333334,240421133333.33334,1.340357425108844,23434.381701215152
czech republic,2006-04-01,10524384.879999999,10262000.0,242535300000.0,1.0255685909179497,23634.31105047749
czech republic,2006-05-01,9558597.63,10265333.333333334,244392600000.0,0.9311531656708664,23807.565917651642
czech republic,2006-06-01,9432209.743999999,10268666.666666666,246249900000.0,0.9185427914042719,23980.708303577227
czech republic,2006-07-01,9284085.988,10272000.0,248107200000.0,0.903824570482866,24153.73831775701
czech republic,2006-08-01,9059274.776,10274400.0,249178700000.0,0.8817327314490384,24252.38456746866
czech republic,2006-09-01,9579025.345,10276800.0,250250200000.0,0.9321019524560175,24350.984742332243
czech republic,2006-10-01,11863811.66,10279200.0,251321700000.0,1.1541570997743016,24449.538874620594
czech republic,2006-11-01,12828865.75,10281600.0,252393200000.0,1.2477499367802676,24548.04699657641
czech republic,2006-12-01,13328378.76,10284000.0,253464700000.0,1.2960306067677947,24646.50914041229
czech republic,2007-01-01,15199374.58,10295000.0,262541200000.0,1.4763841262748907,25501.816415735793
czech republic,2007-02-01,14537444.38,10300000.0,264101466666.66666,1.4114023669902913,25640.91909385113
czech republic,2007-03-01,13190806.68,10305000.0,265661733333.33334,1.2800394643377002,25779.88678634967
czech republic,2007-04-01,10951777.08,10310000.0,267222000000.0,1.062248019398642,25918.719689621725
czech republic,2007-05-01,9926973.313000001,10317666.666666666,269520600000.0,0.9621335553581237,26122.24340128582
czech republic,2007-06-01,9225159.979,10325333.333333334,271819200000.0,0.8934491198669938,26325.464876033056
czech republic,2007-07-01,8967345.089,10333000.0,274117800000.0,0.867835583954321,26528.38478660602
czech republic,2007-08-01,9165501.467,10337800.0,275216560000.0,0.8866007726015207,26622.35291841591
czech republic,2007-09-01,10218914.629999999,10342600.0,276315320000.0,0.9880411724324637,26716.23382901785
czech republic,2007-10-01,12556368.860000001,10347400.0,277414080000.0,1.213480570964687,26810.02763979357
czech republic,2007-11-01,13793477.84,10352200.0,278512840000.0,1.332419953246653,26903.734471899694
czech republic,2007-12-01,14472022.48,10357000.0,279611600000.0,1.3973179955585595,26997.354446268226
czech republic,2008-01-01,14449815.23,10393000.0,283618400000.0,1.3903411170980469,27289.36784374098
czech republic,2008-02-01,13653885.59,10401666.666666666,285564066666.6667,1.3126632517224803,27453.683704534535
czech republic,2008-03-01,13334755.709999999,10410333.333333334,287509733333.3333,1.2809153446895711,27617.725977394253
czech republic,2008-04-01,11971631.299999999,10419000.0,289455400000.0,1.1490192244937134,27781.49534504271
czech republic,2008-05-01,9707129.753999999,10426333.333333334,291392700000.0,0.9310204693884074,27947.76367530931
czech republic,2008-06-01,9017917.781,10433666.666666666,293330000000.0,0.8643095537842241,28113.798281205076
czech republic,2008-07-01,8563414.99,10441000.0,295267300000.0,0.8201719174408582,28279.59965520544
czech republic,2008-08-01,8913738.339,10445000.0,294748560000.0,0.8533976389660124,28219.105792245093
czech republic,2008-09-01,9993258.063,10449000.0,294229820000.0,0.956384157622739,28158.658244808117
czech republic,2008-10-01,11945802.75,10453000.0,293711080000.0,1.142810939443222,28098.25695972448
czech republic,2008-11-01,12749133.889999999,10457000.0,293192340000.0,1.219196126039973,28037.901883905517
czech republic,2008-12-01,13357690.25,10461000.0,292673600000.0,1.2769037615906702,27977.592964343752
czech republic,2009-01-01,15663100.49,10474000.0,289450500000.0,1.4954268178346382,27635.144166507544
czech republic,2009-02-01,14086014.0,10478000.0,289492233333.3333,1.3443418591334224,27628.57733664185
czech republic,2009-03-01,12419194.2,10482000.0,289533966666.6667,1.1848115054378934,27622.01551866692
czech republic,2009-04-01,9555553.236,10486000.0,289575700000.0,0.9112677127598703,27615.458706847225
czech republic,2009-05-01,8896531.281,10489666.666666666,289958666666.6667,0.8481233545076107,27642.314658870637
czech republic,2009-06-01,8405016.339,10493333.333333334,290341633333.3333,0.8009863093074967,27669.15184243964
czech republic,2009-07-01,8046908.562,10497000.0,290724600000.0,0.7665912700771649,27695.970277222063
czech republic,2009-08-01,8140782.02,10498800.0,290672200000.0,0.7754011906122604,27686.23080733036
czech republic,2009-09-01,8851438.002999999,10500600.0,290619800000.0,0.8429459271851131,27676.494676494676
czech republic,2009-10-01,11585644.54,10502400.0,290567400000.0,1.103142571221816,27666.761882998173
czech republic,2009-11-01,11618715.68,10504200.0,290515000000.0,1.1061019097123055,27657.032425125188
czech republic,2009-12-01,13538492.05,10506000.0,290462600000.0,1.28864382733676,27647.30630116124
czech republic,2010-01-01,14461503.62,10508000.0,288413500000.0,1.3762374971450322,27447.040350209365
czech republic,2010-02-01,13088777.67,10509666.666666666,289255466666.6667,1.2454036921564275,27522.80123061309
czech republic,2010-03-01,12698034.58,10511333.333333334,290097433333.3333,1.2080327183357644,27598.53808587556
czech republic,2010-04-01,10489004.1,10513000.0,290939400000.0,0.9977175021402074,27674.25092742319
czech republic,2010-05-01,9404137.85,10516000.0,291489533333.3333,0.8942694798402434,27718.66996323063
czech republic,2010-06-01,8504674.402,10519000.0,292039666666.6667,0.808505979845993,27763.06366257883
czech republic,2010-07-01,8558946.737,10522000.0,292589800000.0,0.8134334477285687,27807.432047139326
czech republic,2010-08-01,8250426.984,10523800.0,293090740000.0,0.7839779342062753,27850.276516087346
czech republic,2010-09-01,9520195.284,10525600.0,293591680000.0,0.9044800566238504,27893.106331230523
czech republic,2010-10-01,11752079.52,10527400.0,294092620000.0,1.116332572145069,27935.921500085493
czech republic,2010-11-01,11979630.8,10529200.0,294593560000.0,1.137753181628234,27978.722030163735
czech republic,2010-12-01,14330350.63,10531000.0,295094500000.0,1.3607777637451335,28021.50792897161
czech republic,2011-01-01,14464266.69,10489000.0,299922700000.0,1.378993868814949,28594.022309085707
czech republic,2011-02-01,13450413.13,10490333.333333334,301320366666.6667,1.2821721391121985,28723.621747005178
czech republic,2011-03-01,13565903.05,10491666.666666666,302718033333.3333,1.2930169706115966,28853.1882446386
czech republic,2011-04-01,10572506.12,10493000.0,304115700000.0,1.007577062803774,28982.721814543027
czech republic,2011-05-01,9707895.844,10495333.333333334,304736900000.0,0.9249726078892206,29035.46655656482
czech republic,2011-06-01,8388109.033000001,10497666.666666666,305358100000.0,0.7990450925284985,29088.187851268536
czech republic,2011-07-01,8478986.585,10500000.0,305979300000.0,0.807522531904762,29140.885714285716
czech republic,2011-08-01,7938834.858999999,10501200.0,306076200000.0,0.7559931111682474,29146.78322477431
czech republic,2011-09-01,8234273.880000001,10502400.0,306173100000.0,0.784037351462523,29152.679387568554
czech republic,2011-10-01,10858469.510000002,10503600.0,306270000000.0,1.033785512586161,29158.574203130356
czech republic,2011-11-01,12746765.75,10504800.0,306366900000.0,1.213422982826898,29164.467671921408
czech republic,2011-12-01,12753846.39,10506000.0,306463800000.0,1.213958346659052,29170.359794403197
czech republic,2012-01-01,13227404.77,10506000.0,305945400000.0,1.2590333875880448,29121.016561964592
czech republic,2012-02-01,14218177.83,10506666.666666666,305816600000.0,1.3532529660532995,29106.90989847716
czech republic,2012-03-01,11808618.49,10507333.333333334,305687800000.0,1.1238454244654525,29092.805025061858
czech republic,2012-04-01,10390027.4,10508000.0,305559000000.0,0.9887730681385611,29078.701941377996
czech republic,2012-05-01,8747482.897,10510000.0,306113066666.6667,0.8323009416745956,29125.886457342214
czech republic,2012-06-01,8139733.7,10512000.0,306667133333.3333,0.7743277872907154,29173.053018772196
czech republic,2012-07-01,7928519.96,10514000.0,307221200000.0,0.7540916834696595,29220.201635914018
czech republic,2012-08-01,7940687.031,10514600.0,307968720000.0,0.7552058120137713,29289.627755692087
czech republic,2012-09-01,8658971.244,10515200.0,308716240000.0,0.8234718544583081,29359.045952525867
czech republic,2012-10-01,10962653.33,10515800.0,309463760000.0,1.0424935173738565,29428.456227771545
czech republic,2012-11-01,11539259.17,10516400.0,310211280000.0,1.0972632431250238,29497.858582784982
czech republic,2012-12-01,14687973.79,10517000.0,310958800000.0,1.3965934952933345,29567.253018921747
czech republic,2013-01-01,14494021.23,10514000.0,314800700000.0,1.3785449143998478,29941.097584173483
czech republic,2013-02-01,12412875.309999999,10513000.0,316681100000.0,1.1807167611528582,30122.8098544659
czech republic,2013-03-01,13070193.069999998,10512000.0,318561500000.0,1.2433593103120242,30304.556697108066
czech republic,2013-04-01,10092988.149999999,10511000.0,320441900000.0,0.9602310103700883,30486.338121967463
czech republic,2013-05-01,8615229.235000001,10511333.333333334,322368933333.3333,0.8196133603412191,30668.700450307602
czech republic,2013-06-01,7536524.011000001,10511666.666666666,324295966666.6667,0.7169675609005868,30851.051212938008
czech republic,2013-07-01,7554046.666999999,10512000.0,326223000000.0,0.7186117453386606,31033.390410958906
czech republic,2013-08-01,7578342.984,10512400.0,327894840000.0,0.7208956074730795,31191.24462539477
czech republic,2013-09-01,8556019.812,10512800.0,329566680000.0,0.8138668872231947,31349.08682748649
czech republic,2013-10-01,10874427.5,10513200.0,331238520000.0,1.034359424342731,31506.91701860518
czech republic,2013-11-01,11701270.51,10513600.0,332910360000.0,1.1129651603637194,31664.735200121748
czech republic,2013-12-01,12107228.36,10514000.0,334582200000.0,1.1515339889670915,31822.541373406886
czech republic,2014-01-01,12945760.94,10517000.0,335467300000.0,1.2309366682514025,31897.622896263194
czech republic,2014-02-01,12242496.68,10518666.666666666,337170066666.6667,1.1638829395360628,32054.449233109397
czech republic,2014-03-01,11605937.47,10520333.333333334,338872833333.3333,1.1031910398910048,32211.22588004182
czech republic,2014-04-01,9954118.780000001,10522000.0,340575600000.0,0.9460291560539823,32367.952860672875
czech republic,2014-05-01,8688514.409,10524000.0,342015266666.6667,0.8255904987647282,32498.60002533891
czech republic,2014-06-01,7636277.390000001,10526000.0,343454933333.3333,0.7254681160934828,32629.19754259294
czech republic,2014-07-01,7534806.124,10528000.0,344894600000.0,0.7156920710486322,32759.745440729483
czech republic,2014-08-01,7776311.222,10529600.0,345323800000.0,0.7385191481157879,32795.528795015955
czech republic,2014-09-01,8587113.223000001,10531200.0,345753000000.0,0.8153974117859314,32831.301276207836
czech republic,2014-10-01,10911525.91,10532800.0,346182200000.0,1.035956812053775,32867.06288926022
czech republic,2014-11-01,11853218.38,10534400.0,346611400000.0,1.125191598952005,32902.813639125154
czech republic,2014-12-01,12762438.85,10536000.0,347040600000.0,1.2113172788534547,32938.553530751706
czech republic,2015-01-01,13108047.81,10538000.0,350051400000.0,1.2438838308977036,33218.011007781366
czech republic,2015-02-01,12991043.39,10538666.666666666,351636233333.3333,1.2327027508223685,33366.29238360324
czech republic,2015-03-01,12474276.6,10539333.333333334,353221066666.6667,1.1835925675248276,33514.55500031628
czech republic,2015-04-01,10056650.78,10540000.0,354805900000.0,0.954141440227704,33662.79886148008
czech republic,2015-05-01,8601515.178,10541666.666666666,356725166666.6667,0.8159540089802372,33839.54150197629
czech republic,2015-06-01,7487207.505,10543333.333333334,358644433333.3333,0.7101366587100854,34016.22826430603
czech republic,2015-07-01,7549485.106,10545000.0,360563700000.0,0.7159303087719298,34192.85917496444
