country,date,year,month,co2,gdp,pop,co2_cap,gdp_cap
france,2001-11-01,2001,11,46471382700.0,1725569433333.3333,61554300000.0,0.7549656595883635,28.033288224109985
france,2001-12-01,2001,12,52208165100.0,1735009466666.6667,61592000000.0,0.8476452315235745,28.169396458414514
france,2002-01-01,2002,1,48191837860.0,1744449500000.0,61629700000.0,0.7819580147234206,28.30533817299127
france,2002-02-01,2002,2,42566895530.0,1751101833333.3333,61666966666.666664,0.6902706234942642,28.3961078027188
france,2002-03-01,2002,3,42647933030.0,1757754166666.6667,61704233333.333336,0.6911670516933738,28.486767790648617
france,2002-04-01,2002,4,38693782230.0,1764406500000.0,61741500000.0,0.6267062223949855,28.57731833531741
france,2002-05-01,2002,5,33748485979.999996,1768697000000.0,61778300000.0,0.5462838242554424,28.62974539603712
france,2002-06-01,2002,6,29975488080.0,1772987500000.0,61815100000.0,0.4849217760708953,28.682110034603195
france,2002-07-01,2002,7,29519150310.0,1777278000000.0,61851900000.0,0.477255352058708,28.734412362433492
france,2002-08-01,2002,8,28443905930.0,1776005333333.3333,61888300000.0,0.45960069883968374,28.69694810381499
france,2002-09-01,2002,9,30096184530.0,1774732666666.6667,61924700000.0,0.48601260127219026,28.65952788897914
france,2002-10-01,2002,10,36765933390.0,1773460000000.0,61961100000.0,0.5933712182320843,28.62215164030335
france,2002-11-01,2002,11,41567680860.0,1768943466666.6667,61997066666.666664,0.6704781870325048,28.532696170571512
france,2002-12-01,2002,12,45020081300.0,1764426933333.3333,62033033333.333336,0.7257436704422536,28.44334443315416
france,2003-01-01,2003,1,50002702790.0,1759910400000.0,62069000000.0,0.8055986529507484,28.354096247724307
france,2003-02-01,2003,2,47528597960.0,1754388566666.6667,62105566666.666664,0.7652872441386092,28.248491412739707
france,2003-03-01,2003,3,41091375690.0,1748866733333.3333,62142133333.333336,0.6612482302399231,28.143010861122672
france,2003-04-01,2003,4,37101908700.0,1743344900000.0,62178700000.0,0.5966980445072027,28.03765437360382
france,2003-05-01,2003,5,31442297570.0,1747782766666.6667,62215833333.333336,0.5053745306527009,28.092250364992836
france,2003-06-01,2003,6,29997154500.0,1752220633333.3333,62252966666.666664,0.481859035901368,28.14678122434861
france,2003-07-01,2003,7,29487403660.0,1756658500000.0,62290100000.0,0.4733882857789601,28.201247068153688
france,2003-08-01,2003,8,28762535590.0,1759232700000.0,62327833333.333336,0.4614717703433725,28.225474975064643
france,2003-09-01,2003,9,29984171710.0,1761806900000.0,62365566666.666664,0.48078087497000216,28.249673564525725
france,2003-10-01,2003,10,39442714660.0,1764381100000.0,62403300000.0,0.6320613598960312,28.273842889718974
france,2003-11-01,2003,11,41703559580.0,1772510066666.6667,62441633333.333336,0.66788066477014,28.386670431960727
france,2003-12-01,2003,12,46912110000.0,1780639033333.3333,62479966666.666664,0.7508344274618158,28.49935952804072
france,2004-01-01,2004,1,46955478930.0,1788768000000.0,62518300000.0,0.751067750242729,28.611910432625326
france,2004-02-01,2004,2,45809899440.0,1795089200000.0,62557133333.333336,0.732288981272586,28.695195964861988
france,2004-03-01,2004,3,45749030350.0,1801410400000.0,62595966666.666664,0.7308622709450396,28.778378159615183
france,2004-04-01,2004,4,38706416530.0,1807731600000.0,62634800000.0,0.6179698271567883,28.86145720909143
france,2004-05-01,2004,5,33035995450.000004,1813830333333.3333,62674133333.333336,0.5271073358812567,28.940652815834707
france,2004-06-01,2004,6,29975626440.0,1819929066666.6667,62713466666.666664,0.4779775067981146,29.019749081005465
france,2004-07-01,2004,7,29410960180.0,1826027800000.0,62752800000.0,0.4686796474420265,29.098746191405006
france,2004-08-01,2004,8,28762508720.0,1835651466666.6667,62792600000.0,0.4580557059271315,29.233563615245533
france,2004-09-01,2004,9,29926553420.0,1845275133333.3333,62832400000.0,0.47629174470496116,29.36821024397179
france,2004-10-01,2004,10,34468841780.0,1854898800000.0,62872200000.0,0.5482366098211928,29.502686401939172
france,2004-11-01,2004,11,43924416790.0,1863081066666.6667,62912533333.333336,0.6981822931413773,29.613829994659252
france,2004-12-01,2004,12,48386710720.0,1871263333333.3333,62952866666.666664,0.7686180674854097,29.724831169986434
france,2005-01-01,2005,1,47676897800.0,1879445600000.0,62993200000.0,0.7568578481486891,29.835690201482066
france,2005-02-01,2005,2,48890290480.0,1887715300000.0,63032666666.666664,0.7756341761414717,29.948206221112862
france,2005-03-01,2005,3,44883075630.0,1895985000000.0,63072133333.333336,0.7116149915652131,30.06058142951668
france,2005-04-01,2005,4,38133582810.0,1904254700000.0,63111600000.0,0.60422462447474,30.172816090861268
france,2005-05-01,2005,5,31960662560.0,1916689966666.6667,63150200000.0,0.5061054843848476,30.35128893759112
france,2005-06-01,2005,6,30548843580.0,1929125233333.3333,63188800000.0,0.4834534534601069,30.529543737708792
france,2005-07-01,2005,7,30190071170.0,1941560500000.0,63227400000.0,0.47748398906170425,30.707580890563268
france,2005-08-01,2005,8,29047086990.0,1953264733333.3333,63265166666.666664,0.4591323870692403,30.87425255077175
france,2005-09-01,2005,9,30452349480.0,1964968966666.6667,63302933333.333336,0.4810574783264388,31.04072533763575
france,2005-10-01,2005,10,32993589050.000004,1976673200000.0,63340700000.0,0.5208908182258801,31.20699960688783
france,2005-11-01,2005,11,44955528900.0,1989569066666.6667,63377633333.333336,0.7093279842678463,31.392290340072655
france,2005-12-01,2005,12,51053438540.0,2002464933333.3333,63414566666.666664,0.8050743105816383,31.577365242580964
france,2006-01-01,2006,1,50810737460.0,2015360800000.0,63451500000.0,0.800780713773512,31.762224691299654
france,2006-02-01,2006,2,48182658670.0,2030833766666.6667,63487333333.333336,0.758933414591887,31.988014932112442
france,2006-03-01,2006,3,45711675140.0,2046306733333.3333,63523166666.666664,0.7196063662863155,32.21355043697969
france,2006-04-01,2006,4,36506431200.0,2061779700000.0,63559000000.0,0.5743707610251892,32.43883163674696
france,2006-05-01,2006,5,30311128460.0,2069744833333.3333,63593733333.333336,0.4766370343618763,32.546364631315875
france,2006-06-01,2006,6,29059494000.0,2077709966666.6667,63628466666.666664,0.4567058664518083,32.65378022625094
france,2006-07-01,2006,7,28916225670.0,2085675100000.0,63663200000.0,0.45420628667738977,32.76107861370462
france,2006-08-01,2006,8,27826276760.0,2093452466666.6667,63696900000.0,0.43685448993593096,32.86584538127706
france,2006-09-01,2006,9,29182971570.0,2101229833333.3335,63730600000.0,0.457911451798665,32.970501349953295
france,2006-10-01,2006,10,31451672160.0,2109007200000.0002,63764300000.0,0.493248920791101,33.075046695407934
france,2006-11-01,2006,11,40542539900.0,2121898666666.6667,63796900000.0,0.6354938860665643,33.2602158830079
france,2006-12-01,2006,12,47162383010.0,2134790133333.3335,63829500000.0,0.7388806587862978,33.44519592560389
france,2007-01-01,2007,1,44194718990.0,2147681600000.0,63862100000.0,0.6920336003670409,33.629987112857236
france,2007-02-01,2007,2,41344482130.0,2157393133333.3335,63894000000.0,0.647079258302814,33.765191306434616
france,2007-03-01,2007,3,43867385150.0,2167104666666.6667,63925900000.0,0.6862224098526575,33.90026056209872
france,2007-04-01,2007,4,33203866909.999996,2176816200000.0002,63957800000.0,0.5191527368045804,34.03519508175704
france,2007-05-01,2007,5,31183510890.0,2185219633333.3335,63988966666.666664,0.4873263706920308,34.14994407890111
france,2007-06-01,2007,6,29685761840.0,2193623066666.6667,64020133333.333336,0.463694158296036,34.26458135045017
france,2007-07-01,2007,7,29173850470.0,2202026500000.0,64051300000.0,0.4554763208553144,34.37910705949762
france,2007-08-01,2007,8,28346817790.0,2207451766666.6665,64081733333.333336,0.4423541049139328,34.44744160062253
france,2007-09-01,2007,9,30062573760.0,2212877033333.3335,64112166666.666664,0.4689059085508991,34.51571126645229
france,2007-10-01,2007,10,37462682180.0,2218302300000.0,64142600000.0,0.5840530658252082,34.583916149329774
france,2007-11-01,2007,11,45694704800.0,2228237033333.3335,64172300000.0,0.7120627560489494,34.72272356348975
france,2007-12-01,2007,12,49111342310.0,2238171766666.6665,64202000000.0,0.7649503490545466,34.86140255236077
france,2008-01-01,2008,1,44175670890.0,2248106500000.0,64231700000.0,0.6877549697423546,34.99995329408999
france,2008-02-01,2008,2,42554737400.0,2249876966666.6665,64260800000.0,0.6622192285187859,35.01165510959506
france,2008-03-01,2008,3,43874975020.0,2251647433333.3335,64289900000.0,0.6824551760074289,35.023346331746254
france,2008-04-01,2008,4,38562565390.0,2253417900000.0,64319000000.0,0.5995516937452385,35.03502697492188
france,2008-05-01,2008,5,29773028540.0,2260476233333.3335,64347533333.333336,0.46269106207645355,35.12918236700086
france,2008-06-01,2008,6,29675133600.0,2267534566666.6665,64376066666.666664,0.4609653111249419,35.223254294297774
france,2008-07-01,2008,7,29280585110.0,2274592900000.0,64404600000.0,0.4546349967238365,35.31724286774547
france,2008-08-01,2008,8,28157932850.0,2269083833333.3335,64432533333.333336,0.43701421305799965,35.216430519571894
france,2008-09-01,2008,9,30484400070.0,2263574766666.6665,64460466666.666664,0.47291621743352774,35.11570554355279
france,2008-10-01,2008,10,37025618790.0,2258065700000.0,64488400000.0,0.5741438582752867,35.01506782615168
france,2008-11-01,2008,11,42597260530.0,2248380866666.6665,64515700000.0,0.6602619289568276,34.850135186732324
france,2008-12-01,2008,12,48161526150.0,2238696033333.3335,64543000000.0,0.7461928659963125,34.68534207169381
france,2009-01-01,2009,1,50156192920.0,2229011200000.0,64570300000.0,0.7767687763569319,34.520688304065494
france,2009-02-01,2009,2,44812133610.0,2230601766666.6665,64597433333.333336,0.6937138412104092,34.53081107969718
france,2009-03-01,2009,3,42613917820.0,2232192333333.3335,64624566666.666664,0.6594074052334071,34.54092535501206
france,2009-04-01,2009,4,34581768640.0,2233782900000.0,64651700000.0,0.5348934156410426,34.55103114071246
france,2009-05-01,2009,5,28283943600.0,2237049266666.6665,64678566666.666664,0.43730009889932625,34.58718060645541
france,2009-06-01,2009,6,28085737180.0,2240315633333.3335,64705433333.333336,0.43405531395354224,34.62330005259734
france,2009-07-01,2009,7,27902622240.0,2243582000000.0,64732300000.0,0.4310463592364245,34.659389516516484
france,2009-08-01,2009,8,27463881420.0,2253721633333.3335,64758966666.666664,0.42409387971498413,34.80169232677689
france,2009-09-01,2009,9,28899232350.0,2263861266666.6665,64785633333.333336,0.4460747061205442,34.9438779894102
france,2009-10-01,2009,10,35316779690.0,2274000900000.0,64812300000.0,0.5449086005279862,35.085946649015696
france,2009-11-01,2009,11,39220049090.0,2279579466666.6665,64838733333.333336,0.6048861085606237,35.15768043998391
france,2009-12-01,2009,12,47120172180.0,2285158033333.3335,64865166666.666664,0.7264326078455052,35.22935576619192
france,2010-01-01,2010,1,49418542130.0,2290736600000.0,64891600000.0,0.761555303459924,35.30097269908586
france,2010-02-01,2010,2,43885440960.0,2300131466666.6665,64918100000.0,0.6760124057851354,35.43128136323562
france,2010-03-01,2010,3,42865847510.0,2309526333333.3335,64944600000.0,0.6600371318015663,35.56148368506902
france,2010-04-01,2010,4,35110493070.0,2318921200000.0,64971100000.0,0.540401702757072,35.69157979470872
france,2010-05-01,2010,5,32621098570.0,2327752600000.0,64997633333.333336,0.5018813285509369,35.81288241777008
france,2010-06-01,2010,6,29174594580.0,2336584000000.0,65024166666.666664,0.44867310225685325,35.934086044932016
france,2010-07-01,2010,7,29205248470.0,2345415400000.0,65050700000.0,0.4489613250895071,36.055190797331925
france,2010-08-01,2010,8,28042953160.0,2355429933333.3335,65077300000.0,0.4309175881605414,36.19434016674529
france,2010-09-01,2010,9,29453359510.0,2365444466666.6665,65103900000.0,0.4524054551263442,36.333375829507396
france,2010-10-01,2010,10,35961006390.0,2375459000000.0,65130500000.0,0.5521377294815792,36.47229792493532
france,2010-11-01,2010,11,41807442830.0,2391857400000.0,65157166666.666664,0.6416399755974657,36.70904556418711
france,2010-12-01,2010,12,49037369860.0,2408255800000.0,65183833333.333336,0.7522934346195248,36.945599496807745
france,2011-01-01,2011,1,47458290570.0,2424654200000.0,65210500000.0,0.7277706898428934,37.18195996043582
france,2011-02-01,2011,2,43249158790.0,2429486866666.6665,65237066666.666664,0.6629537623293915,37.24089679078152
france,2011-03-01,2011,3,42283142790.0,2434319533333.3335,65263633333.333336,0.6478821455440472,37.299785638658385
france,2011-04-01,2011,4,32935127360.0,2439152200000.0,65290200000.0,0.5044421269960883,37.358626562638804
france,2011-05-01,2011,5,29841636290.0,2446001066666.6665,65316700000.0,0.45687605604692216,37.448325874801796
france,2011-06-01,2011,6,28991324310.0,2452849933333.3335,65343200000.0,0.44367775545121757,37.53795243167359
france,2011-07-01,2011,7,28495368260.0,2459698800000.0,65369700000.0,0.43591095354575593,37.62750632173622
france,2011-08-01,2011,8,27854902320.0,2458789466666.6665,65396066666.666664,0.42594155489473884,37.598430486644965
france,2011-09-01,2011,9,29155458590.0,2457880133333.3335,65422433333.333336,0.44564925369636205,37.56937808794435
france,2011-10-01,2011,10,35150567210.0,2456970800000.0,65448800000.0,0.5370696973817701,37.54034909730965
france,2011-11-01,2011,11,39901071800.0,2455211433333.3335,65475066666.666664,0.6094086471593259,37.49841822739649
france,2011-12-01,2011,12,43425170330.0,2453452066666.6665,65501333333.333336,0.6629662041994056,37.45652098685014
france,2012-01-01,2012,1,44011226100.0,2451692700000.0,65527600000.0,0.6716441026376672,37.414657335229734
france,2012-02-01,2012,2,50597464890.0,2452351400000.0,65554566666.666664,0.7718373785807956,37.40931447948961
france,2012-03-01,2012,3,39452071010.0,2453010100000.0,65581533333.333336,0.601572866701297,37.40397601763911
france,2012-04-01,2012,4,38324637770.0,2453668800000.0,65608500000.0,0.5841413501299374,37.39864194426027
france,2012-05-01,2012,5,30302500780.0,2462916200000.0,65636133333.33333,0.4616740694658024,37.523785679026396
france,2012-06-01,2012,6,29320313360.0,2472163600000.0,65663766666.666664,0.44652195340606415,37.64882408512457
france,2012-07-01,2012,7,28996824290.0,2481411000000.0,65691399999.99999,0.44140974754686313,37.77375729547551
france,2012-08-01,2012,8,28500921040.0,2490758166666.6665,65719733333.33333,0.43367371707736696,37.899699836477325
france,2012-09-01,2012,9,29294997800.0,2500105333333.3335,65748066666.66666,0.44556439885177873,38.02553383065257
france,2012-10-01,2012,10,34541287970.0,2509452500000.0,65776399999.99999,0.5251319313614002,38.1512594182716
france,2012-11-01,2012,11,40892202220.0,2524962733333.3335,65805399999.99999,0.6214110425588174,38.3701449019888
france,2012-12-01,2012,12,43708035800.0,2540472966666.6665,65834399999.99999,0.6639087741363179,38.58883754794859
france,2013-01-01,2013,1,45990464800.0,2555983200000.0,65863399999.99999,0.6982704324404754,38.80733761087342
france,2013-02-01,2013,2,45840129350.0,2572706533333.3335,65891999999.99999,0.6956858093547017,39.04429268095268
france,2013-03-01,2013,3,44184842250.0,2589429866666.6665,65920600000.0,0.6702736663501242,39.281042142618034
france,2013-04-01,2013,4,36580320610.0,2606153200000.0,65949200000.0,0.5546742130306357,39.51758626336635
france,2013-05-01,2013,5,33565806839.999996,2613193200000.0,65977400000.0,0.5087470382282417,39.60739889719813
france,2013-06-01,2013,6,28403716860.0,2620233200000.0,66005600000.0,0.4303228341231653,39.697134788563396
france,2013-07-01,2013,7,28318742470.0,2627273200000.0,66033800000.0,0.4288522312815558,39.786794035781675
france,2013-08-01,2013,8,27856155470.0,2637423600000.0,66061566666.66667,0.4216696163225516,39.92372165964375
france,2013-09-01,2013,9,29019698810.0,2647574000000.0,66089333333.333336,0.43909807144874613,40.06053422640063
france,2013-10-01,2013,10,32020190410.0,2657724400000.0,66117100000.00001,0.48429514316266137,40.19723188101111
france,2013-11-01,2013,11,41584097330.0,2656006033333.3335,66144500000.00001,0.6286856402270785,40.154601415587585
france,2013-12-01,2013,12,43511235930.0,2654287666666.6665,66171900000.0,0.6575485354055121,40.11200625441715
france,2014-01-01,2014,1,41279319470.0,2652569300000.0,66199300000.0,0.6235612683215683,40.06944635366235
france,2014-02-01,2014,2,39271491680.0,2654672800000.0,66225300000.0,0.5929983205814092,40.08547790647985
france,2014-03-01,2014,3,39581423970.0,2656776300000.0,66251300000.0,0.597443732726754,40.10149687628771
france,2014-04-01,2014,4,32520531260.0,2658879800000.0,66277300000.0,0.4906737489306293,40.11750327789454
france,2014-05-01,2014,5,29647688570.0,2664767133333.3335,66301900000.0,0.44716197529784213,40.19141432347087
france,2014-06-01,2014,6,26123835180.0,2670654466666.6665,66326500000.00001,0.3938672352679547,40.26527054294537
france,2014-07-01,2014,7,25329953140.0,2676541800000.0,66351100000.00001,0.3817563407388875,40.339071997299214
france,2014-08-01,2014,8,24721503870.0,2675106666666.6665,66374300000.00001,0.372455963678713,40.30335034292891
france,2014-09-01,2014,9,26609343590.0,2673671533333.3335,66397500000.0,0.40075821514364246,40.26765365161841
france,2014-10-01,2014,10,30760746780.0,2672236400000.0,66420700000.0,0.46311988250650776,40.23198189720976
france,2014-11-01,2014,11,38059193050.0,2675337966666.6665,66442500000.0,0.5728139827670542,40.26546211636628
france,2014-12-01,2014,12,45228682160.0,2678439533333.3335,66464300000.00001,0.6804958776365657,40.298920372791606
france,2015-01-01,2015,1,44487087120.0,2681541100000.0,66486100000.00001,0.6691186145675562,40.33235668808969
france,2015-02-01,2015,2,44491672230.0,2688909200000.0,66507466666.66667,0.6689725899949078,40.430185282454495
france,2015-03-01,2015,3,40330436220.0,2696277300000.0,66528833333.333336,0.6062098822315136,40.52795103877266
france,2015-04-01,2015,4,32568160680.0,2703645400000.0,66550200000.0,0.4893773524347034,40.62565401756869
france,2015-05-01,2015,5,27713280880.0,2713532366666.6665,66571133333.333336,0.41629576503128984,40.761396581301
france,2015-06-01,2015,6,26167227040.0,2723419333333.3335,66592066666.666664,0.3929481145401705,40.89705380320579
france,2015-07-01,2015,7,26282760200.0,2733306300000.0,66613000000.0,0.3945590230135259,41.03262576373981
france,2015-08-01,2015,8,25319312460.0,2742895333333.3335,66633466666.666664,0.3799789164003674,41.16392963695921
france,2015-09-01,2015,9,27793676220.0,2752484366666.6665,66653933333.33333,0.4169847873943924,41.295152874198976
france,2015-10-01,2015,10,35591536660.0,2762073400000.0,66674399999.99999,0.5338111278091742,41.42629554971624
france,2015-11-01,2015,11,37876989330.0,2779084600000.0,66694399999.99999,0.5679185858182997,41.668934723155175
france,2015-12-01,2015,12,39122853800.0,2796095800000.0,66714399999.99999,0.5864229281834208,41.911428417253255
france,2016-01-01,2016,1,40715812520.0,2813107000000.0,66734399999.99999,0.6101173086144478,42.15377676280899
france,2016-02-01,2016,2,39029577850.0,2823813400000.0,66755266666.666664,0.5846666457777614,42.30098299360151
france,2016-03-01,2016,3,40630040910.0,2834519800000.0,66776133333.33333,0.6084515362275145,42.44809722435761
france,2016-04-01,2016,4,34775629490.0,2845226200000.0,66797000000.0,0.5206166368250071,42.59511954129677
france,2016-05-01,2016,5,29067798250.0,2856386566666.6665,66818733333.333336,0.43502468244933307,42.74828965130537
france,2016-06-01,2016,6,27054041840.0,2867546933333.3335,66840466666.666664,0.4047554301934856,42.90136015407832
france,2016-07-01,2016,7,26825393580.0,2878707300000.0,66862200000.0,0.4012041718639231,43.05433114674659
france,2016-08-01,2016,8,26276836040.0,2890717033333.3335,66884833333.333336,0.3928668837230164,43.21932027440202
france,2016-09-01,2016,9,28440107130.0,2902726766666.6665,66907466666.66667,0.4250662675914596,43.38419777762721
france,2016-10-01,2016,10,35420187090.0,2914736500000.0,66930100000.00001,0.5292116266074606,43.54896376966417
france,2016-11-01,2016,11,40431341810.0,2923051166666.6665,66953566666.66667,0.6038713667233062,43.65788578850915
france,2016-12-01,2016,12,44573434470.0,2931365833333.3335,66977033333.333336,0.6655032665923791,43.76673148158747
france,2017-01-01,2017,1,47893787250.0,2939680500000.0,67000500000.0,0.7148273109902165,43.87550092909754
france,2017-02-01,2017,2,38835037610.0,2948576366666.6665,67025366666.66667,0.5794080590880766,43.99194683008074
france,2017-03-01,2017,3,36813315410.0,2957472233333.3335,67050233333.333336,0.5490408247647162,44.108306359361414
france,2017-04-01,2017,4,34960132790.0,2966368100000.0,67075100000.00001,0.5212088060994318,44.22457961300095
france,2017-05-01,2017,5,28736141620.0,2978288433333.3335,67101300000.00001,0.42825014746361095,44.38495876135534
france,2017-06-01,2017,6,27797090480.0,2990208766666.6665,67127500000.0,0.41409393288890545,44.545212717093094
france,2017-07-01,2017,7,28173313570.0,3002129100000.0,67153700000.0,0.4195347921261226,44.705341626745806
france,2017-08-01,2017,8,26528753080.0,3013574533333.3335,67181300000.0,0.39488299690538886,44.85734175035811
france,2017-09-01,2017,9,28427330180.0,3025019966666.6665,67208900000.0,0.4229697284139452,45.00921703325998
france,2017-10-01,2017,10,32868255670.0,3036465400000.0,67236500000.0,0.48884542874777837,45.1609676291895
france,2017-11-01,2017,11,42341470710.0,3041586233333.3335,67265500000.0,0.6294678655477176,45.21762617290191
france,2017-12-01,2017,12,43754703770.0,3046707066666.6665,67294500000.0,0.6501973232582158,45.27423588356651
france,2018-01-01,2018,1,45969381180.0,3051827900000.0,67323500000.0,0.6828132996650501,45.3307968242887
france,2018-02-01,2018,2,37577094070.0,3067550433333.3335,67351800000.0,0.5579226400779193,45.54518859679079
france,2018-03-01,2018,3,35883143840.0,3083272966666.6665,67380099999.99999,0.5325480941702373,45.75940027792578
france,2018-04-01,2018,4,34242133459.999996,3098995500000.0,67408399999.99999,0.5079802140386065,45.97343209451642
france,2018-05-01,2018,5,28404342880.0,3114743633333.3335,67435999999.99999,0.42120444391719564,46.188143326017766
france,2018-06-01,2018,6,27593384550.0,3130491766666.6665,67463600000.0,0.40901144543131407,46.40267887670783
france,2018-07-01,2018,7,27667827110.0,3146239900000.0,67491200000.0,0.40994717992864255,46.617038962116546
france,2018-08-01,2018,8,26357523300.0,3169086400000.0,67518100000.0,0.39037714775741617,46.93684212085352
france,2018-09-01,2018,9,27977187920.0,3191932900000.0,67544999999.99999,0.41420072425790216,47.25639055444519
france,2018-10-01,2018,10,31855381280.0,3214779400000.0,67571899999.99999,0.4714294148899173,47.57568456710556
france,2018-11-01,2018,11,40810792060.0,3243686300000.0,67598166666.666664,0.6037263149641633,47.98482651156713
france,2018-12-01,2018,12,42412763940.0,3272593200000.0,67624433333.33333,0.6271810623674974,48.39365061839089
france,2019-01-01,2019,1,44927256370.0,3301500100000.0,67650700000.0,0.6641063044432652,48.802157257796296
france,2019-02-01,2019,2,36849335630.0,3330744666666.6665,67675233333.333336,0.5445025279558203,49.216596716573314
france,2019-03-01,2019,3,35370043980.0,3359989233333.3335,67699766666.666664,0.5224544444023195,49.630735802634476
france,2019-04-01,2019,4,33879224390.000004,3389233800000.0,67724300000.0,0.5002521161532862,50.044574842412544
france,2019-05-01,2019,5,28086557770.0,3410057700000.0,67747133333.333336,0.4145792801565035,50.33508478095506
france,2019-06-01,2019,6,27264141170.0,3430881600000.0,67769966666.666664,0.40230418444945376,50.62539895991292
france,2019-07-01,2019,7,27237948110.0,3451705500000.0,67792800000.0,0.4017823147885911,50.91551757708783
france,2019-08-01,2019,8,26239622120.0,3464186733333.3335,67813966666.666664,0.3869353675914352,51.0836764697931
france,2019-09-01,2019,9,27599713490.0,3476667966666.6665,67835133333.333336,0.4068645867382389,51.25173042091266
france,2019-10-01,2019,10,31377771610.0,3489149200000.0,67856300000.0,0.4624150095127497,51.41967952865099
france,2019-11-01,2019,11,39607254040.0,,,,
france,2019-12-01,2019,12,41665074890.0,,,,
germany,2000-01-01,2000,1,103420781300.0,2215883800000.0,81452000000.0,1.2697144490006385,27.204780729754948
germany,2000-02-01,2000,2,92867029860.0,2222966900000.0,81452666666.66667,1.1401349232683193,27.291517773103397
germany,2000-03-01,2000,3,89124675810.0,2230050000000.0,81453333333.33333,1.0941808292273696,27.378253396627926
germany,2000-04-01,2000,4,72297976100.0,2237133100000.0,81454000000.0,0.8875927038573919,27.464987600363397
germany,2000-05-01,2000,5,61903313400.0,2239516500000.0,81455666666.66667,0.7599632528123682,27.49368572679617
germany,2000-06-01,2000,6,57336016450.0,2241899900000.0,81457333333.33333,0.7038778966084495,27.52238267886665
germany,2000-07-01,2000,7,58268983970.0,2244283300000.0,81459000000.0,0.7153167111062007,27.551078456646902
germany,2000-08-01,2000,8,55276769030.0,2245921966666.6665,81460000000.0,0.6785756080284803,27.5708564530649
germany,2000-09-01,2000,9,62599308250.0,2247560633333.3335,81461000000.0,0.7684573998600557,27.590633963900927
germany,2000-10-01,2000,10,75068330130.0,2249199300000.0,81462000000.0,0.9215134679973485,27.610410989172866
germany,2000-11-01,2000,11,84820935460.0,2271148933333.3335,81466666666.66667,1.041173512193126,27.878260229132568
germany,2000-12-01,2000,12,92885689980.0,2293098566666.6665,81471333333.33333,1.14010273527703,28.146078784357687
germany,2001-01-01,2001,1,102940513900.0,2315048200000.0,81476000000.0,1.2634458478570376,28.41386666012077
germany,2001-02-01,2001,2,93508307170.0,2321256100000.0,81486000000.0,1.1475383154161451,28.486563336033182
germany,2001-03-01,2001,3,89635762370.0,2327464000000.0,81496000000.0,1.0998792869588692,28.559242171394914
germany,2001-04-01,2001,4,77528873400.0,2333671900000.0,81506000000.0,0.9512044929207666,28.631903172772557
germany,2001-05-01,2001,5,61385736970.0,2338072100000.0,81514333333.33333,0.7530667854324189,28.682956780607093
germany,2001-06-01,2001,6,59148568840.0,2342472300000.0,81522666666.66667,0.7255475226521867,28.73399995093389
germany,2001-07-01,2001,7,53718066840.0,2346872500000.0,81531000000.0,0.6588667726386283,28.78503268695343
germany,2001-08-01,2001,8,53952888170.0,2352276000000.0,81539666666.66667,0.6616765848523622,28.848241551146884
germany,2001-09-01,2001,9,64041645280.0,2357679500000.0,81548333333.33333,0.7853213261664862,28.911436980114043
germany,2001-10-01,2001,10,71417715340.0,2363083000000.0,81557000000.0,0.8756785480093677,28.97461897813799
germany,2001-11-01,2001,11,93074161150.0,2365273966666.6665,81561000000.0,1.141160127389316,29.000060895117354
germany,2001-12-01,2001,12,102454484000.0,2367464933333.3335,81565000000.0,1.256108428860418,29.02550031672082
germany,2002-01-01,2002,1,97864218970.0,2369655900000.0,81569000000.0,1.199772204759161,29.050937243315474
germany,2002-02-01,2002,2,83932842120.0,2378834466666.6665,81572333333.33333,1.0289376151227745,29.162270704528087
germany,2002-03-01,2002,3,86460146070.0,2388013033333.3335,81575666666.66667,1.059876671597331,29.273595067156464
germany,2002-04-01,2002,4,77775533540.0,2397191600000.0,81579000000.0,0.9533768928278111,29.384910332315915
germany,2002-05-01,2002,5,65014932010.0,2408024700000.0,81580000000.0,0.796946947903898,29.517341260112772
germany,2002-06-01,2002,6,57317174370.0,2418857800000.0,81581000000.0,0.7025799434917444,29.649768941297605
germany,2002-07-01,2002,7,57730049650.0,2429690900000.0,81582000000.0,0.7076321939888701,29.782193375989802
germany,2002-08-01,2002,8,54668100030.0,2435643600000.0,81582666666.66667,0.6700945465948649,29.854915259777403
germany,2002-09-01,2002,9,65234017190.0,2441596300000.0,81583333333.33333,0.799599802124617,29.927635955056182
germany,2002-10-01,2002,10,80487465020.0,2447549000000.0,81584000000.0,0.9865594359188076,30.000355461855264
germany,2002-11-01,2002,11,85177657530.0,2441638733333.3335,81582333333.33333,1.0440698868219018,29.928522923672205
germany,2002-12-01,2002,12,96716864060.0,2435728466666.6665,81580666666.66667,1.1855365739431727,29.85668745045803
germany,2003-01-01,2003,1,100929641000.0,2429818200000.0,81579000000.0,1.2372012527733853,29.784849042032874
germany,2003-02-01,2003,2,98817463670.0,2435930000000.0,81572666666.66667,1.211404110077722,29.86208615631053
germany,2003-03-01,2003,3,86094327830.0,2442041800000.0,81566333333.33333,1.0555130322968218,29.939335264958174
germany,2003-04-01,2003,4,75952247270.0,2448153600000.0,81560000000.0,0.9312438360716038,30.016596370769985
germany,2003-05-01,2003,5,64351707020.0,2462139966666.6665,81553333333.33333,0.7890751289953405,30.190549742499794
