country,date,co2_quarterly_stat,pop_quarterly_stat,gdp_quarterly_stat,co2_quarterly_cap_stat,gdp_quarterly_cap_stat
Belgium,2005-01,0.057308650272791084,0.00028569124586397265,0.00162845005153045,-0.2728415719990275,0.0013427588056664774
Belgium,2005-04,-0.014685582365068228,9.345672714289321e-05,0.0036448434338431923,-0.33002033032008593,0.00355138670669497
Belgium,2005-07,0.004184909493584854,-2.3353238169931956e-06,0.002699717782327582,0.15643816492445917,0.002702053106148128
Belgium,2005-12,-0.0036935531279489453,0.00018809358225979622,0.006291041062397085,0.4367739973593652,0.006102947480139065
Belgium,2006-01,0.020765017949067044,-2.93654203531446e-06,0.0002766079157083823,-0.18491152546230138,0.00027954445774369674
Belgium,2006-04,-0.04923681957423298,-9.780766493605597e-05,-0.004971209481499983,-0.4728469306204165,-0.004873401816565703
Belgium,2006-07,-0.03506062738483706,-2.601953909220356e-06,0.0002540396107981735,0.24719315474879444,0.0002566415647056175
Belgium,2006-12,-0.10122159990043045,0.00018654960199171455,-0.004087523018071693,0.35433790242381547,-0.0042740726200598544
Belgium,2007-01,-0.09584479913782218,9.116049665180981e-05,0.004678973641755846,-0.198267033665378,0.004587813145098707
Belgium,2007-04,-0.07808581223234157,9.063852172630504e-05,-0.009544772446883343,-0.3018047651440937,-0.009635410968604319
Belgium,2007-07,-0.03381350959063312,-3.913070024452736e-06,0.00478510114853492,0.16139714148700524,0.004789014218559373
Belgium,2007-12,-0.023368917353039365,-0.000285415958568791,-0.0006896463400352104,0.4144558088431104,-0.00040423038147352486
Belgium,2008-01,-0.05584935830583504,9.08360801226138e-05,0.003206968864141402,-0.3155717500236763,0.00311613278402767
Belgium,2008-04,-0.00819079941449985,0.0003708380510651921,-0.0029168571939521826,-0.2501587117998735,-0.0032876952450209274
Belgium,2008-07,0.033299077326621074,0.00018192666911431843,-0.004899347875760185,0.15008522078131648,-0.005081274544872727
Belgium,2008-12,0.015551745901902336,-9.849018007201948e-05,-0.02181826163963052,0.37782337295584345,-0.021719771459562054
Belgium,2009-01,-0.11382691164164171,-0.0008409919896550377,0.008974465407412424,-0.2957047961334959,0.009815457397069238
Belgium,2009-04,-0.0746756171365277,0.0008328977112377345,0.010343500494055746,-0.3052476839479339,0.009510602782821564
Belgium,2009-07,-0.027848664069079376,-0.00019000014295755818,0.01615404321682945,0.25505621150018,0.01634404335978168
Belgium,2009-12,0.002579569062216791,0.0002728513689831402,-0.002492461164756321,0.3378528807206618,-0.0027653125337412376
Belgium,2010-01,0.09552772556397926,-9.743748623947113e-05,-0.0017702581764353909,-0.13555851231200688,-0.0016728206901905907
Belgium,2010-04,0.07262206204049093,0.00017891916851198175,0.004975359676290481,-0.41774686581614306,0.00479644050777317
Belgium,2010-07,0.033267059403954136,8.596302072660933e-05,-0.010194537467754117,0.14485792628321736,-0.01028050048847362
Belgium,2010-12,0.021734693416338047,-9.757103877916506e-05,0.0012157919293045438,0.4420906005722346,0.0013133629680819325
Belgium,2011-01,-0.006816027400947888,0.0040005433365841725,-0.0030482374203018026,-0.33649981210980695,-0.007048780756889528
Belgium,2011-04,-0.07236681965092018,-0.004293282666569809,-0.00023837920321057027,-0.2824946625149226,0.004054903463361015
Belgium,2011-07,-0.07361742304385999,0.0003575429647355577,0.0016595814024249478,0.21420979334272217,0.00130203843768939
Belgium,2011-12,-0.07954688277186861,-0.0014507909813517017,-0.0030773574362221723,0.37449681742206276,-0.0016265664548704706
Belgium,2012-01,0.0007409044798585285,0.0006307523583046759,0.005548081767212665,-0.21095929350172737,0.004917329408907989
Belgium,2012-04,0.03750555526140076,-0.00027289535570318435,-0.004531893667223841,-0.34766502735117444,-0.004258998311522433
Belgium,2012-07,-0.01734148898631105,-1.8264812240431638e-06,0.0037344571961384077,0.16325634280919243,0.003736283677364227
Belgium,2012-12,-0.020239021719881123,8.802974183907963e-05,-0.0024213328717053173,0.38998721386194923,-0.0025093626135426206
Belgium,2013-01,-0.006813886474741793,-0.00018151923967479888,-0.002965302863657371,-0.11915176257986881,-0.0027837836239861247
Belgium,2013-04,-0.05463250375074935,-0.0005394536493845692,0.00581867505994893,-0.47827224551937997,0.006358128709337052
Belgium,2013-07,-0.10310147797209623,0.0005369753293358315,-0.0026488700836324597,0.14375655702925272,-0.0031858454129700675
Belgium,2013-12,-0.14419196383463984,-0.00035941780351222974,-0.0008828552673350032,0.4497309356957788,-0.0005234374638245498
Belgium,2014-01,-0.1133977387989411,-8.006217520062364e-07,-0.0013405411096876207,-0.26061375725322966,-0.0013397404879338382
Belgium,2014-04,-0.034290919657951946,0.0005349629435080772,-0.0004549782732361507,-0.23901031401970474,-0.0009899412167406751
Belgium,2014-07,-0.02963733174259886,-0.00018034088365226353,0.003448125502018229,0.14029444596546603,0.003628466385663387
Belgium,2014-12,-0.02478459863161575,0.0001765204866295278,-0.0045881670020264664,0.3730686511497191,-0.0047646874886471124
Belgium,2015-01,0.005665013936425822,8.687153600916986e-05,-0.0018485688064195926,-0.1848185332223784,-0.0019354403424394206
Belgium,2015-04,-0.011446974944067989,-2.2838653990220337e-06,0.010192269222407901,-0.3954972402900181,0.010194553087814029
Belgium,2015-07,0.012373901203570625,-9.090981657067232e-05,-0.00335899995261002,0.20427829117268037,-0.003268090136041124
Belgium,2015-12,-0.0333502869458151,0.00017499555524835841,0.0024969145107860413,0.3203551837515103,0.0023219189555359065
Belgium,2016-01,-0.11771787569090364,-0.00035601919784156166,-0.0009951510208665582,-0.15762066321740398,-0.0006391318230232201
Belgium,2016-04,-0.05953982231994104,-0.0001781004320164925,0.009835214224533928,-0.336087956620699,0.010013314656552197
Belgium,2016-07,-0.0009706798533422045,-1.1225601532771634e-06,-0.011402039118038942,0.14468574401438494,-0.011400916557885665
Belgium,2016-12,0.0843980910951494,-0.00017734716600870115,0.0025837121912175576,0.4763484935401616,0.002761059357222706
Belgium,2017-01,0.07080828931747263,-8.882408158328303e-05,-0.0019183665316830911,-0.359484306519561,-0.0018295424500962554
Belgium,2017-04,0.03675697699978997,0.00035123689002602987,-0.006066580285953194,-0.25928809850623935,-0.006417817175982776
Belgium,2017-07,-0.006970158212155297,-0.00017702331562574614,-0.0011254497796251428,0.13061530550318468,-0.0009484264639993967
Belgium,2017-12,0.014399840088131555,-9.341674385154874e-07,0.010544694272933697,0.4383432393160174,0.010545628440373989
Belgium,2018-01,-0.033958636946113785,0.00026212169485972936,-0.004885197863853108,-0.25472225871575804,-0.005147319558711061
Belgium,2018-04,0.0019793165586641237,-8.907607956487595e-05,0.0050482895806567285,-0.3111140175368261,0.0051373656602216045
Belgium,2018-07,-0.044936429396802424,0.00017363613710230652,-0.004004309874321876,0.12116004575875416,-0.004177946011429512
Belgium,2018-12,0.03530599913959165,-1.721022368172953e-06,0.008871269563840656,0.44769007482099177,0.008872990586215934
Belgium,2019-01,0.0012332987455749844,-1.7165157046861168e-06,-0.0062874321174284376,-0.2722900948299519,-0.006285715601732633
Belgium,2019-04,0.007683815988226428,0.0002596006353812186,0.005834451845124988,-0.2960024400514305,0.0055748512097526515
Belgium,2019-07,-0.004073342589947515,-0.0003503441882948266,0.00015183553521680437,0.1268272898217001,0.0005021797235080783
Belgium,2019-12,-0.05578729705702301,0.00025912588352383636,0.0006257761925425598,0.4359552246017333,0.00036665030901694706
Bulgaria,2003-01,0.07222706335731388,0.0005712877041048614,0.0005823168265486345,-0.03279691050491185,1.102912244199672e-05
Bulgaria,2003-04,0.11497004275127054,-0.00020564427570413102,-0.0057966712344779125,-0.1966645103444017,-0.0055910269587737815
Bulgaria,2003-07,0.1332331358046055,-0.0005007593789301268,0.002780888367833967,0.13420263146521805,0.0032816477467640937
Bulgaria,2003-12,0.09452790868087746,0.00035551871670591595,0.008543709344333905,0.010990769080832075,0.008188190627624437
Bulgaria,2004-01,0.09191064852037556,0.000588032868401811,-0.007691049825407248,-0.01763261393172333,-0.00827908269380373
Bulgaria,2004-04,0.03568947503736908,-0.00023193702423185414,0.010694539115657875,-0.15135374723455086,0.010926476139887953
Bulgaria,2004-07,0.009308406872730046,-0.0006185849199873417,0.0007159792265198917,0.11912139422226165,0.0013345641465072333
Bulgaria,2004-12,-0.003068318349498611,0.0003190644855060043,-0.002940614621575577,0.12343575452840005,-0.003259679107081581
Bulgaria,2005-01,0.10441343384789548,0.000565455383442881,0.007517122814341803,-0.08619079742782199,0.006951667430898922
Bulgaria,2005-04,0.08620675023946589,-0.00029761054135235554,-0.007910719875727779,-0.15503842675877144,-0.007613109334375423
Bulgaria,2005-07,0.11381560471901864,-0.0006089657170686991,-0.0011034506057541194,0.1461834916908057,-0.0004944848886854203
Bulgaria,2005-12,0.06991543282579471,0.00021706984763270043,0.0012076794954190007,0.061689866172918384,0.0009906096477845239
Bulgaria,2006-01,0.03200716083323485,0.0006200555563253829,-0.004210334563786944,-0.02685377845646486,-0.004830390120108774
Bulgaria,2006-04,0.0033838335490550264,-0.00026042949972193696,0.006414446457597478,-0.1873247804120074,0.006674875957317639
Bulgaria,2006-07,-0.002993601666481993,-0.000573374470596022,0.0029681011114810474,0.1565211386255284,0.003541475582075293
Bulgaria,2006-12,0.015336118211269678,0.00041360473246676577,-0.005424681774609752,0.035639838158359805,-0.005838286507072965
Bulgaria,2007-01,0.0419903738815961,0.0004934805003102838,0.004533962528206814,-0.009213525771055386,0.004040482027894754
Bulgaria,2007-04,0.08647037829573634,-0.000339904073991093,0.004739372536132436,-0.13342003144097836,0.005079276610121752
Bulgaria,2007-07,0.11407834739320677,-0.0005371539096010736,-0.008142588296401243,0.10216792789520512,-0.00760543438679484
Bulgaria,2007-12,0.1302128206498061,0.0003896742864188951,0.00873213028717501,0.11189164888661784,0.008342456000750786
Bulgaria,2008-01,0.029317425863403912,0.0006532162174543998,-0.00532948375398945,-0.20330842630483992,-0.005982699971440297
Bulgaria,2008-04,0.04989055927496011,-0.0003675023694373891,-0.003984052384016223,-0.03350000673272291,-0.003616550014582387
Bulgaria,2008-07,0.0446223820604601,-0.0005393655770369321,0.0005265000611878179,0.12027258092471127,0.0010658656382283027
Bulgaria,2008-12,0.05824941890623592,0.00048395237425147286,-0.011927710688087956,0.08031819770658166,-0.012411663062342981
Bulgaria,2009-01,-0.12150423668922272,0.0005908060459915987,-0.05651338906550052,-0.2202052213873671,-0.057104195111488565
Bulgaria,2009-04,-0.1523985932039622,-0.0005399741847398332,0.04485040542946095,-0.038185936646272955,0.04539037961419723
Bulgaria,2009-07,-0.14737317682657647,-0.0010165868874310036,0.01607830994407422,0.19288412393449172,0.017094896831505224
Bulgaria,2009-12,-0.11655055827852578,0.0003525820273040381,-0.04383850341260498,0.06149806303418931,-0.04419108543990724
Bulgaria,2010-01,-0.06469272552290661,0.0005000002103479062,0.05324724464362873,0.011815168726469372,0.05274724443328083
Bulgaria,2010-04,-0.13497124033845864,-0.0004653642157546045,-0.003010236495075702,-0.25543091887038377,-0.002544872279317545
Bulgaria,2010-07,-0.1113835191432564,-0.001012550667310208,-0.008868146035258206,0.19650956066366854,-0.007855595367953327
Bulgaria,2010-12,-0.16285529346577476,0.000512304561880228,0.0004364330414539097,0.036709523093434504,-7.587152042454193e-05
Bulgaria,2011-01,0.07099289930488695,-0.007482252892518915,-0.009428570705505734,0.09014700989831725,-0.001946317812988596
Bulgaria,2011-04,0.001007059530852672,-0.00040702739429931967,0.012966762260727904,-0.33729451425255985,0.013373789655029
Bulgaria,2011-07,0.0033755157235155764,0.008262534552065048,-0.007586231503076135,0.1838249767623129,-0.01584876605513763
Bulgaria,2011-12,-0.014252105783729263,-8.514989987951083e-05,-0.004658240846790562,0.060891222280797574,-0.0045730909469163805
Bulgaria,2012-01,0.1286132808559124,0.00044715891966795596,0.0052633862501529904,-0.05956856611415595,0.004816227330488587
Bulgaria,2012-04,0.06745926641420041,9.36033311162987e-05,-0.012586713901900026,-0.2428389152434789,-0.012680317233019878
Bulgaria,2012-07,0.07688164843509426,-0.000426507604679216,0.004880886657648631,0.2628704411143412,0.005307394262327847
Bulgaria,2012-12,0.08760903577614698,0.00027125130293192967,-0.0018244579384791848,0.0628843990787219,-0.002095709241409338
Bulgaria,2013-01,-0.052310360313963855,0.0009866640199085452,-0.0013472430728249662,-0.13931827851425405,-0.0023339070927299588
Bulgaria,2013-04,-0.08599072682194375,-0.00019261551840443758,0.0026923312303033242,-0.14946463798560283,0.002884946748704209
Bulgaria,2013-07,-0.07740296162965876,-0.0011148284452957569,0.010286147362183584,0.23887997014191875,0.011400975807477565
Bulgaria,2013-12,-0.04950176593460398,-8.614458670663794e-05,-0.0027481663344666174,0.056621402744792104,-0.002662021747758203
Bulgaria,2014-01,-0.18894374372736422,0.0012114902213031797,0.006058415354040392,-0.08588990670332142,0.004846925132737212
Bulgaria,2014-04,-0.12731273950356936,0.00019281776388879734,-0.0014192977509388527,-0.13682137739419198,-0.0016121155148294264
Bulgaria,2014-07,-0.08636546454520655,-0.0020193605035263573,-0.010425558590068107,0.17342314255246805,-0.008406198086538197
Bulgaria,2014-12,-0.07791312888107527,7.678046718950782e-05,0.0036652472135934033,0.0282343526195028,0.003588466746402119
Bulgaria,2015-01,-0.03706299930972179,0.002078506117962675,-0.004231217986067293,-0.028802119405231807,-0.0063097241040281915
Bulgaria,2015-04,0.007760647622319539,-0.0001251537088187149,0.004711542998606433,-0.23864664084285347,0.004836696707419819
Bulgaria,2015-07,0.030246708273985234,-0.0011961371164872503,0.013146931720104504,0.2413024843457714,0.014343068836595307
Bulgaria,2015-12,0.029907316565765285,-0.0011325179680898856,-0.006882473016386115,0.04146271598985929,-0.005749955048296229
Bulgaria,2016-01,-0.014235543417822072,0.001068798002780369,0.0056631704501128866,-0.18320388077249394,0.00459437244733607
Bulgaria,2016-04,-0.015024781924353192,0.0011444401345936939,0.008801564854447719,-0.10744807216154267,0.007657124719848696
Bulgaria,2016-07,0.09089062336720488,-0.0011627229075106271,-0.014947789764651276,0.34563250840221926,-0.013785066857138872
Bulgaria,2016-12,0.13180219469606413,-0.0011830419420437721,0.004143414060308714,-0.007285533862567417,0.0053264560023524865
Bulgaria,2017-01,0.13500718427929215,0.0010618322351092502,-0.006186132944229428,-0.12344683046276184,-0.007247965179338678
Bulgaria,2017-04,0.009005403349235053,0.0009833883956247291,-0.002158905880243367,-0.2668187185392098,-0.0031422942758698724
Bulgaria,2017-07,-7.432277200791759e-06,-0.0010876914816719818,0.002102031393668824,0.28948041883423703,0.003189722875342582
Bulgaria,2017-12,0.04749631608602911,-0.000683551211681177,0.0002747326055292376,0.08551126828803235,0.000958283817212191
Bulgaria,2018-01,0.017774825708695374,0.0010002987732473656,0.0032045530709154946,-0.10494915080107381,0.002204254297668129
Bulgaria,2018-04,-0.02667290758886054,0.0010480002950465916,0.0005602156848709683,-0.25454603776694373,-0.00048778461017917607
Bulgaria,2018-07,-0.0509357493375191,-0.00045502988072421147,-0.00018080746075099796,0.2607462686589097,0.0002742224199767662
Bulgaria,2018-12,-0.014254304079809543,-0.0017667304255066796,0.008797802005084066,0.10304121545363865,0.010564532430587192
Bulgaria,2019-01,0.09061717664869562,0.0004917957943018081,-0.00954999931036582,-0.11443684309321955,-0.010041795104667628
Bulgaria,2019-04,0.06325004273316281,0.001854003156372741,0.010674774671382892,-0.24039624982735752,0.008820771515013703
Bulgaria,2019-07,-0.06383871607467029,-0.0006296602884336977,-0.002656491967176322,0.2453778208908418,-0.002026831678746177
Bulgaria,2019-12,-0.07295111849638758,-0.0017648983705420562,-0.0007372862281371795,0.11127267895204951,0.001027612142406653
Croatia,2003-01,0.11999603147708271,0.0,-0.00109660267305145,-0.16991156104429617,-0.0010966026730550027
Croatia,2003-04,0.19310257889864602,2.322637587326426e-05,0.003461538558848787,-0.6207065838186263,0.0034383121829808516
Croatia,2003-07,0.16574510329239267,-5.394529267732651e-10,-0.003646601834471852,0.3198629882878137,-0.003646601295022478
Croatia,2003-12,0.19883712415786725,-5.394245050638347e-10,0.0015420863509874039,0.4551074274695259,0.0015420868904154617
Croatia,2004-01,0.20480317576858909,0.0001393366801156759,0.010240203657328806,-0.1984609885640276,0.01010086697721313
Croatia,2004-04,0.11314577520086289,0.0001392687445811447,-0.011595431702470904,-0.5633408638877629,-0.011734700447055602
Croatia,2004-07,0.12998500153322823,-2.329858424587883e-05,-0.0036809153258694494,0.3062941096459174,-0.003657616741621794
Croatia,2004-12,0.0068797022920410456,2.312349013777748e-05,0.005967808115279638,0.4282123096216127,0.005944684625141861
Croatia,2005-01,0.12714955060877742,-9.287040881922337e-05,-0.03654912603359506,-0.15190498239585293,-0.036456255624775835
Croatia,2005-04,0.07497686317464058,-0.00011600577862402872,0.05823629579121814,-0.5957209344819283,0.05835230156984217
Croatia,2005-07,0.09930771767223767,-8.607223378476192e-09,-0.015092409379583671,0.3291720436042583,-0.015092400772358516
Croatia,2005-12,0.08431362454052937,-8.60563176274809e-09,0.009229471538272804,0.44631018020436936,0.009229480143899238
Croatia,2006-01,0.04644791308123786,-2.319620330304417e-05,0.0009223736304200258,-0.1927599831685714,0.0009455698337266227
Croatia,2006-04,0.02046507152077659,-4.839096234832141e-09,0.00485003918292648,-0.608800482704829,0.004850044022024491
Croatia,2006-07,0.048474563737755716,-2.3189749683183436e-05,-0.00570757216777551,0.3738785112754859,-0.005684382418095879
Croatia,2006-12,-0.0006191031806075387,2.3181686021445103e-05,-0.007848346955299235,0.3779810861087351,-0.007871528641317127
Croatia,2007-01,-0.05166253655313291,0.00023178784835842237,0.00907106681383496,-0.2005032061864327,0.008839278965474762
Croatia,2007-04,0.05866769437689889,-0.0008345444920863088,-0.015477412401416757,-0.4009933863485365,-0.014642867909330448
Croatia,2007-07,0.09350746920906872,0.0005332035225027454,-0.004535413738164351,0.23024715144130498,-0.005068617260668873
Croatia,2007-12,0.1776124770228673,-0.00023191632562813425,-0.0021892437722819125,0.4777325824190088,-0.001957327446648449
Croatia,2008-01,-0.033175299831764704,2.314563627336952e-05,0.025177772537862353,-0.4469137831093745,0.025154626901581878
Croatia,2008-04,0.04298075979819238,0.0005103143632823048,-0.017438300172642585,-0.3094034181392473,-0.017948614535921337
Croatia,2008-07,0.056170914053568666,-0.0005566900945641606,-0.014795585393006405,0.26676281971701704,-0.014238895298440468
Croatia,2008-12,0.008911340158379133,0.00020874916734570093,-0.018801088608551453,0.3856516942808297,-0.019009837775900706
Croatia,2009-01,-0.08700387619918892,-0.0004176937168676176,-0.023924054294422348,-0.24102112811738957,-0.023506360577552954
Croatia,2009-04,-0.08444201943099117,0.0002551797450642823,0.048029048962330734,-0.5105785941632213,0.047773869217270004
Croatia,2009-07,-0.06270498872184582,-0.00011614856555119957,-0.019892837652154327,0.3931466440322989,-0.019776689086608457
Croatia,2009-12,-0.009412311259206163,-0.0004183310348366831,0.016766880599483613,0.40997824558308993,0.017185211634320297
