date,co2
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,-0.2021711219161908
2002-02-01,-0.1589202809424748
2002-03-01,-0.2111637530031203
2002-04-01,-0.06538235303304418
2002-05-01,-0.035929460175310624
2002-06-01,0.18706506392519628
2002-07-01,-0.10674610424283415
2002-08-01,-0.12044233431097595
2002-09-01,-0.0703398824601642
2002-10-01,0.08205205289015538
2002-11-01,-0.048245935114184846
2002-12-01,-0.12132392275119486
2003-01-01,0.23432237918424192
2003-02-01,0.0008145262222427618
2003-03-01,-0.03710282263956444
2003-04-01,0.0781418103515108
2003-05-01,0.07055500641822476
2003-06-01,-0.5307356573612836
2003-07-01,0.043219807882120875
2003-08-01,0.07074604418783537
2003-09-01,0.04401818514791955
2003-10-01,0.013995462974317974
2003-11-01,0.10739244281792182
2003-12-01,0.1130532558227415
2004-01-01,-0.1590207802746555
2004-02-01,0.27420057715255197
2004-03-01,0.3712662635171249
2004-04-01,-0.0478988630959023
2004-05-01,-0.1491146857447987
2004-06-01,0.30040421437966813
2004-07-01,-0.026639891255182846
2004-08-01,-0.048584806919929946
2004-09-01,-0.000402156577379742
2004-10-01,-0.10730399310373784
2004-11-01,-0.12295524537697133
2004-12-01,-0.08701278402147494
2005-01-01,0.05964871401523553
2005-02-01,-0.12776836119168777
2005-03-01,-0.25056719123793414
2005-04-01,0.10648876520569317
2005-05-01,0.21097334418407598
2005-06-01,-0.025992796367571458
2005-07-01,0.06138223265906717
2005-08-01,0.12643463111120568
2005-09-01,-0.020944862292402888
2005-10-01,0.05284237233946243
2005-11-01,0.16676137783432665
2005-12-01,0.08533257647976811
2006-01-01,0.012300271045123878
2006-02-01,-0.042692354027106916
2006-03-01,0.1182770232506023
2006-04-01,-0.09029731913932082
2006-05-01,-0.08321040508726085
2006-06-01,0.0001965453556103114
2006-07-01,-0.10037483204047959
2006-08-01,-0.026531976934855095
2006-09-01,-0.023528806743907893
2006-10-01,-0.032255870757911254
2006-11-01,-0.07298081510013787
2006-12-01,-0.09268586763039366
2007-01-01,-0.05221254430611921
2007-02-01,-0.04587830022279604
2007-03-01,-0.18571801630311313
2007-04-01,-0.06418654686181569
2007-05-01,-0.11428121247223899
2007-06-01,0.017267745568197768
2007-07-01,0.14959611105982873
2007-08-01,-0.09037803773858144
2007-09-01,0.09892527990961497
2007-10-01,0.09814911864173226
2007-11-01,-0.09659497324858535
2007-12-01,0.04414273794825263
2008-01-01,0.00546719674759899
2008-02-01,0.008125805892174043
2008-03-01,0.05783948801692418
2008-04-01,0.13536990497428647
2008-05-01,0.014856081561841705
2008-06-01,-0.00016742947704528888
2008-07-01,-0.13181207993619637
2008-08-01,-0.021219740616427174
2008-09-01,-0.0929128438206348
2008-10-01,-0.059441841293089936
2008-11-01,0.044575857383033934
2008-12-01,-0.0014501465016962811
2009-01-01,-0.00649125835020925
2009-02-01,-0.044699464791296606
2009-03-01,-0.09216798185986264
2009-04-01,-0.19824396374117015
2009-05-01,-0.007454415373132406
2009-06-01,-0.17347879893452145
2009-07-01,-0.08388086141826179
2009-08-01,-0.08128200822165965
2009-09-01,-0.10390324271968865
2009-10-01,-0.17057945073552006
2009-11-01,-0.12360998082844787
2009-12-01,-0.05742757207689664
2010-01-01,0.02620552301879897
2010-02-01,0.07667418386417069
2010-03-01,0.13035272932273756
2010-04-01,0.09577256751111918
2010-05-01,0.04728146018744539
2010-06-01,0.12210211507712287
2010-07-01,0.07960317649921222
2010-08-01,0.1411042249510963
2010-09-01,0.07354662146908808
2010-10-01,0.14802072692957324
2010-11-01,0.17820690416998275
2010-12-01,0.10239827976872462
2011-01-01,-0.050223825560525626
2011-02-01,-0.1716478498875844
2011-03-01,-0.06831902618658248
2011-04-01,-0.07682380836954295
2011-05-01,-0.07845591815752684
2011-06-01,0.06354238402547452
2011-07-01,0.044509982508451174
2011-08-01,-0.0046472443262359775
2011-09-01,-0.03198658205971938
2011-10-01,-0.07061543001744042
2011-11-01,-0.2304450836623353
2011-12-01,-0.28948922816205425
2012-01-01,-0.08305801155194459
2012-02-01,0.17630518639001025
2012-03-01,-0.038765197042124555
2012-04-01,0.21622500837838743
2012-05-01,0.17104434518864053
2012-06-01,-0.04631599001182707
2012-07-01,-0.0020298380824037565
2012-08-01,-0.10762287490672406
2012-09-01,0.13748811739932165
2012-10-01,0.18326865184902985
2012-11-01,0.31575535404916266
2012-12-01,0.24109926580451457
2013-01-01,0.13413266553940417
2013-02-01,-0.003659409535771374
2013-03-01,0.23786621506324934
2013-04-01,-0.105402036520573
2013-05-01,-0.13456659628544898
2013-06-01,-0.0385729466786735
2013-07-01,-0.08389776353463674
2013-08-01,0.07679147068048309
2013-09-01,-0.08746837530553009
2013-10-01,-0.22431632212934716
2013-11-01,-0.16364822441054372
2013-12-01,-0.07620039286219438
2014-01-01,-0.021880648890856946
2014-02-01,-0.06524432517857548
2014-03-01,-0.25199353839285266
2014-04-01,-0.04588500933190787
2014-05-01,0.09536533611030862
2014-06-01,0.10021067669832107
2014-07-01,0.12557164799337528
2014-08-01,0.09779085899271323
2014-09-01,0.0819550460467724
2014-10-01,0.15138983928052596
2014-11-01,0.025677757878415974
2014-12-01,0.13597499674251523
