date,pop
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,0.0022698608269422493
2002-02-01,0.002292113400359952
2002-03-01,0.0023141491490896726
2002-04-01,0.002335969553431738
2002-05-01,0.0020213244341569236
2002-06-01,0.001707530354821074
2002-07-01,0.0013945838632860585
2002-08-01,0.0014831886730668487
2002-09-01,0.0015714820150254383
2002-10-01,0.001659465497038326
2002-11-01,0.0011014553871131483
2002-12-01,0.000544838122944924
2003-01-01,-1.0391584845947932e-05
2003-02-01,-0.000657338878630398
2003-03-01,-0.001302427152484853
2003-04-01,-0.001945664442999373
2003-05-01,-0.0017133863452425402
2003-06-01,-0.0014817348451821033
2003-07-01,-0.001250707408665619
2003-08-01,-0.0011293943998378353
2003-09-01,-0.0010084231500098184
2003-10-01,-0.0008877922162167096
2003-11-01,-0.000935203887253877
2003-12-01,-0.0009824883161577702
2004-01-01,-0.0010296460127339202
2004-02-01,-0.0004813259299041306
2004-03-01,6.546442812194186e-05
2004-04-01,0.0006107314841781175
2004-05-01,0.0009103534311147854
2004-06-01,0.0012089939750232759
2004-07-01,0.0015066579200961883
2004-08-01,0.0020099762237197893
2004-09-01,0.002511652139441267
2004-10-01,0.0030116937555551004
2004-11-01,0.0035867551386381535
2004-12-01,0.004160014694356562
2005-01-01,0.004731480952157696
2005-02-01,0.004943245951462671
2005-03-01,0.005154198915377606
2005-04-01,0.005364344335976767
2005-05-01,0.005395766080592779
2005-06-01,0.0054267530201741465
2005-07-01,0.0054573091841607635
2005-08-01,0.005226265239491212
2005-09-01,0.004995747424105801
2005-10-01,0.004765754481045548
2005-11-01,0.0045295698756770975
2005-12-01,0.004293957679292859
2006-01-01,0.0040589161730988366
2006-02-01,0.003315977543451254
2006-03-01,0.002575503090913145
2006-04-01,0.0018374805228731361
2006-05-01,0.002525910571089085
2006-06-01,0.0032099505999951816
2006-07-01,0.0038896407900477215
2006-08-01,0.00402893564408302
2006-09-01,0.004167370305795615
2006-10-01,0.004304952113434624
2006-11-01,0.0045513369509659896
2006-12-01,0.0047963878602974575
2007-01-01,0.005040115288089453
2007-02-01,0.006294956955034792
2007-03-01,0.007545058306900998
2007-04-01,0.008790446675522645
2007-05-01,0.006630069243303893
2007-06-01,0.004481532250807163
2007-07-01,0.002344737388355611
2007-08-01,0.0015228025141933443
2007-09-01,0.000704778721525301
2007-10-01,-0.00010936190732024897
2007-11-01,-0.0011484906007552809
2007-12-01,-0.0021827971432983873
2008-01-01,-0.003212315162658186
2008-02-01,-0.005101976775952366
2008-03-01,-0.006984258429461931
2008-04-01,-0.008859204104636476
2008-05-01,-0.00908882044439352
2008-06-01,-0.00932014776842216
2008-07-01,-0.009553158278988505
2008-08-01,-0.010519924399563507
2008-09-01,-0.01148447573870115
2008-10-01,-0.012446818532142245
2008-11-01,-0.013151662899824501
2008-12-01,-0.01385547718945368
2009-01-01,-0.01455825997337179
2009-02-01,-0.014222171129258498
2009-03-01,-0.013888402493293484
2009-04-01,-0.013556936800215524
2009-05-01,-0.012687858539711883
2009-06-01,-0.011822249592972511
2009-07-01,-0.01096009082405125
2009-08-01,-0.01029067253225513
2009-09-01,-0.009624704578193644
2009-10-01,-0.00896216823341689
2009-11-01,-0.008129560558646887
2009-12-01,-0.007300003538196265
2010-01-01,-0.006473482074675019
2010-02-01,-0.006333010928452509
2010-03-01,-0.006193418125887362
2010-04-01,-0.006054699636164784
2010-05-01,-0.005789760324883986
2010-06-01,-0.005525301324569298
2010-07-01,-0.005261321405907182
2010-08-01,-0.004273187911339349
2010-09-01,-0.0032858847560941484
2010-10-01,-0.002299410663134438
2010-11-01,-0.001951054840141353
2010-12-01,-0.0016031415220414402
2011-01-01,-0.0012556698586703163
2011-02-01,-0.0007475770049580888
2011-03-01,-0.00024006356765937653
2011-04-01,0.0002668715085381024
2011-05-01,0.0002825682855398526
2011-06-01,0.0002982130359363566
2011-07-01,0.00031380587007134864
2011-08-01,-0.00010325704067071229
2011-09-01,-0.0005200674648744297
2011-10-01,-0.000936625648735756
2011-11-01,-0.0007904221492083252
2011-12-01,-0.0006443210866606819
2012-01-01,-0.0004983223530672376
2012-02-01,-0.0005055261270356937
2012-03-01,-0.0005127251751328998
2012-04-01,-0.0005199195020004765
2012-05-01,-0.00026485973483758585
2012-06-01,-9.966197239918984e-06
2012-07-01,0.00024476127532579994
2012-08-01,0.00041232375498445606
2012-09-01,0.0005797688241617749
2012-10-01,0.0007470966075580066
2012-11-01,0.0006738038754026121
2012-12-01,0.0006005624161851131
2013-01-01,0.0005273721759468941
2013-02-01,0.0005921806929887197
2013-03-01,0.000656939025414971
2013-04-01,0.0007216472316109446
2013-05-01,0.0007203111257414463
2013-06-01,0.0007189465070993606
2013-07-01,0.0007175534424401775
2013-08-01,0.0008682567871716174
2013-09-01,0.0010188186088448958
2013-10-01,0.0011692391058026885
2013-11-01,0.0013270055898075839
2013-12-01,0.0014846198941178557
2014-01-01,0.0016420822407337
2014-02-01,0.0017842951575168797
2014-03-01,0.0019263386195902399
2014-04-01,0.0020682129215447986
2014-05-01,0.0021518009199628096
2014-06-01,0.002235248140143753
2014-07-01,0.0023185548940354295
2014-08-01,0.002336370935816845
2014-09-01,0.0023540865105307063
