date,gdp_cap
2000-01-01,28.79790664481683
2000-02-01,29.15045766590389
2000-03-01,29.50227716330514
2000-04-01,29.853367411467115
2000-05-01,30.124982456140348
2000-06-01,30.39591218110457
2000-07-01,30.666159176816464
2000-08-01,30.84809441032853
2000-09-01,31.02942356326851
2000-10-01,31.210149659153238
2000-11-01,31.45369782470667
2000-12-01,31.69677195116653
2001-01-01,31.939373421182843
2001-02-01,32.046346707355134
2001-03-01,32.15304028606308
2001-04-01,32.259455252918286
2001-05-01,32.26802859708503
2001-06-01,32.276577399941374
2001-07-01,32.285101766711435
2001-08-01,32.478683620044876
2001-09-01,32.67169714138553
2001-10-01,32.864144829891735
2001-11-01,33.326220738648516
2001-12-01,33.78692237349264
2002-01-01,34.24625585622488
2002-02-01,34.26911247241652
2002-03-01,34.291895984144126
2002-04-01,34.31460674157304
2002-05-01,34.62948795155175
2002-06-01,34.94355829260235
2002-07-01,35.25682089287074
2002-08-01,35.32187151498766
2002-09-01,35.38674541236026
2002-10-01,35.45144330418078
2002-11-01,35.38528327920712
2002-12-01,35.319314458539864
2003-01-01,35.253536014496405
2003-02-01,35.28025739206207
2003-03-01,35.30691213389121
2003-04-01,35.33350048893012
2003-05-01,35.36398083696396
2003-06-01,35.39437734936948
2003-07-01,35.424690371554135
2003-08-01,36.16136781121945
2003-09-01,36.89602735860019
2003-10-01,37.62867729341258
2003-11-01,37.64659818050876
2003-12-01,37.664470475418916
2004-01-01,37.68229437551081
2004-02-01,37.96938321270176
2004-03-01,38.255644915665826
2004-04-01,38.541083053856774
2004-05-01,38.45658934447079
2004-06-01,38.3723932310011
2004-07-01,38.28849314396448
2004-08-01,38.55850716547514
2004-09-01,38.82750503001719
2004-10-01,39.09549246304698
2004-11-01,39.17341199957799
2004-12-01,39.25104497440218
2005-01-01,39.32839296543359
2005-02-01,39.51227563274794
2005-03-01,39.69547984822731
2005-04-01,39.878009359772285
2005-05-01,39.82454225973651
2005-06-01,39.77130802363377
2005-07-01,39.718305133489906
2005-08-01,40.22386608210442
2005-09-01,40.72723946485102
2005-10-01,41.22843944949759
2005-11-01,41.790619208287794
2005-12-01,42.350452885664154
2006-01-01,42.90795513700251
2006-02-01,43.141898596607284
2006-03-01,43.37513564519934
2006-04-01,43.60766947755218
2006-05-01,43.85615344884256
2006-06-01,44.10300931342725
2006-07-01,44.348253020478616
2006-08-01,44.42292719997519
2006-09-01,44.49721556191508
2006-10-01,44.57112108868728
2006-11-01,45.41185749461373
2006-12-01,46.24825781297968
2007-01-01,47.08035550248025
2007-02-01,46.85921344024437
2007-03-01,46.6391428223177
2007-04-01,46.42013588071679
2007-05-01,46.010115179593726
2007-06-01,45.601924706452
2007-07-01,45.19555223407387
2007-08-01,45.55962549524713
2007-09-01,45.9221062283451
2007-10-01,46.28300485961123
2007-11-01,45.8933369256906
2007-12-01,45.505258047651054
2008-01-01,45.1187585250777
2008-02-01,44.759740694705975
2008-03-01,44.40176879343019
2008-04-01,44.044838257230005
2008-05-01,43.94303084223013
2008-06-01,43.84141797954211
2008-07-01,43.73999911201882
2008-08-01,43.054247689463956
2008-09-01,42.36963106337081
2008-10-01,41.686146419239115
2008-11-01,41.548192237907685
2008-12-01,41.41045766084457
2009-01-01,41.272942164096676
2009-02-01,41.26766242366272
2009-03-01,41.26239137786534
2009-04-01,41.257129005244835
2009-05-01,41.13683484083167
2009-06-01,41.016671313893255
2009-07-01,40.896638211739855
2009-08-01,40.56088403947967
2009-09-01,40.22521848788786
2009-10-01,39.88964152188256
2009-11-01,40.51631956148965
2009-12-01,41.14252018108032
2010-01-01,41.768243926013795
2010-02-01,42.05558117574719
2010-03-01,42.3427291886196
2010-04-01,42.62968815151316
2010-05-01,42.74931081130489
2010-06-01,42.868839038367355
2010-07-01,42.98827294447732
2010-08-01,42.91108011188934
2010-09-01,42.83395264967623
2010-10-01,42.75689047483527
2010-11-01,43.343492850889994
2010-12-01,43.92972732510228
2011-01-01,44.51559424347141
2011-02-01,44.83804012739318
2011-03-01,45.16026519015008
2011-04-01,45.48226965850248
2011-05-01,45.35629045528349
2011-06-01,45.23037727745871
2011-07-01,45.10453007313612
2011-08-01,45.124207018973344
2011-09-01,45.14387222993957
2011-10-01,45.16352571652925
2011-11-01,45.429087446944585
2011-12-01,45.69444081193787
2012-01-01,45.95958605664488
2012-02-01,46.1520022069286
2012-03-01,46.34428430433394
2012-04-01,46.536432488900495
2012-05-01,46.464680159829435
2012-06-01,46.39298296484234
2012-07-01,46.32134084041651
2012-08-01,46.43032959072799
2012-09-01,46.539244154471135
2012-10-01,46.64808460736623
2012-11-01,46.73236419945152
2012-12-01,46.816576735573655
2013-01-01,46.900722295729125
2013-02-01,47.11023582212522
2013-03-01,47.319573776413215
2013-04-01,47.528736379194555
2013-05-01,47.918875809257116
2013-06-01,48.30862122447213
2013-07-01,48.6979732214315
2013-08-01,48.38118572859541
2013-09-01,48.064735920945544
2013-10-01,47.748623258827344
2013-11-01,48.194714841754625
2013-12-01,48.6403060307325
2014-01-01,49.08539766724878
2014-02-01,49.56653763008396
2014-03-01,50.047069800825405
2014-04-01,50.52699533042112
2014-05-01,50.9385930959344
2014-06-01,51.349607122647924
2014-07-01,51.76003865149238
2014-08-01,52.1188006923484
2014-09-01,52.477029402936004
2014-10-01,52.83472597163303
2014-11-01,57.52381428143242
2014-12-01,62.205947372174286
2015-01-01,66.88114070717003
2015-02-01,66.98066941495611
2015-03-01,67.08003243981561
2015-04-01,67.17923019511674
2015-05-01,68.37436261629145
2015-06-01,69.56737503104267
