date,unempl
2000-01-01,0.049
2000-02-01,0.048
2000-03-01,0.047
2000-04-01,0.047
2000-05-01,0.046
2000-06-01,0.045
2000-07-01,0.044000000000000004
2000-08-01,0.043
2000-09-01,0.040999999999999995
2000-10-01,0.039
2000-11-01,0.039
2000-12-01,0.039
2001-01-01,0.04
2001-02-01,0.04
2001-03-01,0.039
2001-04-01,0.039
2001-05-01,0.04
2001-06-01,0.040999999999999995
2001-07-01,0.043
2001-08-01,0.044000000000000004
2001-09-01,0.044000000000000004
2001-10-01,0.044000000000000004
2001-11-01,0.044000000000000004
2001-12-01,0.043
2002-01-01,0.044000000000000004
2002-02-01,0.045
2002-03-01,0.047
2002-04-01,0.046
2002-05-01,0.047
2002-06-01,0.046
2002-07-01,0.044000000000000004
2002-08-01,0.044000000000000004
2002-09-01,0.047
2002-10-01,0.051
2002-11-01,0.053
2002-12-01,0.053
2003-01-01,0.05
2003-02-01,0.048
2003-03-01,0.047
2003-04-01,0.048
2003-05-01,0.047
2003-06-01,0.049
2003-07-01,0.05
2003-08-01,0.051
2003-09-01,0.05
2003-10-01,0.047
2003-11-01,0.047
2003-12-01,0.048
2004-01-01,0.051
2004-02-01,0.052000000000000005
2004-03-01,0.051
2004-04-01,0.048
2004-05-01,0.047
2004-06-01,0.045
2004-07-01,0.045
2004-08-01,0.045
2004-09-01,0.046
2004-10-01,0.047
2004-11-01,0.047
2004-12-01,0.046
2005-01-01,0.044000000000000004
2005-02-01,0.043
2005-03-01,0.046
2005-04-01,0.048
2005-05-01,0.049
2005-06-01,0.049
2005-07-01,0.048
2005-08-01,0.047
2005-09-01,0.046
2005-10-01,0.045
2005-11-01,0.045
2005-12-01,0.046
2006-01-01,0.047
2006-02-01,0.047
2006-03-01,0.047
2006-04-01,0.047
2006-05-01,0.047
2006-06-01,0.048
2006-07-01,0.05
2006-08-01,0.051
2006-09-01,0.049
2006-10-01,0.047
2006-11-01,0.046
2006-12-01,0.047
2007-01-01,0.048
2007-02-01,0.049
2007-03-01,0.05
2007-04-01,0.05
2007-05-01,0.05
2007-06-01,0.05
2007-07-01,0.049
2007-08-01,0.049
2007-09-01,0.049
2007-10-01,0.051
2007-11-01,0.052000000000000005
2007-12-01,0.053
2008-01-01,0.053
2008-02-01,0.053
2008-03-01,0.055
2008-04-01,0.055999999999999994
2008-05-01,0.059000000000000004
2008-06-01,0.064
2008-07-01,0.069
2008-08-01,0.07400000000000001
2008-09-01,0.078
2008-10-01,0.081
2008-11-01,0.085
2008-12-01,0.09
2009-01-01,0.10099999999999999
2009-02-01,0.109
2009-03-01,0.11599999999999999
2009-04-01,0.122
2009-05-01,0.127
2009-06-01,0.129
2009-07-01,0.13
2009-08-01,0.132
2009-09-01,0.13699999999999998
2009-10-01,0.138
2009-11-01,0.139
2009-12-01,0.138
2010-01-01,0.138
2010-02-01,0.13699999999999998
2010-03-01,0.139
2010-04-01,0.142
2010-05-01,0.145
2010-06-01,0.14400000000000002
2010-07-01,0.14300000000000002
2010-08-01,0.14400000000000002
2010-09-01,0.15
2010-10-01,0.156
2010-11-01,0.157
2010-12-01,0.157
2011-01-01,0.154
2011-02-01,0.151
2011-03-01,0.149
2011-04-01,0.149
2011-05-01,0.15
2011-06-01,0.152
2011-07-01,0.155
2011-08-01,0.156
2011-09-01,0.157
2011-10-01,0.156
