date,ind_prod
2000-01-01,
2000-02-01,0.0
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,0.0
2000-06-01,0.0
2000-07-01,0.0
2000-08-01,0.0
2000-09-01,0.0
2000-10-01,0.0
2000-11-01,0.0
2000-12-01,0.0
2001-01-01,0.08900000000000001
2001-02-01,0.001999999999999988
2001-03-01,-0.043
2001-04-01,-0.012999999999999998
2001-05-01,0.012999999999999998
2001-06-01,-0.05
2001-07-01,0.03
2001-08-01,-0.022
2001-09-01,0.008
2001-10-01,-0.0050000000000000044
2001-11-01,-0.015999999999999997
2001-12-01,-0.051000000000000004
2002-01-01,0.020999999999999998
2002-02-01,-0.024999999999999994
2002-03-01,0.008999999999999994
2002-04-01,0.029
2002-05-01,-0.075
2002-06-01,0.094
2002-07-01,-0.007999999999999998
2002-08-01,0.030000000000000006
2002-09-01,-0.008000000000000007
2002-10-01,0.007000000000000006
2002-11-01,0.0029999999999999957
2002-12-01,0.0040000000000000036
2003-01-01,-0.024
2003-02-01,-0.028000000000000004
2003-03-01,-0.026000000000000002
2003-04-01,-0.001999999999999995
2003-05-01,0.10700000000000001
2003-06-01,-0.049
2003-07-01,-0.023
2003-08-01,-0.021
2003-09-01,-0.003999999999999997
2003-10-01,0.0
2003-11-01,0.0029999999999999957
2003-12-01,0.017
2004-01-01,0.015
2004-02-01,0.016
2004-03-01,0.009000000000000001
2004-04-01,-0.063
2004-05-01,0.05500000000000001
2004-06-01,-0.04
2004-07-01,0.025
2004-08-01,0.011
2004-09-01,0.007000000000000003
2004-10-01,0.013999999999999992
2004-11-01,-0.010999999999999996
2004-12-01,-0.009999999999999998
2005-01-01,0.012
2005-02-01,-0.042
2005-03-01,0.013000000000000001
2005-04-01,0.026
2005-05-01,-0.119
2005-06-01,0.05299999999999999
2005-07-01,-0.009999999999999995
2005-08-01,-0.017
2005-09-01,0.07300000000000001
2005-10-01,-0.022000000000000002
2005-11-01,0.014000000000000002
2005-12-01,0.079
2006-01-01,-0.025
2006-02-01,0.015000000000000006
2006-03-01,0.0040000000000000036
2006-04-01,-0.03600000000000001
2006-05-01,0.128
2006-06-01,-0.049000000000000016
2006-07-01,-0.00399999999999999
2006-08-01,-0.02600000000000001
2006-09-01,0.038000000000000006
2006-10-01,0.0040000000000000036
2006-11-01,-0.032000000000000015
2006-12-01,0.010000000000000009
2007-01-01,0.015
2007-02-01,0.02200000000000002
2007-03-01,0.03900000000000001
2007-04-01,-0.10900000000000001
2007-05-01,0.040999999999999995
2007-06-01,-0.009000000000000008
2007-07-01,0.0020000000000000157
2007-08-01,-0.018000000000000016
