date,infl_energy
2000-01-01,
2000-04-01,-0.0036666666666666666
2000-07-01,-0.003333333333333333
2000-10-01,0.005666666666666667
2001-01-01,-0.0010000000000000005
2001-04-01,0.002666666666666667
2001-07-01,-0.006
2001-10-01,0.003333333333333333
2002-01-01,-0.0016666666666666663
2002-04-01,-0.002666666666666667
2002-07-01,-0.0023333333333333335
2002-10-01,0.008333333333333333
2003-01-01,-0.0036666666666666666
2003-04-01,0.0003333333333333333
2003-07-01,-0.006333333333333332
2003-10-01,0.007666666666666666
2004-01-01,-0.0006666666666666668
2004-04-01,0.005666666666666667
2004-07-01,-0.006
2004-10-01,0.0
2005-01-01,0.002
2005-04-01,0.0
2005-07-01,0.0
2005-10-01,-0.00033333333333333305
2006-01-01,0.00033333333333333305
2006-04-01,0.0019999999999999996
2006-07-01,-0.003666666666666666
2006-10-01,0.005666666666666667
2007-01-01,-0.0033333333333333335
2007-04-01,0.0023333333333333335
2007-07-01,0.001999999999999999
2007-10-01,0.002666666666666667
2008-01-01,0.003000000000000001
2008-04-01,-0.004333333333333333
2008-07-01,-0.005333333333333334
2008-10-01,-0.002333333333333333
2009-01-01,0.008333333333333333
2009-04-01,-0.011666666666666667
2009-07-01,0.0006666666666666668
2009-10-01,-0.0006666666666666668
2010-01-01,0.006666666666666667
2010-04-01,-0.002666666666666667
2010-07-01,-0.0006666666666666668
2010-10-01,0.002666666666666667
2011-01-01,0.001
2011-04-01,0.000666666666666667
2011-07-01,-0.005
2011-10-01,-0.0006666666666666666
2012-01-01,0.006000000000000001
2012-04-01,-0.0036666666666666675
2012-07-01,0.0006666666666666661
2012-10-01,-0.004666666666666666
2013-01-01,0.003
2013-04-01,-0.00033333333333333327
2013-07-01,-0.0006666666666666668
2013-10-01,-0.002
2014-01-01,0.003
2014-04-01,-0.00033333333333333327
2014-07-01,-0.0016666666666666666
2014-10-01,-0.0013333333333333335
2015-01-01,-4.336808689942018e-19
2015-04-01,0.005666666666666667
2015-07-01,-0.006333333333333334
2015-10-01,0.0026666666666666674
2016-01-01,0.0013333333333333337
2016-04-01,0.0009999999999999994
2016-07-01,-0.003666666666666666
2016-10-01,0.005666666666666667
2017-01-01,0.0009999999999999992
2017-04-01,-0.0019999999999999996
2017-07-01,-0.0013333333333333335
2017-10-01,-0.00033333333333333327
2018-01-01,-0.0006666666666666668
2018-04-01,0.0026666666666666666
2018-07-01,-0.002000000000000001
2018-10-01,-0.0023333333333333327
2019-01-01,0.004000000000000001
2019-04-01,-0.0003333333333333335
2019-07-01,-0.0023333333333333335
2019-10-01,0.001333333333333333
