date,gdp
2000-01-01,28.045098564470212
2000-02-01,28.04986223170822
2000-03-01,28.0546033139655
2000-04-01,28.05932202438682
2000-05-01,28.06276918111474
2000-06-01,28.06620449576297
2000-07-01,28.069628049415662
2000-08-01,28.075685163448675
2000-09-01,28.081705809630385
2000-10-01,28.087690424455513
2000-11-01,28.090753719987518
2000-12-01,28.093807660390237
2001-01-01,28.096852302629806
2001-02-01,28.097263493025505
2001-03-01,28.097674514413153
2001-04-01,28.098085366931628
2001-05-01,28.098458538614345
2001-06-01,28.098831571091907
2001-07-01,28.099204464468126
2001-08-01,28.1002528431679
2001-09-01,28.101300123920744
2001-10-01,28.10234630902396
2001-11-01,28.105195452337774
2001-12-01,28.10803650109107
2002-01-01,28.11086950114769
2002-02-01,28.114087595097292
2002-03-01,28.117295366129465
2002-04-01,28.120492880259672
2002-05-01,28.123436180621628
2002-06-01,28.126370843383402
2002-07-01,28.129296919093605
2002-08-01,28.132806459219882
2002-09-01,28.13630372553713
2002-10-01,28.139788803595895
2002-11-01,28.140559631726344
2002-12-01,28.141329866138413
2003-01-01,28.142099507746003
2003-02-01,28.14250754131705
2003-03-01,28.142915408464603
2003-04-01,28.143323109324367
2003-05-01,28.144122767576874
2003-06-01,28.14492178688696
2003-07-01,28.14572016827487
2003-08-01,28.14869684406542
2003-09-01,28.151664685547576
2003-10-01,28.154623745003903
2003-11-01,28.155689643063457
2003-12-01,28.156754406193954
2004-01-01,28.157818036809676
2004-02-01,28.159831853568296
2004-03-01,28.161841623018148
2004-04-01,28.163847361394932
2004-05-01,28.163434380748452
2004-06-01,28.16302122947849
2004-07-01,28.162607907444
2004-08-01,28.164168524580397
2004-09-01,28.16572670998546
2004-10-01,28.167282471225572
2004-11-01,28.166809910802606
2004-12-01,28.1663371269607
2005-01-01,28.1658641194885
2005-02-01,28.170248134534393
2005-03-01,28.174613013853165
2005-04-01,28.178958923769635
2005-05-01,28.184912761700698
2005-06-01,28.190831361146405
2005-07-01,28.19671513677985
2005-08-01,28.202730716110956
2005-09-01,28.208710324525452
2005-10-01,28.214654389652818
2005-11-01,28.221300356965315
2005-12-01,28.22790244684385
2006-01-01,28.234461234858166
2006-02-01,28.24292584719048
2006-03-01,28.251319410839763
2006-04-01,28.259643108595366
2006-05-01,28.265654558729523
2006-06-01,28.27163008716493
2006-07-01,28.277570120656314
2006-08-01,28.28417271386806
2006-09-01,28.29073199863443
2006-10-01,28.297248539401963
2006-11-01,28.2993250767241
2006-12-01,28.30139731097293
2007-01-01,28.303465259945547
2007-02-01,28.307478239116822
2007-03-01,28.31147517863164
2007-04-01,28.31545620619896
2007-05-01,28.319892635530355
2007-06-01,28.3243094698564
2007-07-01,28.328706881512257
2007-08-01,28.332102768479963
2007-09-01,28.335487162417397
2007-10-01,28.338860140856195
2007-11-01,28.34756511054486
2007-12-01,28.35619495720961
2008-01-01,28.364750966372892
2008-02-01,28.366951853885745
2008-03-01,28.36914790812829
2008-04-01,28.371339150282274
2008-05-01,28.37280454405147
2008-06-01,28.374267793583527
2008-07-01,28.375728905144403
2008-08-01,28.37034988668214
2008-09-01,28.364941777832005
2008-10-01,28.359504262233575
2008-11-01,28.353826673060375
2008-12-01,28.34811666471805
2009-01-01,28.342373864850966
2009-02-01,28.341644870946876
2009-03-01,28.340915345222957
2009-04-01,28.34018528690269
2009-05-01,28.342885531037453
2009-06-01,28.345578503484752
2009-07-01,28.34826424330436
2009-08-01,28.349420979852223
2009-09-01,28.35057637990646
2009-10-01,28.35173044655189
2009-11-01,28.351439922027573
2009-12-01,28.351149313074227
2010-01-01,28.350858619642764
2010-02-01,28.35360035930735
2010-03-01,28.356334602384553
2010-04-01,28.359061389757628
2010-05-01,28.361461640638332
2010-06-01,28.363856144107224
2010-07-01,28.366244927622972
2010-08-01,28.37099763473276
2010-09-01,28.37572786042316
2010-10-01,28.38043581637803
2010-11-01,28.386039059195813
2010-12-01,28.391611080543765
2011-01-01,28.397152226429114
2011-02-01,28.401236492377173
2011-03-01,28.405304144927435
2011-04-01,28.409355318687787
2011-05-01,28.411169552593574
2011-06-01,28.412980501014435
2011-07-01,28.414788175828555
2011-08-01,28.412982681803513
2011-09-01,28.411173922072695
2011-10-01,28.409361884800933
2011-11-01,28.408186828548942
2011-12-01,28.40701038991522
2012-01-01,28.40583256564336
2012-02-01,28.405628890793217
2012-03-01,28.405425174451178
2012-04-01,28.405221416600334
2012-05-01,28.40612742818634
2012-06-01,28.407032619658327
2012-07-01,28.407936992499675
2012-08-01,28.40818810040447
2012-09-01,28.40843914526991
2012-10-01,28.40869012712764
2012-11-01,28.40795457287196
2012-12-01,28.407218477177935
2013-01-01,28.406481839247878
2013-02-01,28.408065627086934
2013-03-01,28.409646910508012
2013-04-01,28.411225697419006
2013-05-01,28.413355054231836
2013-06-01,28.41547988651686
2013-07-01,28.417600213461046
2013-08-01,28.41805604086863
2013-09-01,28.41851166059225
2013-10-01,28.41896707282108
2013-11-01,28.419395609223074
2013-12-01,28.41982396206028
2014-01-01,28.4202521314899
2014-02-01,28.42052333932418
2014-03-01,28.420794473624717
2014-04-01,28.42106553443137
2014-05-01,28.421616250231004
2014-06-01,28.42216666290967
2014-07-01,28.422716772800875
2014-08-01,28.420844209920602
2014-09-01,28.418968133969113
2014-10-01,28.41708853174005
2014-11-01,28.417002534890166
2014-12-01,28.416916530644187
2015-01-01,28.416830519000843
2015-02-01,28.42075774858407
2015-03-01,28.424669615348744
2015-04-01,28.428566239021418
2015-05-01,28.43304966665734
2015-06-01,28.43751308285635
